EF10,TAETIGKEITSSCHLUESSEL4,B52
1,2,362.9373225581681
1,2,364.39259676758047
1,2,381.8769941773465
1,2,363.94381996007155
1,2,360.6886627841094
1,2,360.30179817151264
1,2,363.0599136247678
1,2,487.02806048125655
1,2,485.045991976709
1,2,485.01907479049896
1,2,484.82768875498186
1,2,485.64976508898377
1,2,485.386066201503
1,2,487.65318375497253
1,2,486.3739666037659
1,2,486.12691480655934
1,2,487.6746273300232
1,2,487.38620881995104
1,2,487.9508194011191
1,2,486.276863109945
1,2,485.97620567768
1,2,484.8471041971459
1,2,485.90413271733945
1,2,485.31286535606813
1,2,421.6502540691796
1,2,421.2078509980269
1,2,419.0681200313862
1,2,423.59792546560084
1,2,420.41447709979354
1,2,416.5201394124062
1,2,417.60221250738385
1,2,417.5141111417067
1,2,418.54830852377256
1,2,423.46175903996334
1,2,422.53877852481816
1,2,169.38356128903015
1,2,164.12308564719777
1,2,170.3992488558545
1,2,165.93673305333013
1,2,165.5205886079285
1,2,203.77235499092214
1,2,207.95768600914388
1,2,202.09219781490066
1,2,202.7684216411397
1,2,207.4017609850637
1,2,200.00974775694576
1,2,207.21750884616716
1,2,207.22962749324878
1,2,203.32926705494287
1,2,241.46193128234864
1,2,247.2095609472777
1,2,242.36638078515946
1,2,247.19490450333728
1,2,247.10054215571242
1,2,23.191949472338155
1,2,29.380713116461536
1,2,26.71655467512737
1,2,20.362506475076117
1,2,23.471958616425262
1,2,22.297409398800987
1,2,20.292995565328052
1,2,58.59976506298941
1,2,20.207398499839247
1,2,27.172860468981252
1,2,26.783357363215366
1,2,56.178906425678235
1,2,62.45065673589488
1,2,58.879152251107946
1,2,47.187316794025485
1,2,82.82264683540147
1,2,119.73448239126083
1,2,105.26580069571062
1,2,126.97532709606631
1,2,114.95147750194666
1,2,109.99961353478722
1,2,84.04812741315999
1,2,126.30935059624765
1,2,125.12834089522593
1,2,893.0309330349944
1,2,893.914087581244
1,2,893.1267407018553
1,2,877.7687328936743
1,2,879.4815383103607
1,2,892.7067305967405
1,2,893.9955063973016
1,2,893.0244429183597
1,2,892.5430594497765
1,2,893.4655278647566
1,2,877.6145042493413
1,2,877.6966894555667
1,2,892.0766009599478
1,2,768.1035250189022
1,2,785.3045627630758
1,2,797.8447113920882
1,2,787.0301808824466
1,2,790.2416225247805
1,2,775.4886879430677
1,2,797.2613707144125
1,2,795.4913896605534
1,2,794.3680695889733
1,2,789.9881075630487
1,2,776.7457013154118
1,2,795.5341351260478
1,2,909.135653283793
1,2,911.7300366644114
1,2,910.821322469818
1,2,904.6927195051625
1,2,911.0566842146198
1,2,906.6583925802196
1,2,906.6823204029388
1,2,908.6434098722857
1,2,910.770581307212
1,2,909.5123120878415
1,2,907.3823401639813
1,2,910.4204251751524
1,2,911.8046371541844
1,2,985.2168546141876
1,2,984.8695441962442
1,2,981.065895367697
1,2,983.6710422925153
1,2,982.3728384721876
1,2,988.3046280302683
1,2,985.914752088793
1,2,984.0311261788567
1,2,624.702442025001
1,2,626.6026780608403
1,2,627.1599804581723
1,2,610.1706072484236
1,2,529.5260826078086
1,2,529.474967191918
1,2,562.789978027344
1,2,529.3191722558789
1,2,540.5289551483646
1,2,562.789978027344
1,2,528.8111504643952
1,2,531.6266365162836
1,2,529.6874343952393
1,2,653.4931598970971
1,2,641.7811173560502
1,2,650.1096713981643
1,2,653.3470192536145
1,2,651.8920402143168
1,2,641.1205556296123
1,2,642.7192716457055
1,2,677.415901524803
1,2,683.8098716732881
1,2,683.6054488302758
1,2,676.9023690024063
1,2,685.3313695890309
1,2,708.5943832591136
1,2,706.2849640109472
1,2,709.9228767261505
1,2,719.1341668011438
1,2,707.3503436938137
1,2,705.1894570599674
1,2,707.2031552978348
1,2,717.9198693193721
1,2,722.1638243521274
1,2,710.3940138940719
1,2,720.5098250016115
1,2,766.4136838900388
1,2,744.9395234825948
1,2,740.1999803670589
1,2,727.0849198394617
2,2,106.84732662003887
2,2,126.20613062913695
2,2,124.14670250137084
2,2,112.83462785734636
2,2,124.63948251162859
2,2,118.05792757875003
2,2,116.44101035137078
2,2,85.13273137946864
2,2,95.73149954162332
2,2,80.93435683800585
2,2,84.97101682561076
2,2,86.46947088038344
2,2,63.01840315368545
2,2,59.21033735549462
2,2,60.60024211691841
2,2,59.748575746041595
2,2,57.132439457659785
2,2,60.0111471571097
2,2,47.01514048270588
2,2,27.007629673769497
2,2,59.864039457910515
2,2,21.66114304563644
2,2,57.872720898215285
2,2,58.15343157429881
2,2,61.97333698145665
2,2,159.01061345041762
2,2,154.39415933674906
2,2,156.74258278916437
2,2,147.4321643660862
2,2,156.08079913343963
2,2,155.57871943155973
2,2,171.45396429623665
2,2,169.0421155631487
2,2,172.1508780528135
2,2,168.21555206250716
2,2,171.49574750986991
2,2,171.84012674459203
2,2,243.28298349760152
2,2,241.83099810847727
2,2,245.40475767586807
2,2,247.19011274571562
2,2,245.12093138072237
2,2,246.93664284973875
2,2,245.38881705379157
2,2,240.32673896787873
2,2,240.40784235070694
2,2,246.33135228764576
2,2,345.8611995954756
2,2,321.747069511218
2,2,333.92984285891856
2,2,336.1175389300641
2,2,329.50538808841003
2,2,344.4978425555864
2,2,335.77317255995234
2,2,339.6758225532678
2,2,323.117466966852
2,2,369.8757439359448
2,2,377.2328537887623
2,2,373.211439239787
2,2,369.87776017838377
2,2,376.44512483362723
2,2,381.9124935831436
2,2,369.44092805906735
2,2,292.72760762461246
2,2,293.2393529862814
2,2,292.2187482910208
2,2,292.1414747191267
2,2,292.6549193012773
2,2,293.4876820407303
2,2,292.531781294732
2,2,292.9838048416113
2,2,293.5045891872119
2,2,292.9938345702002
2,2,292.2441609599659
2,2,292.9970118900007
2,2,484.0704049776485
2,2,484.1647654661812
2,2,485.21002161935246
2,2,495.06865879628145
2,2,492.4130254795444
2,2,493.6627104564031
2,2,485.97713793415375
2,2,496.19695238947037
2,2,498.52038569320587
2,2,487.0161795699462
2,2,486.1858140464948
2,2,397.57469561067484
2,2,394.3740987711586
2,2,395.8006645480102
2,2,395.7135950928833
2,2,392.9014205570176
2,2,387.24357433025136
2,2,391.7185851064196
2,2,398.0579585585302
2,2,446.36013614576945
2,2,445.1598288482424
2,2,446.61255699464834
2,2,447.32144765487214
2,2,447.82277851061764
2,2,445.9198888450196
2,2,571.4113686108237
2,2,560.1573232055603
2,2,545.9177808123495
2,2,550.9498120175774
2,2,565.2066990700212
2,2,547.4019445571703
2,2,550.1488657475988
2,2,550.2155994336603
2,2,529.7310375939417
2,2,529.8290263448592
2,2,528.494919963646
2,2,517.8792082379686
2,2,537.9456718632014
2,2,528.8466088474966
2,2,541.8764638521485
2,2,530.1763334761075
2,2,517.2347895275298
2,2,528.2031472391669
2,2,530.1300509121373
2,2,531.5687623086394
2,2,528.0231472255955
2,2,600.2154996317216
2,2,600.2890121642134
2,2,604.2604977850509
2,2,589.8996193633445
2,2,604.9256133476745
2,2,600.6447313780071
2,2,607.0914413379248
2,2,615.9728591376353
2,2,615.2584035516273
2,2,610.7201347128732
2,2,767.7401960401945
2,2,759.8128026970306
2,2,759.6977113383763
2,2,757.6054865957499
2,2,757.703182565329
2,2,764.710828568405
2,2,767.1437699679741
2,2,764.8546559176827
2,2,765.694862344722
2,2,765.0133136295523
2,2,767.4254728528273
2,2,766.9395816826518
2,2,757.6291316267361
2,2,757.5557233295839
2,2,648.298467882058
2,2,652.0689898315112
2,2,671.2758321822585
2,2,670.6463487982932
2,2,653.8463421427074
2,2,651.8879076935012
2,2,687.6169535431596
2,2,681.470950825005
2,2,687.9669210382124
2,2,675.674737941582
2,2,673.6448589881811
2,2,876.4048002251037
2,2,876.7807288843011
2,2,876.3212843537304
2,2,878.2532639408824
2,2,876.7847280469424
2,2,876.4403746840986
2,2,879.8595654795204
2,2,879.2782830403198
2,2,876.2664384022883
2,2,877.08682872986
2,2,879.7177012698138
2,2,878.0070182629136
2,2,879.912041080812
2,2,879.8995369626367
2,2,878.1821461653162
2,2,823.0391050815814
2,2,827.2465636045853
2,2,827.1783709969476
2,2,817.6232789780333
2,2,819.4837266928461
2,2,823.0929208169713
2,2,821.8742218679818
2,2,823.2622515365196
2,2,820.3108400136852
2,2,818.3581079156124
2,2,812.031687652512
2,2,812.7974932325966
2,2,810.4127036233302
2,2,810.6758806345889
2,2,822.7451181477247
2,2,820.3030958488956
2,2,935.3450591449022
2,2,932.9494973648185
2,2,932.8022875756792
2,2,929.4447815360517
2,2,934.4920004845608
2,2,934.483623193166
2,2,932.0807737334436
2,2,932.7951928154513
2,2,983.8335850636904
2,2,984.0072226917928
2,2,993.5535046385703
2,2,999.1203676315405
2,2,984.1156115997924
2,2,965.7373801031741
2,2,990.7473628359626
2,2,993.72061512636
1,1,1276.5594687423124
1,1,1274.6327472058147
1,1,1279.8046946336426
1,1,1276.115996903442
1,1,1279.282251658061
1,1,1273.3804159700321
1,1,1279.966706596746
1,1,1272.6868336603814
1,1,1229.736956482593
1,1,1229.732237260916
1,1,1221.3423662214307
1,1,1218.1550111499816
1,1,1222.2759458505561
1,1,1217.0160081665194
1,1,1229.832286835509
1,1,1229.3960109335228
1,1,1219.674232910584
1,1,1218.3708736347974
1,1,1193.6325799622025
1,1,1192.0713065932027
1,1,1194.4807370458147
1,1,1195.426754292522
1,1,1157.0587225300792
1,1,1157.361167223284
1,1,1158.0174728580114
1,1,1159.7419634376186
1,1,1159.4845061131093
1,1,1158.5975989027886
1,1,1156.9057368638098
1,1,1143.6106495173863
1,1,1141.8327663735486
1,1,1142.3497218324167
1,1,1143.96508557177
1,1,1141.3308450442273
1,1,1140.3981707674861
1,1,1142.9707249315563
1,1,1141.5810154316505
1,1,1142.1137154835849
1,1,1143.9178313168054
1,1,1142.6079280423369
1,1,1141.695279913198
1,1,1143.273749525592
1,1,1140.2019397924141
1,1,1142.5971281762704
1,1,1140.8538486474883
1,1,1143.2204110745788
1,1,1033.350841576772
1,1,1078.4498407878523
1,1,1080.355532491631
1,1,1077.2028777886571
1,1,1083.0499008525073
1,1,1335.635004454635
1,1,1333.5669481834582
1,1,1334.954887328319
1,1,1333.942730109318
1,1,1335.98654220806
1,1,1330.6063821994867
1,1,1332.4923020987849
1,1,1328.953089637416
1,1,1330.727653447754
1,1,1330.0287700579606
1,1,1328.1643948388053
1,1,1334.924133716662
1,1,1314.0631034772207
1,1,1314.4620879820477
1,1,1315.9476175642317
1,1,1315.369922603969
1,1,1314.0762542352225
1,1,1314.1407104800285
1,1,964.4878274148583
1,1,965.8854488445802
1,1,964.3955710535605
1,1,965.6864849761666
1,1,966.8823820045384
1,1,965.2783179503903
1,1,964.4311501618786
1,1,967.7650053766894
1,1,985.1868665390552
1,1,987.417531490158
1,1,991.2912394149073
1,1,984.2881974111259
1,1,988.7967139276428
1,1,991.1772831731213
1,1,985.1667604518475
1,1,985.5765466154432
1,1,915.9361893013355
1,1,914.2124415470635
1,1,917.8424455664718
1,1,919.9388619280617
1,1,932.4699076986723
1,1,912.4730621549822
1,1,953.6975570798833
1,1,921.2989131494178
1,1,929.9596584084055
1,1,932.7399354271456
1,1,843.9093728696419
1,1,842.195707919483
1,1,837.549193964653
1,1,832.3907134010657
1,1,839.5323735154359
1,1,834.3489008360458
1,1,879.8327315955966
1,1,893.659579410366
1,1,892.4248616877966
1,1,893.8287122665332
1,1,893.4576205548873
1,1,893.5659901533415
1,1,892.1696888695141
1,1,799.425576408063
1,1,799.2054876933521
1,1,796.8973099746454
1,1,796.5494606991605
1,1,797.2488458176265
1,1,798.1451657764646
1,1,805.618017638809
1,1,806.8334477439377
1,1,805.2265796809869
1,1,807.0460923259641
1,1,807.467458964684
1,1,800.6057960174578
1,1,803.0962213244014
1,1,803.1332571740114
1,1,801.2383272823075
1,1,804.8973840214816
1,1,806.6221377984144
1,1,805.1186914632287
1,1,605.9410502666356
1,1,591.5500178327942
1,1,588.3760634107872
1,1,613.276956639948
1,1,615.9134772885425
1,1,614.0528351517008
1,1,589.9167563554622
1,1,615.6249146131182
1,1,611.616529849451
1,1,612.6503731562191
1,1,627.1113610993626
1,1,562.789978027344
1,1,562.789978027344
1,1,574.8607800389949
1,1,562.789978027344
1,1,562.789978027344
1,1,562.789978027344
1,1,562.789978027344
1,1,571.3836493696373
1,1,562.789978027344
1,1,513.590236358265
1,1,515.6589548176961
1,1,513.1609614747019
1,1,515.8724813054014
1,1,516.8938023509197
1,1,517.0461770506547
1,1,518.4506796338911
1,1,514.9722714669186
1,1,513.7781023653446
1,1,516.5371884647059
1,1,518.0212037766914
1,1,648.1464202677402
1,1,650.0586777054752
1,1,671.2604505412786
1,1,671.2811033761893
1,1,649.2235920088418
1,1,648.3680136871211
1,1,653.0264041015695
1,1,654.0765688418005
1,1,670.6330376144525
1,1,710.3063004810261
1,1,724.0173826174332
1,1,705.8009623020762
1,1,717.4562885845457
1,1,704.0131883538189
1,1,709.7092137923827
1,1,706.174343284372
1,1,711.597294504724
1,1,719.7760130019003
1,1,284.2243546610669
1,1,274.8989781704201
1,1,287.5826696002641
1,1,273.3888705345172
1,1,286.53311179609733
1,1,274.12837490110036
1,1,292.2482433357986
1,1,309.3935129937076
1,1,307.29599713633354
1,1,304.0510859682256
1,1,292.2984374978236
1,1,309.471458337275
1,1,292.68535555244296
1,1,292.03769937366854
1,1,292.342447617878
1,1,371.61119352009064
1,1,361.96001479360206
1,1,361.65281538198394
1,1,365.16024696311376
1,1,360.16725936452025
1,1,367.17501049289865
1,1,329.9547170707599
1,1,333.283392194644
1,1,360.3962025300604
1,1,334.2852391871052
1,1,335.38706680317694
1,1,351.779787909376
1,1,333.39187019869314
1,1,344.4590553854485
1,1,385.9984596225832
1,1,397.6729061575916
1,1,399.61508709526373
1,1,386.4659981941184
1,1,384.39997459960256
1,1,388.00938041310974
1,1,477.36267253742074
1,1,472.2776665093972
1,1,487.14464151860386
1,1,492.34010875868745
1,1,502.4668991415278
1,1,494.0078783464775
1,1,492.2956135221726
1,1,496.51275055462133
1,1,82.4759138776022
1,1,81.71709907512876
1,1,85.77175736223317
1,1,80.57376400805404
1,1,68.73159604909006
1,1,71.43679815826201
1,1,68.45825633930774
1,1,81.39129560255257
1,1,85.8566952065552
1,1,87.27104994523494
1,1,82.10408802183234
1,1,81.95321315566643
1,1,83.68067339542677
1,1,82.05032904152539
1,1,243.83734181991912
1,1,239.99295783856402
1,1,252.44998998251853
1,1,246.3921931936382
1,1,232.97220624157217
1,1,231.12842489227654
1,1,245.58798369585747
1,1,248.54133602215887
1,1,167.8712921496059
1,1,160.30286661853248
1,1,160.00968596068978
1,1,171.28345508703586
1,1,168.96165778879768
1,1,165.45575330889713
1,1,160.70423807761674
1,1,165.14358863938915
1,1,168.43983213423934
1,1,175.18794505076758
1,1,173.47514789053
1,1,161.90845903494156
1,2,1128.9279231133091
1,2,1132.6470153906857
1,2,1134.1782221869857
1,2,1129.1760793426413
1,2,1132.723547519293
1,2,1135.4607664552314
1,2,1131.8300712829057
1,2,1134.3562390075188
1,2,1131.8925615947649
1,2,1132.4042829710468
1,2,1134.2809593443774
1,2,1037.7421250382492
1,2,1038.7171891063124
1,2,1036.561058834079
1,2,1036.7038892897456
1,2,1036.559816679498
1,2,1036.0433903053104
1,2,1038.1980688506287
1,2,1038.7655779155987
1,2,1037.0779626375693
1,2,1036.0568066088772
1,2,1038.9307866098927
1,2,1060.8699499823522
1,2,1058.788635017347
1,2,1063.6687989817515
1,2,1061.2600730312647
1,2,1056.1516160940982
1,2,1059.5632635455909
1,2,1059.7342746830548
1,2,1056.3249421644612
1,2,1057.0727282623484
1,2,1158.9670403742673
1,2,1158.2328832441324
1,2,1157.090265152459
1,2,1159.409061667848
1,2,1156.8208112566354
1,2,1158.4704043877164
1,2,1159.9165531017152
1,2,1157.6582031652247
1,2,1156.4659196645705
1,2,1216.1744001217771
1,2,1274.1669317840237
1,2,1270.8295380176473
1,2,1225.0125737503113
1,2,1256.2325771033354
1,2,1220.506923880557
1,2,1227.1113359174794
1,2,1292.019469190352
1,2,1292.9235257496139
1,2,1294.0853783210982
1,2,1295.339134934902
1,2,1295.3047767646808
1,2,1293.239570552729
1,2,1295.6574258105998
1,2,1294.5023776059033
1,2,1292.1718189842177
1,2,1292.3272572462743
1,2,1295.10420308108
1,2,1292.4962705194428
2,1,1046.177799863731
2,1,1046.9970504823045
2,1,1047.1026948542776
2,1,1043.0667311222978
2,1,1046.228570334463
2,1,1045.6941970062226
2,1,1133.1957724367637
2,1,1130.6091165158232
2,1,1128.4478730689534
2,1,1132.7903165711887
2,1,1130.9761439604558
2,1,1130.0926403468472
2,1,1130.5075769720527
2,1,1130.9446004303752
2,1,1128.5284051154376
2,1,1135.8771476080692
2,1,1249.6002011029634
2,1,1255.4916973967643
2,1,1254.0338273231987
2,1,1257.7384928237557
2,1,1258.3329382677832
2,1,1263.6366402611748
2,1,1260.3901017692988
2,1,1261.5491129354193
2,1,1261.389151582756
2,1,1157.758826249389
2,1,1159.9534425063698
2,1,1158.754482566055
2,1,1159.9866108368117
2,1,1195.469715192901
2,1,1158.4983227256619
2,1,1193.907690228749
2,1,1157.2100986660305
2,1,1175.2133947865652
2,1,1284.4523768559013
2,1,1286.1483652441748
2,1,1280.9780474122401
2,1,1284.0924661218094
2,1,1286.8899466897328
2,1,1341.0319550270312
2,1,1343.2809029861205
2,1,1341.8599595097241
2,1,1343.1675766503936
2,1,1342.7079870593284
2,1,1341.6487435997524
2,1,1343.1504335493516
2,1,1343.3763586961602
2,1,1343.0783331778346
2,1,1343.8808189446222
2,1,1342.5592394502075
2,1,414.17722396503143
2,1,413.68435688978195
2,1,408.5048371705308
2,1,415.85118348670113
2,1,410.4434580232144
2,1,413.84809470895203
2,1,408.14735420847
2,1,409.0256582011794
2,1,413.6054848416151
2,1,413.3254907227664
2,1,408.5181615202318
2,1,410.9397817083377
2,1,446.0973296089115
2,1,445.34642906461414
2,1,446.479927386336
2,1,445.9656843114363
2,1,444.5216054383915
2,1,445.8401338599657
2,1,447.0459337056541
2,1,446.9483809865217
2,1,444.3246040640776
2,1,447.6465070413067
2,1,461.6203300900714
2,1,459.0148002780835
2,1,459.9147971213424
2,1,459.6205133107646
2,1,457.11911816623876
2,1,457.8436959021956
2,1,460.3398252047701
2,1,460.1459550215537
2,1,493.80979753337726
2,1,495.7855558080751
2,1,492.9913818035129
2,1,493.1891723475694
2,1,492.92826617605374
2,1,492.29600676115274
2,1,350.20559207298976
2,1,347.74153136894995
2,1,380.2639821440443
2,1,378.38221499838806
2,1,347.75058581119913
2,1,264.3347988306997
2,1,259.77647866595976
2,1,265.75169943593306
2,1,258.30301992415104
2,1,258.79306115098524
2,1,259.34219279976963
2,1,216.7014244466857
2,1,216.09842868895282
2,1,216.84717754405378
2,1,217.9255122572186
2,1,216.5992342116705
2,1,217.10380096647208
2,1,217.21921829083414
2,1,232.30688991699293
2,1,239.86584735046665
2,1,235.63029534561497
2,1,235.25388568375283
2,1,238.7505543486312
2,1,234.6730556351145
2,1,237.88046550775732
2,1,148.638623817368
2,1,144.75205383102167
2,1,152.72968891911006
2,1,154.67051803871325
2,1,128.25977848755488
2,1,131.00062363687957
2,1,151.27649649929037
2,1,148.26591517553626
2,1,149.7085051495396
2,1,150.06790283131505
2,1,151.29889795931982
2,1,20.410502167393943
2,1,22.398107658098354
2,1,19.71522425173995
2,1,19.026546540867205
2,1,20.793092246458315
2,1,20.363623260894986
2,1,31.477439490253367
2,1,21.797473660969498
2,1,18.57591842769339
2,1,16.5385021949384
2,1,18.933231378775076
2,1,22.64121789887714
2,1,22.565235090493285
2,1,61.92290747221073
2,1,60.39574224062709
2,1,45.32489414258575
2,1,44.0818952910506
2,1,59.869741600264334
2,1,44.100138635465186
2,1,46.675756833120644
2,1,45.43350436569875
2,1,97.05417206673819
2,1,100.41395959504754
2,1,105.18157085156815
2,1,105.51485288970024
2,1,104.0169476566563
2,1,111.9415767867061
2,1,114.9561624637607
2,1,113.16804059846157
2,1,127.3182086604078
2,1,68.60814315858056
2,1,68.92613564187472
2,1,71.83903595643068
2,1,70.91355547915386
2,1,70.81073179517911
2,1,71.71912623979368
2,1,71.05965714343361
2,1,69.73515000482331
2,1,601.6800828384913
2,1,584.770995687016
2,1,588.6659376014934
2,1,614.2169478248974
2,1,627.9434491534744
2,1,589.5684565478373
2,1,608.901054416284
2,1,608.6843863967324
2,1,587.4313291796585
2,1,591.948498417269
2,1,590.5024839447018
2,1,612.7958518804325
2,1,562.789978027344
2,1,562.789978027344
2,1,562.789978027344
2,1,562.789978027344
2,1,562.789978027344
2,1,562.789978027344
2,1,562.789978027344
2,1,562.789978027344
2,1,562.789978027344
2,1,649.3443686791474
2,1,650.5208275552986
2,1,671.4653095807928
2,1,670.3289807763583
2,1,649.0487392803678
2,1,653.3791513978856
2,1,671.1585813236852
2,1,671.7361250128807
2,1,670.8228127316514
2,1,650.494993447047
2,1,651.0703165270925
2,1,723.7044110470135
2,1,720.0978851811308
2,1,721.9509323860482
2,1,720.4115983320619
2,1,718.4434760589502
2,1,767.1237853121038
2,1,753.1771395403118
2,1,723.8980309057152
2,1,983.6511151130562
2,1,967.8171552734918
2,1,966.5347049739995
2,1,965.2927234437342
2,1,966.501123772785
2,1,965.7408205699717
2,1,986.7259016703803
2,1,987.9408432908114
2,1,985.5404619698465
2,1,965.2539676936211
2,1,965.2140974394338
2,1,965.9564394738605
2,1,964.5826873459766
2,1,922.0794903955006
2,1,916.1771657666545
2,1,921.861267595934
2,1,925.8834386000591
2,1,777.0256885976603
2,1,797.7352772190598
2,1,776.0418098617711
2,1,774.4768517308727
2,1,797.3677146861304
2,1,769.6398103667947
2,1,791.6611891316828
2,1,796.7871285740212
2,1,796.2154211027406
2,1,776.174452657075
2,1,791.1847787694886
2,1,845.6770599107476
2,1,844.0878875161675
2,1,847.2686599770228
2,1,837.1367399602583
2,1,837.7999337545308
2,1,847.6939696812395
2,1,846.3614078440397
2,1,892.2275878736501
2,1,893.7396398017308
2,1,893.1118025604228
2,1,893.1000230761241
2,1,892.0905736857411
2,1,892.6838023952931
2,1,893.6040468779111
