EF21,TAETIGKEITSSCHLUESSEL4,B52
265329,2,151.80847677157982
283371,2,108.7354754125025
265449,2,151.9834605191062
265647,2,201.83736897079095
276348,2,992.8224294940906
276335,2,992.8096004502073
291557,2,985.5614577686022
265785,2,912.6425687074609
287470,2,820.5065278817649
278554,2,905.5694560938848
311542,2,769.7614987363946
311366,2,919.7191309590407
267745,2,1021.1131321612793
282485,2,816.5328768045764
281410,2,810.1736574597202
281549,2,815.4354025396277
267134,2,932.0140365258271
287688,2,911.8240821616238
288598,2,927.7990739252734
311790,2,852.3642923306323
295103,2,999.0391050815814
323391,2,691.2465636045853
311754,2,678.3567419938953
311690,2,721.6232789780333
323530,2,691.4837266928461
287737,2,562.789978027344
310889,2,613.8742218679818
268857,2,655.6311257682598
311301,2,756.3108400136852
275910,2,586.3581079156124
280742,2,654.0158438262561
323419,2,732.7974932325966
301673,2,586.4127036233302
274962,2,677.3517612691778
275122,2,531.3725590738624
282794,2,516.3030958488956
311593,2,686.6901182898042
265884,2,588.9494973648185
266148,2,654.4011437878396
373622,2,857.4447815360517
373832,2,838.4920004845608
361958,2,879.241811596583
336138,2,916.0807737334436
336153,2,916.7951928154513
336213,2,893.9167925318452
362016,2,768.0144453835856
352082,2,905.5535046385703
390074,2,782.2407352630809
350374,2,856.1156115997924
390954,2,965.7373801031741
332621,2,934.7473628359626
340686,2,921.72061512636
390603,2,996.5594687423124
383532,2,677.2654944116292
377697,2,687.6093892672852
377183,2,680.2319938068839
384080,2,686.5645033161223
381556,2,652.6902079850161
381464,2,655.983353298373
376960,2,673.3736673207629
345858,2,589.7369564825931
340757,2,517.7322372609161
357943,2,589.3423662214308
344975,2,722.1550111499815
345484,2,684.5518917011121
345690,2,705.0160081665193
383782,2,709.8322868355091
386330,2,589.3960109335228
336124,2,653.837116455292
340763,2,765.1854368173987
340682,2,765.6325799622024
254461,1,1144.1426131864055
199211,1,1194.4807370458147
205208,1,1134.853508585044
240704,1,1130.1174450601582
214755,1,1141.361167223284
259897,1,1158.0174728580114
211680,1,1102.9678537504744
242323,1,1110.9690122262184
205041,1,1194.5975989027886
226410,1,1273.8114737276196
258358,1,1119.6106495173863
183549,1,1259.6655327470971
139330,1,1260.6994436648336
165102,1,1263.9301711435403
132087,1,1157.3308450442273
147155,1,1172.3981707674861
163780,1,1053.9414498631124
148909,1,1259.162030863301
131661,1,1148.2274309671695
165431,1,1159.9178313168054
148737,1,1194.6079280423369
181980,1,1043.390559826396
190264,1,1159.273749525592
131077,1,1040.4038795848282
158852,1,1285.1942563525406
148543,1,1329.7076972949767
137149,1,1315.6102055372894
148675,1,1281.1688551970965
170736,1,1315.7015575246203
154699,1,1343.522220780727
140305,1,1315.6625899308956
206142,1,1343.6906188032817
254482,1,1343.8175022273174
255101,1,1285.5669481834582
255417,1,1286.954887328319
202459,1,1285.942730109318
260045,1,1315.996635552015
216869,1,1314.6515955498717
223888,1,1284.4923020987849
223857,1,1328.953089637416
125565,1,1226.727653447754
127487,1,1226.0287700579606
125957,1,1248.1643948388053
126579,1,1230.924133716662
125982,1,1224.2524139088828
127856,1,1225.8483519281908
125832,1,1279.7904702569272
127837,1,1229.479690415876
127400,1,1224.3050169408898
127963,1,1224.5628419201137
125935,1,1048.9756548297166
86581,1,1157.8854488445802
89285,1,1192.3955710535606
118762,1,1193.6864849761666
117841,1,1194.8823820045384
89591,1,1218.5566359007805
101618,1,1156.4311501618786
101415,1,1119.7650053766893
101568,1,1116.5934332695276
125757,1,1227.4175314901581
125500,1,1135.2912394149073
117199,1,1272.288197411126
127435,1,1220.7967139276427
127465,1,1223.1772831731214
29469,1,1129.1667604518475
30922,1,1129.5765466154432
17163,1,1131.9361893013354
29512,1,1173.1062207735317
29254,1,1174.9212227832359
61139,1,1195.9694309640308
61724,1,1194.234953849336
29686,1,1172.2365310774912
29413,1,1174.4243892699708
29454,1,1129.2989131494178
36585,1,1225.9596584084056
36487,1,1044.7399354271456
30847,1,1279.8187457392837
31037,1,1276.391415838966
56345,1,1229.5491939646529
51236,1,1144.3907134010656
148798,1,991.5323735154359
148671,1,986.3489008360458
148873,1,959.3309263823865
148919,1,957.2766352829279
153889,1,993.6994467511864
154854,1,999.314849066133
163696,1,997.8304822195491
162868,1,998.2639606133662
142525,1,800.6787554780564
155153,1,854.8511528161259
154658,1,854.4109753867041
139379,1,817.7946199492908
142561,1,817.098921398321
181147,1,818.4976916352529
181779,1,820.2903315529293
172859,1,893.4045044097022
172321,1,893.7083619359844
189223,1,846.6132898404934
162995,1,767.523046162982
153840,1,562.789978027344
154980,1,562.789978027344
163759,1,562.789978027344
165876,1,765.5666285870057
193356,1,721.2383272823075
141999,1,766.4486920107407
155166,1,685.244275596829
154849,1,626.5593457316144
155512,1,693.9410502666356
198912,1,607.5500178327942
202997,1,562.789978027344
202402,1,562.789978027344
208799,1,519.9134772885425
226409,1,574.0528351517008
254277,1,541.9167563554622
258661,1,559.6249146131182
250272,1,603.616529849451
244684,1,516.6503731562191
255332,1,590.2227221987253
231457,1,562.789978027344
199658,1,934.1558627116267
212034,1,967.4303900194975
211970,1,966.6317428834474
222656,1,917.513834506349
202641,1,967.6577770600616
202605,1,967.3387444903069
208863,1,851.3836493696373
206877,1,850.7993750065806
226808,1,784.7951181791325
198798,1,797.829477408848
199436,1,796.580480737351
222388,1,845.9362406527007
199310,1,820.8938023509197
199554,1,821.0461770506547
223783,1,806.4506796338911
223801,1,802.9722714669186
23588,1,876.8890511826722
6884,1,852.5371884647059
29554,1,893.5053009441729
29354,1,892.07321013387
17668,1,893.0293388527376
17332,1,893.2604505412786
13080,1,846.5622067523786
7015,1,892.6117960044209
27336,1,892.1840068435605
17178,1,845.0264041015695
16484,1,846.0765688418005
29676,1,892.6330376144525
30946,1,879.153150240513
55592,1,988.0173826174332
60880,1,929.8009623020762
61159,1,930.9125771690915
52721,1,992.0131883538189
64864,1,997.7092137923827
50105,1,986.174343284372
29207,1,967.798647252362
29532,1,967.7760130019003
6976,1,918.1121773305334
15662,1,980.724744542605
29637,1,919.7913348001321
15590,1,764.3472176336293
17599,1,767.6332779490243
7667,1,753.0641874505502
6264,1,752.9929733431944
17254,1,725.3935129937076
16914,1,707.2959971363335
17258,1,704.0510859682256
17072,1,764.5968749956472
60101,1,757.4714583372751
60851,1,754.7414222097718
60604,1,752.1507974946743
60273,1,705.369790471512
60855,1,705.8055967600453
52374,1,717.9600147936021
62963,1,742.6112615279358
64816,1,740.640987852455
60627,1,752.3345187290405
63293,1,710.3500209857973
87164,1,670.48867926769
89194,1,733.283392194644
89438,1,728.7924050601208
74190,1,710.2852391871053
86713,1,719.6935334015884
86078,1,719.889893954688
85039,1,746.7837403973863
94697,1,670.1147638463622
95582,1,670.4996149056458
126175,1,517.6729061575916
119127,1,627.8075435476319
119693,1,625.2329990970592
105075,1,562.789978027344
106191,1,562.789978027344
102773,1,562.789978027344
118933,1,626.0694166273493
119071,1,626.2892830372077
117600,1,544.6802175173749
115220,1,518.4668991415277
115632,1,516.015756692955
126107,1,512.5912270443451
107800,1,984.5127505546213
119137,1,810.4759138776022
125454,1,892.4292747687822
125977,1,933.7717573622332
107638,1,892.1434410020136
107635,1,985.4631920981801
126440,1,893.718399079131
85503,1,928.9165126786155
117992,1,892.3478239006381
95484,1,821.8566952065552
125881,1,843.6355249726174
94706,1,914.1040880218324
102343,1,892.4883032889167
107824,1,892.9201683488567
101811,1,994.0503290415254
75632,1,996.9593354549797
165352,1,59.998239459641006
183634,1,31.112497495629633
184063,1,29.59804829840955
179419,1,74.24305156039304
178674,1,73.78210622306914
180363,1,46.698497961982184
182225,1,47.06766700276986
184230,1,127.93564607480295
183032,1,124.15143330926624
193951,1,124.00484298034489
185274,1,235.28345508703586
185273,1,232.96165778879768
165168,1,133.45575330889713
165507,1,128.70423807761674
189850,1,217.28589715984728
189795,1,216.10995803355985
190260,1,217.7969862626919
190111,1,217.3687869726325
189663,1,176.95422951747076
188651,1,176.46396155665454
192963,1,217.1617538476714
193382,1,217.54455554674644
199379,1,153.1760793426414
223588,1,132.7235475192931
223349,1,135.46076645523144
201327,1,131.83007128290566
212415,1,134.3562390075187
212679,1,131.89256159476477
211299,1,132.40428297104683
211336,1,134.2809593443773
211499,1,155.48425007649865
248319,1,117.43437821262499
248689,1,113.12211766815807
251052,1,124.70388928974546
247635,1,44.55981667949792
249484,1,44.043390305310474
237142,1,126.19806885062873
236897,1,126.76557791559877
184729,1,292.5389813187847
181593,1,344.1136132177546
172995,1,309.86157321978556
189130,1,265.21748749558805
170628,1,445.3943175086734
148740,1,259.8343994908757
163488,1,366.63003651563236
168324,1,444.0758080470491
163821,1,411.56326354559087
180759,1,445.8671373415274
162897,1,264.0812355411153
148611,1,417.07272826234845
176649,1,379.8681614970689
188994,1,348.4657664882648
189790,1,330.180530304918
230025,1,398.818123335696
230666,1,492.8208112566354
259712,1,487.2352021938582
236752,1,463.83310620343025
246807,1,445.6582031652246
259419,1,486.23295983228525
199061,1,408.1744001217771
258681,1,493.0834658920118
242920,1,430.8295380176473
244667,1,274.0251475006226
250368,1,444.11628855166765
199576,1,258.2534619402785
213381,1,459.1113359174794
237534,1,368.0778767614081
213384,1,364.9235257496139
251127,1,280.3415132843926
259863,1,495.33913493490184
212816,1,462.6095535293615
198757,1,386.47914110545787
246386,1,485.8287129052999
126859,1,461.0047552118066
117387,1,408.3436379684353
118659,1,408.65451449254846
129440,1,430.20840616215986
130181,1,424.99254103888535
114705,1,462.177799863731
115193,1,462.9970504823044
106371,1,391.1026948542776
106309,1,387.06673112229777
126787,1,476.4571406689262
126820,1,475.388394012445
125940,1,474.3915448735275
125648,1,469.2182330316466
49096,1,72.44787306895348
41728,1,116.79031657118873
51835,1,26.976143960455925
42037,1,69.04632017342365
41674,1,114.50757697205273
36323,1,17.47230021518756
52864,1,16.264202557718804
42417,1,95.8771476080692
52421,1,68.80010055148165
48376,1,217.8729243491911
57096,1,217.50845683079964
57206,1,124.8692464118779
55579,1,125.16646913389155
48089,1,207.63664026117482
38382,1,126.19505088464938
36036,1,133.54911293541923
28505,1,85.38915158275604
48220,1,17.75882624938897
29353,1,23.953442506369775
55818,1,77.50896513211018
17497,1,293.99330541840584
11593,1,293.73485759645047
15597,1,412.99664545132384
18214,1,411.81538045749807
74112,1,216.60504933301524
65926,1,62.42678957313041
104775,1,18.226188427950664
67765,1,179.07418262208733
67304,1,20.48902370612003
106173,1,84.09246612180932
75414,1,78.8899466897328
105053,1,177.03195502703116
127047,1,174.56180597224082
65835,1,125.85995950972413
125493,1,174.33515330078717
125776,1,173.41597411865664
102151,1,235.29748719950467
102105,1,166.3008670987033
67480,1,206.75271739232042
66094,1,206.15666635566907
318210,1,311.76163788924424
311721,1,258.55923945020754
310829,1,334.17722396503143
318436,1,283.3687137795639
269732,1,292.1262092926327
324540,1,311.85118348670113
263110,1,264.6108645058036
311509,1,429.84809470895203
273728,1,292.0368385521175
287455,1,292.25641455029483
283654,1,309.6054848416151
311292,1,482.6627453613832
315055,1,256.25908076011586
322667,1,418.9397817083377
270004,1,428.194659217823
319438,1,410.6928581292283
310548,1,281.91970954534395
352244,1,387.9313686228725
348151,1,360.5216054383915
363119,1,331.68026771993146
335226,1,487.52296685282704
353622,1,494.9483809865217
335236,1,456.64920812815524
373466,1,447.6465070413067
341743,1,293.40508252251783
363179,1,264.75370006952085
381347,1,471.82959424268483
364815,1,493.81025665538226
357925,1,329.11911816623876
351932,1,256.9218479510978
340234,1,412.3398252047701
336335,1,494.07297751077687
310450,1,216.90489876668863
283827,1,87.57111161615025
311718,1,113.98276360702582
324303,1,130.37834469513882
323345,1,129.85653235210745
319454,1,68.29600676115275
295347,1,217.55139801824745
289207,1,69.87076568447497
295885,1,23.06599553601107
310615,1,117.19110749919403
271225,1,163.7505858111991
311181,1,233.3391953227988
283435,1,23.77647866595973
284137,1,87.00679774373229
324225,1,236.60603984830212
265445,1,70.79306115098525
322931,1,62.68438559953931
279537,1,234.80569778674288
314756,1,232.39371475581123
323438,1,59.38871017621508
373224,1,79.70204902887437
373034,1,106.39693684668202
373075,1,108.41520386588837
389701,1,60.87687316333657
363917,1,124.15344495849646
364169,1,127.93292367523333
386069,1,45.81514767280748
386495,1,45.62694284187641
374698,1,71.3752771743156
371476,1,845.3365278175572
365696,1,893.4701163769394
373048,1,846.319311908684
373450,1,800.7520538310217
372112,1,848.72968891911
343934,1,845.3352590193566
332527,1,980.1298892437775
329787,1,931.0006236368796
362407,1,871.2764964992904
342179,1,798.1329575877681
283890,1,562.789978027344
275442,1,574.067902831315
265575,1,615.2988979593198
266160,1,584.8210043347879
276415,1,572.7962153161967
311162,1,519.4304485034799
274484,1,574.0530930817345
269159,1,721.5861844929166
310525,1,652.363623260895
302609,1,643.7387197451267
275885,1,611.594947321939
323012,1,562.789978027344
308727,1,640.5385021949384
367599,1,605.8664627575502
382230,1,562.789978027344
372784,1,573.1304701809865
383752,1,562.789978027344
386147,1,588.3957422406271
384233,1,562.789978027344
368385,1,562.789978027344
371830,1,571.8697416002643
373236,1,652.1001386354652
374632,1,605.3515136662413
358270,1,538.8670087313975
357993,1,536.5270860333691
363669,1,706.2069797975238
372801,1,670.2953927128921
358351,1,513.5148528897003
351224,1,562.789978027344
324441,1,871.941576786706
295071,1,892.7390406159402
323341,1,844.5840202992308
314949,1,862.6364173208157
311606,1,833.2162863171611
318782,1,796.9261356418747
310585,1,807.6780719128614
263089,1,933.8271109583077
274741,1,821.6214635903582
314543,1,847.7191262397937
317522,1,870.1193142868672
288831,1,923.4703000096466
287628,1,980.8400414192457
274242,1,816.770995687016
296584,1,1132.6659376014934
324186,1,1100.4338956497947
322564,1,1047.8868983069488
295068,1,1053.5684565478373
269610,1,1192.450527208142
268603,1,1192.3421931983662
269012,1,1275.4313291796586
266176,1,1159.9742492086345
269252,1,1230.502483944702
310645,1,1158.3979259402163
323583,1,1272.6175437072038
322761,1,1273.7048323751885
322585,1,1274.7398391982965
310932,1,1194.5877221070573
324482,1,1228.546157120923
323220,1,1236.2758843926188
323574,1,1172.5611577124942
281481,1,1282.6431070398924
262922,1,1304.9561989161011
282671,1,1314.6721843395737
310331,1,1342.5208275552986
262927,1,1307.722476646342
296091,1,1340.6579615527166
311572,1,1314.524369640184
342242,1,1106.7583027957712
343409,1,1108.6343252947406
352063,1,1062.9445000515227
342323,1,1117.6456254633028
350337,1,1044.989986894094
367650,1,1143.0703165270925
331466,1,1193.8522055235067
350905,1,1248.0978851811308
377818,1,1156.975466193024
377897,1,1224.4115983320619
350739,1,1268.8869521179004
373813,1,1134.2475706242076
342871,1,1192.588569770156
342238,2,1059.8980309057151
340274,2,1135.3022302261124
340615,2,1135.6343105469837
358229,2,1045.069409947999
358195,2,1042.5854468874684
332646,2,1077.00224754557
335855,2,1075.4816411399433
335133,2,1074.7259016703804
340674,2,1147.9408432908115
340002,2,1145.5404619698465
373513,2,1037.253967693621
373819,2,1037.2140974394338
377559,2,1095.8257578954422
377871,2,1090.3307493839066
378572,2,1092.158980791001
378221,2,1096.354331533309
381268,2,1036.930633797967
382297,2,1038.9417193000295
377230,2,1037.1282110747075
378264,2,1039.7169096523824
381740,2,1146.0104524654428
381489,2,1145.6192129327183
265249,2,1102.6838573430653
282880,2,1048.4099525916986
291322,2,1099.8305945658415
280640,2,1063.1967821435053
268527,2,1055.0538552756852
276377,2,1074.0436131642687
274799,2,1077.7961946923722
292301,2,1131.3541198214953
290906,2,1128.175775032335
265507,2,1101.0746399080913
311164,2,1133.1367399602584
323463,2,1061.799933754531
265980,2,1159.6939696812394
296573,2,1044.7228156880794
295860,2,1040.9103514946003
296816,2,1213.9171184138465
287704,2,1038.2236051208456
296314,2,1044.4000923044964
311101,2,1036.1811473714822
311400,2,1130.7352095811723
269039,2,1244.8323750232883
270190,2,1245.8675627912698
269073,2,1233.7668500223615
