EF10,TAETIGKEITSSCHLUESSEL4,B52,TAETIGKEITSSCHLUESSEL5
1,1,1343.2782830403198,3
1,1,1341.6298501510735,3
1,1,1343.9829499528846,3
1,1,1342.0070182629136,3
1,1,1333.3563384747115,1
1,1,1343.5508857980599,1
1,1,1335.0391050815813,1
1,1,1335.1698668795686,1
1,1,1330.072083287658,1
1,1,1331.4837266928462,1
1,1,1142.413279655217,1
1,1,1135.1504916111135,1
1,1,1124.310840013685,1
1,1,1120.6485269888985,1
1,1,1141.564607978883,1
1,1,1141.2063518116652,1
1,1,1130.6971619447436,1
1,1,1273.3088209154973,1
1,1,1279.345059144902,1
1,1,1279.2876786247916,1
1,1,1271.247296014036,1
1,1,1270.4920004845608,1
1,1,930.0844971552569,4
1,1,934.5170638863849,4
1,1,935.6671701273809,4
1,1,958.646826828777,4
1,1,985.0378507304372,4
1,1,984.1156115997924,4
1,1,988.8252478986111,4
1,1,966.06912054102,4
1,1,966.2797343711562,4
1,1,981.6897504696436,4
1,1,801.8421446834091,4
1,1,807.2822516580612,4
1,1,802.0944855475918,4
1,1,799.4131061060406,4
1,1,798.8684782412965,4
1,1,796.4347714394607,4
1,1,800.096619851268,4
1,1,518.2759458505561,4
1,1,515.1491292977189,4
1,1,562.789978027344,4
1,1,562.789978027344,4
1,1,514.792050650666,4
1,1,512.082038223083,4
1,1,516.9614740916293,4
1,1,513.0029330317417,4
1,1,513.6718826797638,4
1,1,516.0349457160227,4
1,1,562.789978027344,4
1,1,562.789978027344,4
1,1,590.4917898209567,4
1,1,627.9665193454935,4
1,1,595.8987709356908,4
1,1,639.4413691483215,4
1,1,630.610361595682,4
1,1,605.083008375285,4
1,1,601.2962469064087,4
1,1,611.4770786921506,4
1,1,264.3488563395102,4
1,1,347.3905598263959,4
1,1,384.020791876265,4
1,1,329.1448426087704,4
1,1,275.4153945899535,4
1,1,347.0621635395114,4
1,1,386.8284406728581,4
1,1,167.04444156145388,4
1,1,165.24568820365303,4
1,1,165.8337501886551,4
1,1,178.7834740917291,4
1,1,163.42896312108257,4
1,1,160.5968384664592,4
1,1,162.60638219948677,4
1,1,156.46456347978557,3
1,1,74.09794029323993,3
1,1,276.05754011592114,3
1,1,259.22576466066675,3
1,1,259.49797231627633,3
1,1,256.9241759640954,3
1,1,259.3666465270991,3
1,1,274.55391668148224,3
1,1,273.12568384022717,3
1,1,276.41664627698674,3
1,1,259.0913966854126,3
1,1,257.6864849761666,3
1,1,259.9365801504383,3
1,1,279.3735642928135,3
1,1,287.0600215067574,3
1,1,278.4817184689493,3
1,1,183.10277675542716,2
1,1,132.6111585780149,2
1,1,189.18979005291447,2
1,1,218.47234694843573,2
1,1,153.22474584709227,2
1,1,210.23501148778377,2
1,1,224.2221114958926,2
1,1,71.96943096403085,2
1,1,167.8525142182305,2
1,1,117.35115064588351,2
1,1,113.29891314941774,2
1,1,117.0584402051486,2
1,1,246.18688962371758,2
1,1,84.39141583896597,2
1,1,124.07073873319328,2
1,1,126.77485570548326,2
1,1,802.3489008360458,1
1,1,806.8721876417881,1
1,1,803.4719751115,1
1,1,807.314849066133,1
1,1,800.407407594319,1
1,1,801.1069363277921,1
1,1,799.425576408063,1
1,1,800.2246156562646,1
1,1,806.2638539595719,1
1,1,802.4976916352529,1
1,1,965.6161095693923,1
1,1,985.550796053105,1
1,1,966.6132898404934,1
1,1,964.4701129022825,1
1,1,989.451339722939,1
1,1,965.5481106622007,1
1,1,965.6500320838095,1
1,1,519.5775988264605,1
1,1,617.9542047746313,1
1,1,631.5099555528827,1
1,1,514.4983896348548,1
1,1,582.0170145725956,1
1,1,633.9509981219268,1
1,1,585.0638034233442,1
1,1,606.6681016873956,1
1,1,538.0465271208404,1
1,1,638.4274294898042,1
1,1,611.5635551796042,1
1,1,637.2866101177792,1
1,1,567.5030772029903,1
1,1,596.215772270315,1
1,1,562.789978027344,3
1,1,515.742373822208,3
1,1,555.3836493696373,3
1,1,555.944787833986,3
1,1,555.7134240764472,3
1,1,513.1609614747019,3
1,1,517.1154828333462,3
1,1,518.8976164829995,3
1,1,843.2253398169455,3
1,1,836.1410581191901,3
1,1,839.0185571223973,3
1,1,862.0212037766914,3
1,1,842.5097130347502,3
1,1,843.7277087763559,3
1,1,842.5622067523786,3
1,1,805.3916663632983,3
1,1,802.4955250611108,3
1,1,804.153137683601,3
1,1,819.5407134408523,3
1,1,817.6064836204542,3
1,1,801.8009623020762,3
1,1,671.4862286626386,2
1,1,671.6754022089033,2
1,1,670.543585821093,2
1,1,671.3622860414964,2
1,1,649.2334145279176,2
1,1,670.3623722713025,2
1,1,670.8998006365102,2
1,1,671.8872240276834,2
1,1,553.0641874505502,2
1,1,587.3999767068577,2
1,1,990.7394322163999,2
1,1,928.0510859682256,2
1,1,930.7730518297955,2
1,1,989.5073143757542,2
1,1,976.3015949893486,2
1,1,933.7151434878369,2
1,1,931.1270548795788,2
1,1,987.3056307639679,2
1,1,988.8244688784563,2
1,1,991.4217494351597,2
1,1,292.48867926769,1
1,1,293.37084356319775,1
1,1,292.836644443274,1
1,1,293.8467667007942,1
1,1,292.09241494997354,1
1,1,293.08843770421527,1
1,1,292.4996149056458,1
1,1,361.3421383546122,1
1,1,360.93465617424624,1
1,1,360.19998729980125,1
1,1,360.3650764905765,1
1,1,363.584567850433,1
1,1,362.2892830372077,1
1,1,460.158065321271,1
1,1,408.3909094493026,1
1,1,465.1824540886903,1
1,1,469.52100834865615,1
1,1,466.1359135526788,1
1,1,475.5435147244664,1
1,1,467.61355685817256,1
1,1,459.3349779034154,1
1,1,465.83302535723095,1
1,1,473.9743477952895,1
1,1,161.84083761081226,1
1,1,170.10408802183235,1
1,1,172.75243284851132,1
1,1,165.46105577634378,1
1,2,1038.4796677274899,1
1,2,1039.3309279646883,1
1,2,1038.8863017128876,1
1,2,1037.1215257801966,1
1,2,1036.1359337554961,1
1,2,1039.5343024944223,1
1,2,1039.935646074803,1
1,2,1038.8114355390662,1
1,2,1267.2224431572051,1
1,2,1272.9616577887978,1
1,2,1269.0254412419308,1
1,2,1266.3236410754482,1
1,2,1264.4398321342394,1
1,2,1270.6228148110886,1
1,2,1292.9758157358165,1
1,2,1292.4639615566546,1
1,2,1293.7004018102407,1
1,2,1292.9382107565582,1
1,2,1294.3617737596467,1
1,2,1292.6087853527222,1
1,2,1295.8649751892683,1
1,2,1037.9462807973823,3
1,2,1057.5326789920234,3
1,2,1059.8462285034366,3
1,2,1061.434378212625,3
1,2,1060.6731470532704,3
1,2,1057.4645719712196,3
1,2,1156.0433903053104,3
1,2,1261.380490790561,3
1,2,1157.4819660957455,3
1,2,1272.1136132177546,3
1,2,1157.3948850407435,3
1,2,1156.660704377758,3
1,2,1159.8343994908757,3
1,2,1059.0354513981595,2
1,2,1061.2486737303389,2
1,2,1070.937098732219,2
1,2,1064.2012837865468,2
1,2,1065.346589721636,2
1,2,1073.8630659530593,2
1,2,1130.5365624724154,2
1,2,1132.482481583531,2
1,2,1060.9408087754327,2
1,2,1037.0231981354207,2
1,2,1129.3057513789379,2
1,2,1072.1744001217771,2
1,2,1058.4546054487898,2
1,2,1063.3385055332567,2
2,2,292.05814427583385,2
2,2,364.38015382280855,2
2,2,379.39856779974076,2
2,2,371.6941029984555,2
2,2,382.1866416846566,2
2,2,486.5472576723056,2
2,2,484.61978527636444,2
2,2,485.8866113878863,2
2,2,446.10952489518843,2
2,2,444.3272572462742,2
2,2,446.2598289590539,2
2,2,445.5755297540784,2
2,2,447.4985252411522,2
2,2,119.6352216429952,2
2,2,118.71758578954392,2
2,2,93.69419700622251,2
2,2,90.81585616139894,2
2,2,82.19450080392903,2
2,2,84.79031657118873,2
2,2,84.20729510725589,2
2,2,113.59287325454822,2
2,2,114.94460043037512,2
2,2,117.69344200848698,2
2,2,115.27601879154126,2
2,2,95.49169739676435,2
2,2,95.46252984775501,2
2,2,106.25649116796801,3
2,2,127.81832013058741,3
2,2,124.76762829978549,3
2,2,115.90870454018827,3
2,2,115.51765249877793,3
2,2,125.02060366514532,3
2,2,178.27045655217557,3
2,2,183.51544308641562,3
2,2,185.1931467570086,3
2,2,154.75552355299308,3
2,2,179.41431658504325,3
2,2,133.68141272416554,3
2,2,164.7666786005687,3
2,2,160.73972897447456,3
2,2,169.46435645738907,3
2,2,154.05933371888148,3
2,2,157.75935215558616,3
2,2,154.52370825763575,3
2,2,335.10265183660243,3
2,2,370.4069367896263,3
2,2,337.4685139948713,3
2,2,326.6831615463575,3
2,2,360.9478312033205,3
2,2,351.15372418824853,3
2,2,366.6144144333531,3
2,2,485.96279587167527,3
2,2,445.67076553151713,3
2,2,398.3300290093474,3
2,2,486.25641455029483,3
2,2,447.9873272965023,3
2,2,484.0118938236648,3
2,2,484.7349454270844,3
2,2,543.8081720810316,2
2,2,529.1899251227964,2
2,2,555.9313686228726,2
2,2,529.2171797483898,2
2,2,562.789978027344,2
2,2,530.9483809865217,2
2,2,670.713156202691,2
2,2,671.0157645250794,2
2,2,678.029600556167,2
2,2,673.0597813761681,2
2,2,674.0017929079031,2
2,2,670.4609239755489,2
2,2,819.6178509407374,3
2,2,811.512957454093,3
2,2,815.5711116161502,3
2,2,813.6211691306893,3
2,2,813.4552212636688,3
2,2,808.5920135223055,3
2,2,809.7167292861521,3
2,2,815.7599011751282,3
2,2,813.191107499194,3
2,2,815.1080489870362,3
2,2,818.1311993640103,3
2,2,823.0067977437322,3
2,2,817.7891552253153,3
2,2,817.6821384505296,3
2,2,818.8056977867428,3
2,2,562.789978027344,3
2,2,553.2312604557908,3
2,2,554.396936846682,3
2,2,554.271733139661,3
2,2,556.2218212906849,3
2,2,562.789978027344,3
2,2,562.789978027344,3
2,2,562.789978027344,3
2,2,554.6730556351145,3
2,2,553.2208370082872,3
2,2,559.4492190186435,3
2,2,552.72968891911,3
2,2,562.789978027344,3
2,2,562.789978027344,3
2,2,562.789978027344,3
2,2,562.789978027344,3
2,2,562.789978027344,3
2,2,671.8247244898299,1
2,2,671.9370581983393,1
2,2,671.7828092064962,1
2,2,606.0530930817345,1
2,2,609.9796427500618,1
2,2,612.6296100487965,1
2,2,611.594947321939,1
2,2,613.965392099607,1
2,2,602.9842528811477,1
2,2,589.2824357977543,1
2,2,603.0344697924543,1
2,2,611.5926673830331,1
2,2,610.6497882851716,1
2,2,614.230476669551,1
2,2,608.931219437288,1
2,2,605.3515136662413,1
2,2,876.8241705177635,1
2,2,877.5488692833435,1
2,2,857.1815708515682,1
2,2,877.9849499432986,1
2,2,878.037381835642,1
2,2,877.4780812318803,1
2,2,860.5456428730593,1
2,2,845.4826854487195,1
2,2,844.9261356418747,1
2,2,893.8476185065812,1
2,2,1018.3019812272478,1
2,2,1015.0120396733978,1
2,2,899.9585447268155,1
2,2,972.4798248375407,1
2,2,908.3359309922566,1
2,2,148.70811598329354,1
2,2,147.50506468140173,1
2,2,157.56845654783726,1
2,2,176.61667552910308,1
2,2,145.0141463760953,1
2,2,151.94849841726898,1
2,2,146.9175384301702,1
2,2,175.8111515069997,1
2,2,169.70483237518857,1
2,2,173.16300941846993,1
2,2,349.69599983378384,1
2,2,328.55176878523764,1
2,2,292.8838387716812,1
2,2,363.24661585838817,1
2,2,292.6721843395737,1
2,2,380.2365070105093,1
2,2,368.7953998041431,1
2,2,498.0974785607357,1
2,2,446.72080719975236,1
2,2,445.71837775964514,1
2,2,445.6456254633028,1
2,1,1249.0912931111548,4
2,1,1224.6873154621096,4
2,1,1153.5661628980931,4
2,1,1218.6086789151404,4
2,1,1236.2465757347125,4
2,1,1251.9611299873206,4
2,1,1165.889023561641,4
2,1,1277.0910730269065,4
2,1,1274.1489687517376,4
2,1,1228.9474993660106,4
2,1,1258.415860692869,4
2,1,1207.7062582390934,4
2,1,1196.1534481720728,4
2,1,1341.2139645542882,4
2,1,1330.5079353872422,4
2,1,1341.4213471042044,4
2,1,1314.2324307357596,4
2,1,410.07949039550056,4
2,1,409.32858196671975,4
2,1,415.1339585393646,4
2,1,361.12821107470756,4
2,1,411.1732888501054,4
2,1,265.3604473109001,4
2,1,335.3419286715326,4
2,1,409.979852802381,4
2,1,330.05987419811373,4
2,1,31.053855275685148,4
2,1,57.43460892673001,4
2,1,47.71647035519219,4
2,1,44.08788751616748,4
2,1,23.485453856076163,4
2,1,160.6241593344598,4
2,1,1014.2070297996638,4
2,1,955.2514581742812,4
2,1,927.3761704612398,4
2,1,967.1553638670615,4
2,1,999.6747831527318,4
2,1,846.2175715831592,4
2,1,799.2080937558221,4
2,1,819.069779202579,4
2,1,823.943281844813,4
2,1,876.4315556303401,4
2,1,879.5333663400027,4
2,1,879.7566704189472,4
2,1,718.055460717576,4
2,1,716.6812915598993,4
2,1,705.9369200430162,4
2,1,716.3243823302104,4
2,1,718.6372360770853,4
2,1,716.5824075072951,4
2,1,705.470971098815,4
2,1,706.4052467272129,4
2,1,708.005354425622,4
2,1,718.9010297243136,4
2,1,716.1804259404255,4
2,1,544.6055027457616,4
2,1,531.6417682157435,4
2,1,520.1035205139668,4
2,1,566.8935729808098,4
2,1,624.413633450195,4
2,1,624.4424183428496,4
2,1,624.4180924553356,4
2,1,624.8748295526975,4
2,1,625.5324860718785,4
2,1,626.0328348740519,4
2,1,626.3799340421366,4
2,1,626.3662998889685,4
2,1,627.6872570355573,4
2,1,671.502279509004,2
2,1,685.9577176009719,2
2,1,562.789978027344,2
2,1,562.789978027344,2
2,1,587.2921756934845,3
2,1,729.6315029413345,3
2,1,562.789978027344,3
2,1,575.1388051259125,3
2,1,607.3620724470833,3
2,1,704.4626369470432,3
2,1,562.789978027344,3
2,1,562.789978027344,3
2,1,627.9083323344374,3
2,1,907.1347788991067,2
2,1,911.9541909032392,2
2,1,929.7124364978818,2
2,1,932.365342659562,2
2,1,914.1606623311372,2
2,1,905.6532988602057,2
2,1,931.6312516595463,2
2,1,928.6595376720775,2
2,1,843.4763842805241,3
2,1,843.9160308265338,3
2,1,846.7193668848308,3
2,1,846.4400581448718,3
2,1,844.5910922512184,3
2,1,840.0393204918289,3
2,1,847.1727118842072,3
2,1,846.3894590002899,3
2,1,842.6086428564914,3
2,1,841.983922182246,3
2,1,841.0230885467748,3
2,1,840.152306500536,3
2,1,893.1438829184539,3
2,1,841.9922282290675,3
2,1,843.8729584741784,3
2,1,842.2403174520884,3
2,1,414.81945327208206,3
2,1,409.85403038879633,3
2,1,398.4796906981566,3
2,1,444.5446438329953,3
2,1,446.7088377258119,3
2,1,343.979857360342,3
2,1,393.5120761610601,3
2,1,412.0991704698782,3
2,1,132.61382530528343,3
2,1,135.33376389186958,3
2,1,133.64577796386246,3
2,1,132.9897614944198,3
2,1,217.90548968759666,3
2,1,129.0652164488549,3
2,1,129.53537678760705,3
2,1,217.7444303674904,3
2,1,216.22399079781968,3
2,1,17.515702408591785,3
2,1,25.55411957262312,3
2,1,26.379278839114612,3
2,1,18.907670630909944,3
2,1,19.53881772817506,3
2,1,117.67059525068504,3
2,1,108.22043911635404,3
2,1,87.09941773453716,3
2,1,69.42700182338862,3
2,1,113.44314452038036,3
2,1,22.927479672411355,2
2,1,23.001894666060135,2
2,1,18.54365455111567,2
2,1,23.233727618492104,2
2,1,21.849993285912465,2
2,1,17.637372701886648,2
2,1,119.7799649491987,2
2,1,69.1373224161417,2
2,1,80.87538267284577,2
2,1,87.56082263394705,2
2,1,105.16247586188474,2
2,1,17.43389039903801,2
2,1,87.26645436761731,2
2,1,483.0549485553128,2
2,1,485.4143776232701,2
2,1,480.77789511773597,2
2,1,481.4518068735886,2
2,1,481.06021211070316,2
2,1,480.9830173477625,2
2,1,480.38971073531394,2
2,1,388.23874118131886,2
2,1,431.6375354941781,2
2,1,395.3795968300371,2
2,1,416.36027548465427,2
2,1,407.9285147605124,2
2,1,670.6772111547524,1
2,1,671.6971604417296,1
2,1,671.4700749956165,1
2,1,671.2735086186328,1
2,1,671.7623356289221,1
2,1,670.7305983024959,1
2,1,671.549549440473,1
2,1,670.9877859588684,1
2,1,670.4161828210882,1
2,1,917.0481821059243,1
2,1,911.2001132343132,1
2,1,858.0930473834924,1
2,1,458.901930012349,1
2,1,459.1578712564372,1
2,1,475.05236761761466,1
2,1,461.18168681422947,1
2,1,462.75226651343235,1
2,1,456.0826195227285,1
2,1,410.22636537968395,1
2,1,410.1864665406347,1
2,1,409.4616354322922,1
2,1,412.4568311430676,1
2,1,447.2129743251325,1
2,1,413.3943421807056,1
2,1,410.0403065152673,1
2,1,412.3720277235356,1
2,1,444.0283155446567,1
2,1,257.5882226312112,1
2,1,362.7068235165859,1
2,1,265.82885318094355,1
2,1,265.30285184776335,1
2,1,209.1675974105947,1
2,1,238.1597976618818,1
2,1,208.0243858290775,1
2,1,224.11590553066003,1
2,1,218.98762996891276,1
2,1,216.0901099600482,1
2,1,202.1322478012503,1
2,1,208.05575919172145,1
2,1,233.95071434338576,1
2,1,195.80950737278945,1
2,1,112.41795431118769,1
2,1,110.75894206743455,1
2,1,104.585851717173,1
2,1,110.80135529363137,1
2,1,114.89296948460367,1
2,1,115.9431561367632,1
2,1,118.29552583507868,1
2,1,104.73170944249667,1
2,1,104.18155649172442,1
2,1,113.69752920919233,1
2,1,111.30662218832711,1
2,1,106.0036737963935,1
2,2,1056.61782268491,4
2,2,1056.9956455688769,4
2,2,1059.0387110404195,4
2,2,1057.2319404902003,4
2,2,1044.263879911544,4
2,2,1060.680845670508,4
2,2,1062.430762680025,4
2,2,1060.223088492168,4
2,2,1063.8935897262922,4
2,2,1061.9929611269938,4
2,2,1046.3157343616247,4
2,2,1047.0940334190316,4
2,2,1044.4619047502008,4
2,2,1073.008717546205,4
2,1,1129.4729313537086,1
2,1,1144.6676669578023,1
2,1,1144.1190149436302,1
2,1,1145.7332845998803,1
2,1,1142.7768368782477,1
2,1,1125.204336486007,1
2,1,1123.8326837092054,1
2,1,1146.3602024355057,1
2,1,1158.810970817908,2
2,1,1251.8411799092887,2
2,1,1248.1130294663637,2
2,1,1158.7173285041365,2
2,1,1157.095028039709,2
2,1,1231.420378926058,2
2,1,1227.944086772535,2
2,1,1224.2791728183552,2
2,1,1226.931956737106,2
2,1,1194.3114933674533,2
2,1,1192.4418164924807,2
2,1,1158.152413625642,3
2,1,1241.3204864319457,3
2,1,1118.4623885440697,3
2,1,1109.394896640086,3
2,1,1109.765851431711,3
2,1,1261.355084143994,3
2,1,1159.4491251045677,3
2,1,1341.2504835164432,3
2,1,1328.2801539269424,3
2,1,1328.386704626375,3
2,1,1343.563510612825,3
2,1,1343.2697701821312,3
1,2,1262.6819585447754,4
1,2,1131.6661208434743,4
1,2,1123.0179569946993,4
1,2,1156.9459866533193,4
1,2,1134.9398874745664,4
1,2,1037.6508063491683,4
1,2,1036.647124119286,4
1,2,1074.3467240093694,4
1,2,1036.9285199865612,4
1,2,1128.602072518004,4
1,2,1275.7134655508494,4
1,1,1314.1914949042146,4
1,1,1315.164111877209,4
1,1,1192.5314462867989,4
1,1,1192.2169660325487,4
1,1,1192.4133302979956,4
1,1,1193.6931523242654,4
1,1,1192.001818543577,4
1,1,1195.9921954424854,4
1,1,1192.902934585675,4
