EF21,TAETIGKEITSSCHLUESSEL4,B52,TAETIGKEITSSCHLUESSEL5
345183,2,426.2569379363807,1
344131,2,429.135653283793,1
351153,2,496.07526969555295,1
351954,2,502.9785399607581,1
336888,2,627.52834210731,3
336044,2,603.2489177607125,3
350894,2,552.719959669964,3
327959,2,558.770581307212,3
336137,2,625.8249204912458,3
366275,2,652.7630811295209,3
323182,2,531.9023185770922,2
276169,2,605.8800182466665,2
274654,2,553.1252753299752,2
310938,2,686.6841691700612,2
311687,2,607.6343063633448,2
311571,2,684.2245075087789,2
278600,2,928.0311261788567,3
333732,2,877.6657031818721,2
333010,2,519.7188770568197,3
279158,2,562.789978027344,3
266537,2,857.4649470123898,3
361203,2,779.2700335005386,3
324046,2,850.6383445117579,3
335933,2,730.5925746314592,3
290965,2,707.1261061947963,3
287662,2,815.2532730325673,3
276097,2,845.5556900048025,2
291580,2,876.8643465048237,2
323506,2,908.2193427963288,2
272873,2,678.4046269901268,2
292808,2,804.4748475185875,2
380211,2,983.0166926625759,1
378507,2,998.9928932420503,1
384634,2,901.0028026345813,1
361994,2,935.2189520192502,1
371027,2,937.3484769703191,1
379266,2,1013.7883562093467,1
368998,2,990.7660276184088,1
360820,2,843.5261725175587,1
358102,2,626.027883462421,1
287727,2,587.2031552978348,1
311649,2,611.7151453182944,1
377385,2,652.1133751600958,1
377135,2,892.1274562504028,1
311588,2,690.8508077475478,1
287518,2,727.902983040443,1
384204,2,893.7712299598654,1
287468,2,835.6414757036184,1
323124,2,747.5663689485958,1
377736,2,584.8346278573464,1
311477,2,759.0195449244616,1
287619,2,643.0436935572928,1
265224,2,397.1327313794686,2
275664,2,258.2193108581546,2
274671,2,293.14725157411556,2
275967,2,293.61736772009584,2
265568,2,445.6758396687635,2
288461,2,337.6720862366448,2
288624,2,339.7485757460416,2
275889,2,364.4682661122366,2
377858,2,30.766526300189046,2
378666,2,27.007629673769497,2
341014,2,106.22567035626243,2
340818,2,111.55565047735018,2
331034,2,82.1534315742988,2
333399,2,86.17615371973027,2
334858,2,116.68484917169185,2
376919,2,28.74258278916437,2
378562,2,26.533416070679984,2
377876,2,27.585060450418815,2
373639,2,75.45396429623663,2
374764,2,75.39103578554746,2
311561,2,61.53161425150067,2
311604,2,115.49574750986993,2
311526,2,119.01238886070374,2
311506,2,92.61642251436558,2
311330,2,29.404757675868083,2
311301,2,24.42011632410167,2
310927,2,27.27656924941591,2
278747,2,501.38881705379157,3
278615,2,500.5377352782891,3
287258,2,408.2677548299328,3
276267,2,380.93059979773784,3
275249,2,371.0739201740119,3
258939,1,1284.0030604959884,3
161230,1,1314.5940867555257,2
212631,1,1172.6156337728016,2
199160,1,1340.9079286725037,3
255534,1,1340.3896833708566,3
205807,1,1332.7476203888148,3
199246,1,1116.5672317498675,2
148961,1,1340.469440044596,3
182644,1,1262.437989733325,3
259828,1,1131.493852267139,2
250402,1,1106.9104304984498,3
216345,1,1116.2282828220182,3
229599,1,1343.543738483489,3
250888,1,1274.6196772051092,3
154181,1,1061.4515554218156,2
254496,1,1277.0802046238568,3
206199,1,1046.0183567488475,3
258180,1,1106.9625446723192,3
164989,1,1258.0351698982151,1
147216,1,1256.281619910594,1
158089,1,1205.1390154486735,1
146647,1,1140.676100808486,1
231557,1,1297.6521019181776,1
231621,1,1159.0569017562127,1
178152,1,1231.09612890932,1
163564,1,1341.2601928466029,1
182728,1,1193.714470338912,1
250046,1,1311.0394972468848,1
230029,1,1130.3740987711585,1
147264,1,1276.7620475703718,1
29814,1,1149.6027924676016,2
29686,1,1037.6217871651256,2
29906,1,1118.3452161476346,2
48157,1,1109.3893716062717,2
12982,1,1157.1598288482423,2
29467,1,1159.2227197439329,2
29609,1,1131.1823065422204,2
29746,1,1147.8397776900392,2
48820,1,1194.1779737373588,2
89346,1,1264.4009163803255,2
45695,1,1145.7374530043944,3
29391,1,1131.1469514375726,3
29238,1,1109.28761696834,3
29615,1,1217.553899858415,2
103926,1,1134.9424907991138,3
17320,1,1260.7049270180298,3
17994,1,1261.8792082379684,3
107751,1,1157.6843085757198,2
36056,1,1057.5064290123923,2
115210,1,1194.1763334761074,1
95645,1,1063.8003372310889,1
127028,1,1251.879267370419,1
102384,1,1135.1375246172788,1
125963,1,1227.4279245051912,1
107533,1,1143.6060545078951,1
102121,1,1142.1302488925255,1
130933,1,1256.7303323413119,1
154860,1,993.0106192204071,4
181277,1,991.0914413379248,4
154449,1,892.90623777669,4
165793,1,989.4784149174818,4
159513,1,991.480392080389,4
182915,1,993.0550217227392,4
155570,1,914.7871474592918,4
232346,1,821.703182565329,4
227212,1,548.2630565742912,4
203923,1,709.5713632706136,4
201368,1,987.389724689444,4
185105,1,916.0171928891308,4
227180,1,905.3095207625622,4
148577,1,626.8145658133681,4
201058,1,799.6685904216407,4
184396,1,985.3613170149745,4
206503,1,917.1033287290337,4
16449,1,966.6328272763992,4
17329,1,892.3530548535757,4
16610,1,935.8084767715799,4
38758,1,964.9136572231193,4
29694,1,843.1437715443698,4
38780,1,964.4112147470453,4
37107,1,965.4477875173346,4
29745,1,893.9862367914295,4
52153,1,868.5065278817649,4
10469,1,859.8502389579637,4
55521,1,727.543280148258,4
56801,1,749.1131321612793,4
16482,1,717.6298501510736,4
55852,1,719.9829499528846,4
5885,1,718.0070182629136,4
7992,1,718.6781692373557,4
102374,1,562.789978027344,4
101471,1,671.7597762703954,4
126550,1,686.3397337591373,4
99117,1,625.036041643829,4
75668,1,717.7418633464231,4
103273,1,548.8265593104339,4
95711,1,627.5752458055567,4
92182,1,798.1554200068425,4
89285,1,984.6485269888987,4
119300,1,819.1292159577661,4
126260,1,994.4127036233302,4
93568,1,914.6971619447436,4
148911,1,409.3088209154974,4
148777,1,415.3450591449021,4
148846,1,335.28767862479174,4
165478,1,286.49459202807196,4
182416,1,414.4920004845608,4
180479,1,106.08449715525691,4
250900,1,71.25853194319245,4
243029,1,135.6671701273809,4
188891,1,217.83085335359712,4
165062,1,57.03785073043717,4
153766,1,112.11561159979239,4
153925,1,116.82524789861107,4
183678,1,28.138241082039958,4
105366,1,412.55946874231245,4
38501,1,45.68975046964365,4
38862,1,241.84214468340903,4
74832,1,265.8205629145153,4
65656,1,177.04724277379592,4
24567,1,217.70655305302026,4
50049,1,117.73695648259313,4
102477,1,336.8695428789216,4
47791,1,216.024154962817,4
94918,1,265.56898646263903,4
38258,1,243.14912929771884,4
113314,2,296.53333068961194,2
81702,2,373.57545313868434,2
102350,2,345.34562082131237,2
92284,2,258.6252231386583,2
101056,2,414.7671709321371,2
124067,2,288.09385701573433,2
82882,2,309.50024575244197,2
124724,2,385.11826291272405,2
95638,2,297.1926065583407,2
122626,2,448.0451991980625,2
86228,2,216.4528684319049,3
96203,2,86.49581491818668,3
86954,2,130.48734636696133,3
49629,2,217.98254278588504,2
89294,2,487.70657379986505,2
92363,2,264.90884401172764,2
67254,2,107.16203086330108,2
95247,2,156.43463483651882,2
89589,2,161.39542535804082,2
71388,2,331.3905598263959,2
86827,2,128.16633501012006,3
41063,2,225.14484260877035,2
98558,2,241.70769729497675,3
36432,2,27.062163539511424,2
29733,2,114.8284406728581,2
119333,2,363.5222207807269,3
59928,2,178.6228441018265,2
29656,2,109.83375018865509,2
60541,2,487.39173704586455,2
16754,2,555.4289631210826,3
17905,2,552.5968384664592,3
18322,2,546.6063821994868,3
16510,2,548.8895176087433,3
22771,2,554.3155606341637,3
23550,2,554.0287700579605,3
59637,2,590.4515293213335,2
29917,2,685.9918892651053,2
48577,2,562.789978027344,2
95233,2,627.3666465270991,3
36541,2,876.6384791703706,2
29942,2,796.2814209600568,3
36178,2,554.2083231384934,3
107761,2,814.1827933708252,2
12266,2,555.3729699523332,3
11269,2,879.9365801504383,3
17038,2,835.6867821464067,2
79,2,839.5300107533787,3
48938,2,562.789978027344,3
93034,2,931.4439235472142,3
29753,2,544.2881974111259,3
29837,2,877.9121809391536,3
29925,2,725.6545216842773,2
89290,2,817.5765466154432,2
89390,2,821.1396882179865,2
86582,2,862.0138819684933,3
93907,2,543.9388619280617,2
98433,2,559.8525142182306,3
29214,2,557.3511506458835,3
17466,2,721.2989131494178,1
60522,2,746.1168804102972,1
60605,2,747.0934448118588,1
50420,2,642.195707919483,1
59475,2,584.1414774663866,1
16484,2,562.789978027344,1
12670,2,625.1744504180228,1
4992,2,862.8721876417881,1
64838,2,653.7359875557501,1
23782,2,591.314849066133,1
12855,2,624.2037037971595,1
7303,2,857.1069363277921,1
13064,2,814.8511528161259,1
29339,2,716.1123078281323,1
25494,2,748.5277079191436,1
131533,2,653.2488458176265,1
160288,2,611.2322191387846,1
148839,2,569.550796053105,1
131879,2,589.2265796809869,1
148921,2,673.88045160913,1
161655,2,642.7256698614694,1
161631,2,641.5481106622007,1
172272,2,653.6500320838095,1
176445,2,652.2367999633269,1
132638,2,719.3110688992073,1
176712,2,879.7346861110276,1
177648,2,816.1561493521784,1
165437,2,908.3760634107872,1
165103,2,911.6219373826204,1
190441,2,908.566487713959,1
188741,2,909.9167563554622,1
178028,2,817.6279079450526,1
177053,2,847.9508571715564,1
170696,2,843.1113610993626,1
188660,2,911.8304131323612,1
189991,2,907.4689423251868,1
158722,2,909.2634857668947,2
160309,2,845.8918747580176,2
190288,2,981.871186911104,2
133087,2,717.6918246848186,2
251356,2,811.944787833986,3
240741,2,867.7134240764472,3
203827,2,876.580480737351,2
154002,2,909.1154828333462,2
259300,2,879.4488082414997,3
165415,2,734.4506796338911,3
198557,2,812.1410581191901,3
258503,2,839.0185571223973,2
237003,2,893.5053009441729,3
148698,2,846.5097130347502,3
240903,2,686.9108351054239,2
230960,2,893.2811033761893,3
197952,2,917.3916663632983,3
223326,2,877.2477625305554,3
184370,2,680.3062753672019,2
229901,2,915.5407134408523,3
185127,2,985.6064836204542,2
241012,2,892.450240575519,3
196807,2,989.9449146505546,2
118785,2,363.35080441780667,1
93113,2,106.17434328437193,1
93476,2,109.44914416598552,1
94093,2,106.46682905583532,1
60601,2,124.72474454260502,1
29768,2,339.59920254604094,1
127064,2,335.5488961107334,1
1785,2,169.06418745055018,1
98598,2,177.69998835342886,1
12978,2,367.36971610819995,1
119221,2,360.0255429841128,1
125683,2,365.38652591489773,1
127676,2,334.7536571878771,1
208060,2,484.03769937366854,1
240812,2,475.4302869756738,1
211406,2,459.12705487957885,1
160505,2,59.30563076396788,1
171140,2,377.64893775691263,1
184362,2,119.71087471757984,1
240927,2,364.97735853537995,1
198099,2,494.74168712639545,1
254154,2,361.67328888654805,1
136563,2,363.69353340158847,1
255626,2,408.36965979989424,1
189796,2,172.35375081686112,1
236894,2,169.9984596225832,1
216284,2,69.34213835461217,2
224206,2,68.93465617424621,2
223900,2,68.19998729980126,2
216145,2,72.73015298115295,2
199511,2,87.16913570086601,2
198943,2,84.5785660744155,2
255508,2,204.15806532127098,3
255607,2,200.39090944930265,3
255131,2,200.59122704434515,3
250360,2,150.08403339462458,3
250489,2,136.54365421071526,3
250905,2,174.17405889786545,3
259357,2,129.80677842908628,3
258422,2,131.3349779034154,3
259071,2,128.91651267861548,3
241035,2,167.89739118115784,3
241014,2,142.72670088649807,3
240764,2,144.83270417465877,3
197481,2,494.3762164242557,3
202588,2,429.4610557763438,3
204513,2,428.9593354549798,3
196878,2,495.33092796468816,3
198428,2,494.88630171288753,3
197851,2,493.1215257801965,3
203237,2,486.06796687774806,3
165554,2,415.06860498884447,2
165865,2,415.8712921496059,2
141628,2,283.2457421562649,2
172034,2,374.4448863144104,2
173938,2,369.92331557759536,2
148550,2,421.0254412419308,2
164954,2,410.3236410754482,2
165553,2,408.43983213423934,2
139861,2,430.6228148110886,2
142067,2,425.9516314716331,2
299479,1,465.8558462266182,2
275932,1,419.4008036204813,2
311691,1,417.87642151311627,2
314724,1,446.36177375964655,2
301101,1,466.43514141088895,2
314858,1,447.8649751892682,2
315235,1,445.94628079738237,2
275983,1,275.06535798404695,2
311075,1,163.84622850343658,3
310911,1,165.43437821262498,3
310686,1,28.673147053270462,3
310452,1,129.46457197121964,3
266147,1,216.02169515265524,3
268916,1,70.69024539528053,3
265923,1,264.7409830478727,3
350892,1,444.0568066088773,2
306451,1,445.3948850407434,2
323183,1,256.6607043777582,2
272422,1,415.66879898175137,2
373132,1,72.7588628495399,2
270413,1,216.32804210814618,2
299543,1,471.4685493661095,3
381706,1,26.05032094663668,2
323721,1,257.1683237152045,2
383554,1,92.46576648826485,2
365381,1,469.0731249448308,3
358324,1,460.4824815835309,1
351872,1,366.4704043877163,1
351895,1,365.0231981354208,1
358100,1,292.32643784473447,1
351019,1,408.1744001217771,1
345361,1,257.2273027243949,1
351956,1,293.8346263833142,1
350720,1,292.05814427583385,1
357916,1,292.1900769114043,1
318236,1,475.39856779974076,1
287281,1,457.84705149922775,1
287433,1,286.1866416846566,1
311723,1,292.5472576723056,1
311346,1,292.61978527636444,1
322924,1,447.7732227757727,1
269569,1,412.21904979037686,1
274183,1,408.65451449254846,1
287659,1,362.2598289590539,1
287295,1,278.30211901631355,1
287484,1,285.9941009646089,1
287600,1,479.2704432859904,1
311492,1,158.71758578954393,1
266162,1,229.6941970062225,1
310793,1,125.40792808069946,1
287398,1,234.19450080392903,1
287424,1,236.79031657118873,1
302781,1,132.2072951072559,1
268823,1,233.59287325454824,1
310755,1,226.94460043037512,1
287707,1,126.84672100424349,1
287736,1,125.63800939577062,1
292476,1,847.7458486983821,2
273784,1,847.7312649238775,2
278750,1,930.256491167968,2
315126,1,807.6366402611748,2
310618,1,796.7676282997855,3
267660,1,797.9543522700941,3
292398,1,859.5176524987779,3
262619,1,834.0412073302906,3
269698,1,799.141903534511,3
265892,1,870.939430385802,3
292304,1,863.149143344626,3
373712,1,571.3444404441242,3
310467,1,627.2133947865652,3
390144,1,688.7101765905207,3
324370,1,671.1489587062678,2
324527,1,724.0924661218094,3
383566,1,821.1830445571736,2
311428,1,892.814354178715,3
389419,1,797.8599595097241,3
389584,1,797.6577317661022,3
273108,1,796.9439157397876,3
265945,1,787.1504335493516,3
270944,1,676.3671284987179,2
273488,1,840.4176975966474,3
319140,1,626.5592394502075,2
336564,1,515.8942155235311,2
351663,1,557.8268018041691,3
352121,1,559.8511834867012,3
310751,1,1141.6707655315172,4
390617,1,1078.3300290093475,4
340863,1,1225.0256582011793,4
346909,1,1047.9746545930047,4
310953,1,1140.0237876473298,4
389334,1,1193.4698908541689,4
336530,1,1143.9040860405157,4
322904,1,1193.1899251227962,4
336890,1,1173.9656843114362,4
389121,1,1226.4343594967795,4
340910,1,1224.5223909720835,4
336213,1,1194.9483809865217,4
322906,1,1193.426312405382,4
352075,1,1076.0630581003177,4
21879,1,864.4736088986713,1
60867,1,784.9565020186898,1
29659,1,800.0286865264502,1
55175,1,826.9982688702594,1
58560,1,883.7712301035986,1
33963,1,880.4146385309766,1
38508,1,1010.2755717168077,1
9392,1,947.8774121820576,1
19483,1,942.5670804374034,1
64467,1,786.944432713776,1
20329,1,822.9353371568681,1
29423,1,727.7599011751282,1
51886,1,757.191107499194,1
48085,1,750.2160979740726,1
25261,1,740.2623987280207,1
27602,1,750.0135954874646,1
29217,1,721.7891552253153,1
121184,1,538.9142152084723,1
130623,1,556.8911645878859,1
125180,1,621.8458481412596,1
112184,1,531.7001672926519,1
103075,1,550.3509895469123,1
223914,1,877.1358665698305,3
208096,1,842.1109106453424,3
224068,1,879.9329236752334,3
208335,1,797.7484374969522,3
154432,1,862.575497902266,3
259466,1,866.6730556351145,2
179159,1,817.2208370082872,2
259235,1,671.8623047546608,2
179912,1,816.72968891911,3
207462,1,836.7334748584168,3
249922,1,892.7202266767151,3
165843,1,711.2764964992904,3
249479,1,588.9471615047809,3
159157,1,892.7015755838867,2
154318,1,991.2988979593198,2
159387,1,983.8741163966786,2
158923,1,843.5656184129922,3
157748,1,838.0530930817345,2
259370,1,817.9796427500618,2
240686,1,681.259220097593,2
183130,1,765.7974736609694,3
183800,1,718.9826960498035,2
180775,1,717.4921264405739,2
179478,1,821.2824357977543,2
179962,1,987.0344697924543,2
165622,1,235.59266738303307,3
154857,1,234.6497882851715,3
155369,1,134.23047666955097,3
165359,1,216.232804859322,3
165812,1,237.3515136662413,3
165597,1,233.6483410355269,3
164931,1,203.09773856668693,3
164896,1,129.18157085156815,3
165567,1,131.96989988659723,3
180232,1,148.07476367128393,2
180542,1,146.9561624637607,2
183407,1,84.54564287305925,2
171333,1,162.96537089743896,2
165535,1,89.85227128374945,2
183363,1,151.39047402632482,2
183207,1,151.643873826703,2
172382,1,127.71912623979368,2
223319,1,7.917089453630865,2
225036,1,152.95964967508132,2
259115,1,24.671861984513214,2
209316,1,150.6597114653934,2
247537,1,112.16206980485507,2
201623,1,178.19060953079193,2
209657,1,39.46723386259606,2
202214,1,32.45268403504954,2
258052,1,254.35194935260768,2
219375,1,93.36122976544624,2
235895,1,249.95684822399028,2
258450,1,292.42620809379713,3
254603,1,413.1630094184699,3
212268,1,399.42399995844596,3
212264,1,394.13794219630944,3
206424,1,411.5353550867249,3
230052,1,350.4932317167763,3
204847,1,410.6887373582948,3
240679,1,414.11825350525464,3
241015,1,408.3976999020715,3
47271,1,914.0974785607357,3
29219,1,837.4416143995047,3
29480,1,835.4367555192903,3
30796,1,797.6456254633028,3
31100,1,799.0341029097236,3
29577,1,836.5429572163819,3
101724,1,562.789978027344,2
101383,1,562.789978027344,2
102610,1,562.789978027344,2
104554,1,562.789978027344,2
89328,1,670.2170159931507,2
60389,1,735.8181920641816,3
60039,1,735.6343105469836,3
52484,1,745.6184374207513,3
51861,1,749.3019825866087,3
31230,1,731.4816411399433,3
29671,1,717.3797952553773,3
29436,1,717.2139645542882,3
56073,1,722.5079353872421,3
55941,1,722.8426942084086,3
104403,1,928.9297229430381,3
95948,1,906.0794903955006,3
95479,1,905.3285819667198,3
103352,1,935.1339585393646,3
103197,1,930.2564221494151,3
95937,1,931.1732888501055,3
94722,1,933.4417892436005,3
102534,1,893.8354821678831,3
103916,1,892.4949632005953,3
107898,1,834.0598741981137,3
107579,1,839.0538552756851,3
67099,1,176.717304463365,2
29554,1,265.8582351775961,3
86106,1,128.17577503233497,3
41859,1,414.9709077121523,3
77091,1,44.312079667229895,3
85756,1,447.6939696812395,2
119612,1,347.70321613589255,3
65769,1,216.49025266345686,3
96097,1,60.447210241691344,2
59572,1,380.9593478940915,3
89111,1,348.43514316631837,3
41711,1,284.8323750232883,2
115488,1,125.53488960128945,3
102852,1,259.9716409224065,2
81622,1,328.86311126068017,3
45782,1,31.066732680005238,2
48555,1,119.51334083789457,2
102976,1,28.11092143515202,2
36098,1,25.362583119798565,2
93100,1,444.9684600215081,2
104744,1,456.6487646604208,2
47124,1,217.3186180385426,3
119178,1,444.58240750729504,2
246036,1,585.470971098815,1
258786,1,562.789978027344,1
231601,1,588.005354425622,1
198782,1,821.8020594486272,1
177590,1,764.1804259404255,1
230826,1,612.0756878432202,1
154985,1,818.4552210269679,1
154200,1,738.0258801284917,1
207836,1,590.8616966226012,1
193774,1,584.8272669003899,1
154515,1,704.884836685699,1
213501,1,832.836184910671,1
115065,1,124.87482955269755,1
102222,1,107.06497214375698,1
102319,1,108.06566974810387,1
115247,1,228.7598680842731,1
126328,1,132.7325997779368,1
126663,1,135.37451407111465,1
101754,1,134.00911803601602,1
102172,1,134.978858800486,1
95262,1,108.65108280271818,1
94729,1,169.76575480352017,1
94736,1,171.29217569348452,1
44489,1,26.104047061351423,1
34252,1,50.85940534031077,1
61579,1,114.22088201460083,1
37855,1,117.79315915333169,1
59017,1,7.402191152691543,1
42261,1,25.198528126530363,1
41298,1,109.39548796219275,1
53152,1,125.06663470199634,1
34826,1,50.15646238570605,1
45109,1,127.2670544518282,1
165824,1,417.7124364978817,1
147120,1,412.365342659562,1
180805,1,346.1606623311372,1
181789,1,409.6532988602057,1
182583,1,411.6312516595462,1
148850,1,408.6595376720775,1
148529,1,414.9527685610482,1
145521,1,293.9580154132669,1
182740,1,109.43873376966175,1
181594,1,108.88011628974371,1
182525,1,113.1821845024367,1
178004,1,104.07864098365772,1
229719,1,350.34542376841443,1
259146,1,412.7789180005798,1
258178,1,413.2172857129828,1
206292,1,347.96784436449207,1
223933,1,458.0461770935498,1
226637,1,444.1523065005361,1
226613,1,446.2877658369078,1
258618,1,459.98445645813484,1
211651,1,463.7459169483567,1
243414,1,472.9612698083536,1
245157,1,477.6389065441641,1
323676,1,145.85403038879633,4
347270,1,30.47969069815664,4
270902,1,409.0892876659906,4
311265,1,333.41767545162384,4
283424,1,217.99496434008552,4
372787,1,68.75603808053006,4
322784,1,340.0991704698782,4
289745,1,46.306912652641714,4
283948,1,247.33376389186958,4
343342,1,692.6648948435985,4
383792,1,671.6723678214336,4
332641,1,755.9026800123702,4
349343,1,546.086926363357,4
347384,1,561.1320572034259,4
339689,1,735.28708703877,4
367212,1,540.6708221209187,4
337706,1,609.0049541498743,4
386569,1,716.432956580985,4
268483,1,529.1896394195574,4
268793,1,530.9076706309099,4
265641,1,531.5388177281751,4
311591,1,562.789978027344,4
311583,1,562.789978027344,4
283560,1,627.5497088672686,4
275514,1,562.789978027344,4
274604,1,562.789978027344,4
317738,1,573.8549593448228,4
335351,2,752.0303146569621,4
339863,2,744.6984728178506,4
328766,2,755.7396418958737,4
328502,2,733.5998925745995,4
333014,2,730.1979632301864,4
329298,2,766.2397195935896,4
361476,2,772.5492896645668,4
266096,2,704.8753826728458,4
275950,2,562.789978027344,4
288723,2,624.5812379309424,4
331555,2,677.735561596152,4
342495,2,756.2632698818771,4
323238,2,879.0549485553129,4
311797,2,709.6575104930804,4
336604,2,705.5557902354719,4
265239,2,785.4518068735886,4
308372,2,797.0602121107031,4
311622,2,569.966034695525,4
389409,2,80.77942147062791,4
365159,2,56.52984264766486,4
343502,2,61.954691936772264,4
343185,2,201.42244960375464,4
342606,2,172.04503443558178,4
343480,2,170.99106434506405,4
265917,2,498.7088446190098,4
266059,2,495.3943208834592,4
288496,2,494.94014999123306,4
288419,2,494.5470172372658,4
288554,2,343.04934251568847,4
265601,2,481.46119660499164,4
276188,2,495.0990988809461,4
269882,2,493.97557191773683,4
373872,2,329.6647312843529,4
389905,2,282.0963642118485,4
389569,2,483.6000566171566,4
389694,2,276.18609476698464,4
350436,2,445.4509650061745,4
352132,2,347.1578712564372,4
311686,2,245.52618380880733,4
311161,2,245.1816868142295,4
307380,2,179.37613325671617,4
311571,2,200.0826195227285,4
311370,2,242.22636537968395,4
311754,2,177.09323327031734,4
323342,2,201.46163543229218,4
311558,2,204.45683114306757,4
389130,2,1039.2129743251326,4
351175,2,1174.6971710903529,4
310391,2,1266.0403065152673,4
374175,2,1142.1860138617678,4
276145,2,1200.1132621786269,2
271277,2,1193.5882226312112,2
314678,2,1174.706823516586,2
315056,2,1175.6577063618872,2
314670,2,1133.2114073910534,2
322918,2,1130.1459496763243,2
323532,2,1133.7699747077352,2
308400,2,1157.0015241143174,2
308734,2,1158.0072440956662,2
351180,2,1094.7469074922283,3
361048,2,1037.505631872503,3
334102,2,1073.2665309751562,3
333460,2,1074.0069698989653,3
331738,2,1077.2438392929232,3
350822,2,1104.4761884215986,3
363338,2,1128.4179543111877,3
362306,2,1110.7589420674346,3
362414,2,1104.585851717173,3
351277,2,1134.8013552936313,3
351686,2,1130.8929694846038,3
361728,2,1131.9431561367633,3
361394,2,1134.2955258350787,3
363870,2,1120.7317094424966,1
383000,2,1128.1815564917245,1
384382,2,1129.6975292091922,1
383076,2,1135.306622188327,1
362594,2,1122.0036737963935,1
