EF41,TAETIGKEITSSCHLUESSEL4,B52
40,2,530.9013622075689
43,2,625.2255922506016
40,2,558.6656847945155
46,2,540.5943832591136
45,2,529.1424820054735
42,2,530.9614383630753
47,2,655.1341668011438
37,2,625.6751718469069
34,2,553.1894570599674
35,2,611.2031552978348
36,2,571.839738638744
40,2,706.1638243521274
40,2,710.3940138940719
39,2,764.2549125008057
44,2,562.789978027344
32,2,588.4697617412975
32,2,529.0499950917647
62,2,815.0849198394617
56,2,892.7118316550097
56,2,893.1030653145684
62,2,808.2934050027417
62,2,808.8346278573464
60,2,801.2789650232572
60,2,806.0579275787501
62,2,786.2205051756854
62,2,786.5663656897343
62,2,823.7314995416233
62,2,816.9343568380059
62,2,820.9710168256107
57,2,879.2347354401917
57,2,879.5092015768428
56,2,892.8025843388737
56,2,893.1500605292296
60,2,811.7485757460416
56,2,624.5662197288299
61,2,588.0111471571097
58,2,542.0302809654117
59,2,587.0076296737695
61,2,587.8640394579105
59,2,515.3222860912729
51,2,705.8727208982153
49,2,706.1534315742988
51,2,725.9733369814567
50,2,711.0106134504176
50,2,706.394159336749
51,2,588.7425827891643
50,2,515.4321643660862
56,2,766.0403995667198
52,2,679.1574388631194
58,2,529.7269821481183
63,2,721.0421155631487
53,2,732.1508780528135
51,2,704.2155520625072
60,2,571.49574750987
60,2,765.920063372296
60,2,765.6414917488007
58,2,675.6619962169545
35,2,893.351189418967
38,2,847.5950563728578
38,2,846.5604656903612
37,2,838.9366428497387
39,2,842.6944085268958
39,2,840.1633694839394
38,2,844.2039211753535
37,2,893.5828380719114
37,2,822.4652998988689
33,2,808.4367673778045
47,2,851.4824607147297
40,2,842.014692366258
37,2,810.3763470221025
40,2,780.2489212777932
37,2,827.9432931399881
37,2,953.8379112766339
40,2,844.3896833708565
46,2,856.9378719679725
40,2,893.1541067235953
46,2,810.6057196198935
30,2,892.234720022298
29,2,820.2225624168136
26,2,879.4781233957859
25,2,796.3602320147669
29,2,877.4552152492249
25,2,868.9574119451256
25,2,832.8749931640832
22,2,832.5658988765067
18,2,892.6549193012773
16,2,846.9753640814606
16,2,834.1271251789282
19,2,859.9352193664453
21,2,838.0183567488476
20,2,907.9753382808008
20,2,904.9766438398635
22,2,995.9880475600027
21,2,992.2816199105939
26,2,928.6590618647249
24,2,1017.6801729548197
30,2,998.1373175925629
25,2,928.8260509590888
20,2,707.3254209128062
20,2,711.9085517366149
17,2,648.0984761947352
17,2,649.260192846603
19,2,680.1294365595697
19,2,673.4865123719584
20,2,671.3936739026688
20,2,670.5935246927896
20,2,670.9501661370026
17,2,670.9283987732208
17,2,670.2253551392544
21,2,707.2435743302514
21,2,711.7185851064196
20,2,710.0579585585302
20,2,708.7202722915389
22,2,653.1598288482425
22,2,654.6125569946483
15,2,550.6428953097443
15,2,531.8227785106177
15,2,625.9198888450196
15,2,574.8528421527059
82,1,1158.019665400695
80,1,1200.9588904061748
81,1,1156.8687265021972
81,1,1158.6508373837526
82,1,1201.7009722785851
82,1,1203.0744328737994
82,1,1203.1077997168302
82,1,1193.7310375939417
80,1,1207.316105379437
82,1,1201.9796798545842
81,1,1194.9396041189843
81,1,1192.9728359316007
81,1,1192.8466088474966
78,1,1229.8764638521486
79,1,1228.352666952215
78,1,1261.2347895275298
76,1,1224.4062944783338
78,1,1194.1300509121374
78,1,1195.5687623086394
79,1,1192.0231472255955
79,1,1192.1077498158609
79,1,1104.2890121642135
74,1,1108.2604977850508
78,1,1109.8996193633445
78,1,1108.9256133476745
79,1,1140.3223656890036
74,1,1111.0914413379248
74,1,1111.9728591376354
76,1,1055.2584035516272
79,1,1050.7201347128732
79,1,1055.480392080389
73,1,1103.6256053940613
78,1,1055.6977113383764
71,1,1342.802743297875
68,1,1315.4257956413323
70,1,1281.42165713681
70,1,1286.2875399359482
69,1,817.7093118353654
71,1,867.389724689444
71,1,866.0266272591045
67,1,806.8509457056545
67,1,805.8791633653035
64,1,798.8145658133681
65,1,853.5557233295839
65,1,848.5969357641161
67,1,844.0689898315112
67,1,846.5516643645168
69,1,994.5853951931725
68,1,951.3853685708293
68,1,959.5516307740049
67,1,967.9042383857899
67,1,966.3677377062512
71,1,967.9917302595532
71,1,985.837368970791
71,1,984.8224294940906
67,1,920.8096004502073
67,1,921.5614577686022
67,1,992.6425687074609
86,1,671.1266319704412
87,1,675.1389121877695
86,1,648.4403746840986
82,1,711.7191309590407
80,1,734.5565660806396
83,1,720.5328768045764
83,1,670.5434143649301
82,1,735.4354025396277
82,1,732.0140365258271
83,1,562.789978027344
82,1,607.7990739252734
81,1,588.3642923306323
82,1,551.0391050815814
82,1,603.2465636045853
83,1,562.789978027344
81,1,585.6232789780333
67,1,562.789978027344
69,1,575.0929208169713
64,1,517.8742218679818
66,1,575.2622515365196
70,1,548.3108400136852
70,1,546.3581079156124
68,1,548.031687652512
70,1,562.789978027344
67,1,670.6031759058326
67,1,670.6689701586472
64,1,710.7451181477247
67,1,724.3030958488956
67,1,727.3450591449022
70,1,642.4747486824092
73,1,732.8022875756792
78,1,648.7223907680259
75,1,767.2460002422804
79,1,671.6209057982915
79,1,671.0201934333609
74,1,732.7951928154513
76,1,615.6671701273809
75,1,528.0036113458964
79,1,569.5535046385703
83,1,893.7800919078851
83,1,892.0289028999481
82,1,892.868690051587
83,1,806.7473628359626
80,1,817.72061512636
87,1,804.5594687423124
87,1,802.6327472058146
83,1,839.8046946336426
87,1,820.115996903442
87,1,823.2822516580612
86,1,796.6902079850161
80,1,879.983353298373
83,1,876.3434168301907
83,1,878.8684782412965
75,1,333.73223726091607
74,1,349.3423662214307
73,1,264.5387527874954
69,1,284.55189170111214
68,1,274.0320163330387
69,1,362.91614341775454
69,1,293.3490027333807
78,1,411.6742329105839
69,1,276.7417472695947
73,1,470.53031984880965
72,1,344.1426131864054
66,1,362.48073704581464
75,1,422.8535085850439
79,1,292.52936126503954
74,1,346.7223344465678
84,1,46.01747285801131
80,1,87.48392687523717
86,1,19.484506113109248
80,1,77.19519780557744
83,1,124.90573686380979
81,1,47.610649517386186
82,1,107.66553274709722
88,1,116.69944366483352
90,1,119.93017114354019
90,1,45.33084504422725
81,1,56.796341534972086
86,1,237.94144986311255
86,1,115.16203086330108
88,1,178.11371548358483
84,1,31.83566263361065
84,1,85.21585608467355
83,1,107.3905598263959
83,1,110.5474990511839
67,1,232.40387958482827
66,1,133.19425635254063
66,1,129.70769729497675
66,1,134.44082214915753
64,1,216.29221379927412
64,1,217.70155752462037
65,1,151.04444156145388
67,1,86.65035972358214
67,1,87.38123760656343
65,1,111.635004454635
69,1,109.56694818345817
69,1,110.95488732831915
64,1,85.94273010931815
67,1,31.98654220806008
67,1,26.606382199486784
64,1,76.4923020987848
87,1,456.95308963741616
82,1,469.4553068955078
83,1,458.02877005796057
86,1,456.16439483880526
87,1,502.92413371666214
83,1,480.1262069544414
82,1,409.8483519281908
82,1,415.7904702569271
82,1,429.4796904158758
81,1,264.07625423522245
83,1,360.2814209600568
83,1,264.24391370742916
81,1,331.7708976891605
82,1,292.19778552678025
82,1,292.8432424880833
41,1,283.5295280181535
41,1,292.63915897519513
41,1,292.2155750809393
41,1,293.8825026883447
41,1,292.2967166347638
42,1,278.83506298031614
32,1,415.29123941490724
39,1,456.2881974111259
39,1,420.7967139276428
39,1,423.17728317312134
35,1,417.1667604518475
36,1,409.57654661544325
38,1,445.96809465066775
35,1,386.2124415470635
40,1,446.9212227832359
42,1,415.9388619280617
44,1,472.93981539734443
45,1,416.47306215498224
45,1,473.6975570798832
40,1,393.29891314941773
40,1,393.9596584084055
47,1,446.3699677135728
46,1,495.90937286964186
60,1,108.39141583896597
60,1,109.54919396465296
58,1,80.39071340106564
58,1,87.5323735154359
60,1,106.34890083604579
60,1,111.66546319119321
63,1,30.63831764146397
63,1,25.699446751186425
63,1,31.314849066132997
63,1,93.83048221954917
63,1,94.26396061336618
58,1,88.67875547805635
58,1,94.85115281612592
62,1,23.205487693352065
62,1,20.89730997464537
44,1,113.09892139832098
41,1,45.24884581762643
40,1,126.14516577646464
40,1,126.80900881940447
40,1,127.41672387196886
42,1,70.61328984049344
47,1,71.52304616298206
41,1,47.73372948234204
41,1,44.3028980087289
43,1,91.0962213244014
41,1,45.5666285870057
41,1,44.619163641153754
40,1,28.89738402148154
40,1,30.622137798414457
42,1,46.55934573161439
47,1,239.52840213308423
45,1,252.4001426623536
46,1,227.0085072862978
45,1,234.2156531195846
47,1,255.3078183083394
44,1,240.4226812136065
44,1,239.3340508436978
45,1,252.99931690494577
54,1,459.61652984945107
53,1,460.65037315621913
52,1,476.44544439745056
54,1,456.9067851264675
54,1,462.15586271162675
54,1,462.86078003899496
53,1,461.2634857668947
55,1,461.513834506349
54,1,463.31555412012324
54,1,462.67748898061376
54,1,499.3836493696373
55,1,469.5987500131611
55,1,492.7951181791325
55,1,493.82947740884805
55,1,492.58048073735097
18,1,892.9681203263503
18,1,893.2234505877299
21,1,842.5230885253274
18,1,838.4506796338911
18,1,850.9722714669186
20,1,844.8890511826722
18,1,893.1342971161764
19,1,838.0212037766914
19,1,832.2928405354803
21,1,836.1173554109504
18,1,893.2604505412786
30,1,917.1244135047573
20,1,892.6117960044209
25,1,892.1840068435605
20,1,818.052808203139
18,1,804.153137683601
18,1,802.5321504578098
25,1,934.3063004810261
18,1,836.0173826174332
30,1,892.450240575519
19,1,834.9125771690915
25,1,720.0131883538189
22,1,683.4184275847655
29,1,546.174343284372
29,1,551.597294504724
29,1,751.1040520076011
19,1,734.1121773305334
21,1,721.4494890852101
18,1,615.7913348001321
21,1,688.6944352672585
27,1,591.2665558980486
21,1,670.2660468626375
21,1,670.2482433357986
40,1,613.3935129937076
40,1,611.2959971363335
41,1,512.0510859682256
41,1,513.1937499912945
45,1,626.7357291686375
35,1,514.7414222097718
35,1,512.1507974946743
32,1,513.369790471512
32,1,513.8055967600453
35,1,562.789978027344
32,1,515.3056307639679
32,1,514.3204939262275
35,1,624.1672593645203
35,1,627.1750104928987
46,1,648.97735853538
46,1,650.641696097322
46,1,648.3962025300605
41,1,758.2852391871053
41,1,759.3870668031769
42,1,671.944946977344
62,1,605.3918701986931
58,1,600.4590553854484
60,1,562.789978027344
48,1,613.6729061575916
53,1,591.6150870952638
54,1,514.4659981941185
52,1,562.789978027344
50,1,540.0093804131097
51,1,562.789978027344
62,1,626.0694166273493
57,1,556.5785660744154
63,1,584.6802175173749
50,1,590.4668991415277
58,1,530.0078783464775
60,1,562.789978027344
49,1,640.2563752773107
51,1,706.4759138776022
48,1,670.4292747687822
59,1,725.7717573622332
48,1,816.573764008054
53,1,876.7315960490901
50,1,893.718399079131
50,1,892.2291281696539
54,1,865.3912956025525
50,1,837.8566952065552
50,1,839.271049945235
49,1,834.1040880218324
48,1,817.9532131556664
48,1,819.6806733954268
54,1,845.0251645207627
48,1,836.9593354549797
62,1,995.998239459641
62,1,999.1124974956297
58,1,966.7990241492048
60,1,986.243051560393
60,1,985.7821062230691
62,1,997.3969959239644
58,1,967.0676670027699
58,1,967.935646074803
45,1,832.3028666185324
41,1,856.0096859606898
46,1,845.641727543518
44,1,800.9616577887977
47,1,821.4557533088971
47,1,796.3521190388084
47,1,798.5717943196946
42,1,844.2199160671197
40,1,843.5939725253838
43,1,997.47514789053
41,1,993.9084590349415
43,1,992.9279231133091
42,1,916.6470153906856
42,1,918.1782221869857
43,1,913.1760793426414
43,1,982.3617737596466
46,1,927.4607664552315
41,1,995.8300712829057
41,1,956.7124780150374
41,1,951.7851231895296
15,1,332.4042829710468
14,1,259.14047967218863
14,1,292.8710625191247
15,1,333.434378212625
18,1,44.561058834079034
18,1,44.70388928974546
18,1,44.55981667949792
18,1,24.086780610620952
20,1,172.39613770125746
20,1,217.3827889577994
21,1,234.1559252751387
21,1,232.11361321775462
20,1,173.86157321978558
20,1,217.21748749558802
17,1,170.78863501734682
18,1,167.6687989817514
18,1,165.26007303126474
18,1,224.1516160940983
17,1,155.5632635455909
18,1,203.73427468305476
20,1,200.3249421644612
20,1,201.07272826234848
26,1,217.48352018713362
26,1,244.46576648826485
25,1,234.18053030491805
26,1,238.81812333569596
26,1,233.64162251327082
27,1,236.94080877543269
17,1,287.66621240686044
19,1,427.31640633044924
19,1,360.46591966457055
19,1,360.08720006088856
18,1,276.3338635680473
19,1,381.65907603529456
30,1,444.50628687515564
21,1,328.23257710333536
21,1,332.50692388055694
22,1,387.1113359174794
22,1,408.03893838070405
21,1,385.84705149922775
18,1,482.0853783210982
18,1,483.33913493490184
17,1,259.30477676468075
29,1,445.23957055272894
20,1,382.6297032423989
21,1,413.0047552118066
21,1,408.3436379684353
20,1,465.30902898509686
21,1,342.20840616215986
29,1,264.2481352597213
74,2,847.0888999318655
77,2,822.9970504823044
77,2,823.1026948542776
74,2,841.5333655611489
74,2,843.1142851672315
74,2,821.6941970062225
74,2,821.1957724367637
77,2,818.6091165158233
77,2,816.4478730689535
74,2,842.3951582855943
64,2,818.9761439604559
64,2,818.0926403468472
64,2,892.6268942430132
64,2,892.7361501075937
64,2,844.2642025577188
64,2,847.9385738040346
66,2,876.8001005514817
66,2,879.7458486983821
64,2,643.0169136615993
69,2,721.7384928237558
67,2,754.3329382677831
70,2,695.6366402611748
70,2,642.1950508846494
70,2,683.0982258708384
67,2,530.694575791378
70,2,555.5176524987779
67,2,559.9068850127395
70,2,549.5089651321101
69,2,575.9732216736234
64,2,531.4697151929009
70,2,540.9966454513238
67,2,515.8153804574981
78,2,754.420197332061
77,2,710.4267895731303
74,2,708.4523768559013
77,2,684.2967304883493
74,2,728.97804741224
78,2,654.0462330609047
74,2,710.8899466897328
74,2,586.0639100540623
76,2,614.5618059722408
78,2,625.8599595097241
77,2,606.3351533007872
75,2,613.4159741186567
82,2,819.2974871995046
81,2,822.3008670987033
81,2,822.7527173923204
82,2,780.3133327113381
84,2,863.7616378892442
84,2,861.1184789004151
84,2,926.1772239650314
81,2,917.684356889782
81,2,912.5048371705308
83,2,919.8511834867012
80,2,529.2217290116072
83,2,557.8480947089521
80,2,672.29470841694
80,2,585.0256582011793
87,2,562.789978027344
82,2,549.3254907227664
83,2,673.0363230404636
82,2,730.9397817083377
80,2,588.194659217823
80,2,570.6928581292283
87,2,724.959854772672
67,2,445.9656843114363
66,2,425.043210876783
64,2,499.68026771993146
64,2,487.52296685282704
69,2,475.7935239460868
67,2,486.1623020320388
71,2,423.2930140826133
77,2,487.40508252251783
72,2,339.0148002780835
73,2,484.9786992803356
70,2,331.6205133107646
66,2,444.5595590831194
74,2,371.6873918043912
77,2,280.67965040954016
66,2,428.1459550215537
77,2,361.80979753337726
64,2,367.7855558080751
66,2,360.9913818035129
69,2,242.37834469513882
70,2,241.85653235210745
70,2,240.5920135223055
64,2,166.20559207298976
67,2,243.74153136894995
67,2,179.06599553601106
74,2,61.19110749919403
74,2,59.750585811199116
74,2,20.669597661399386
67,2,175.55295733191946
66,2,135.0067977437323
67,2,84.6060398483021
70,2,61.58612230197049
67,2,30.684385599539315
70,2,82.80569778674287
67,2,144.39371475581123
67,2,147.38871017621508
74,2,111.70204902887437
69,2,202.39693684668202
86,2,446.20760193294416
86,2,446.43843658166827
82,2,464.61377983398586
82,2,479.7316947009333
82,2,471.26059069122994
82,2,486.8134714209382
82,2,487.6876385871578
86,2,498.6730556351145
86,2,501.8804655077573
89,2,148.638623817368
90,2,144.75205383102167
89,2,168.72968891911006
89,2,170.67051803871325
88,2,176.12988924377743
89,2,155.00062363687957
88,2,175.27649649929037
90,2,178.13295758776815
90,2,157.7085051495396
84,2,127.03395141565753
83,2,111.2988979593198
84,2,112.82100433478789
84,2,116.79621531619671
80,2,127.71522425173995
67,2,1078.0530930817345
65,2,1057.5861844929166
69,2,1128.72724652179
67,2,1063.4774394902533
77,2,1095.189894643878
78,2,1149.1518368553868
78,2,1249.0770043898767
78,2,1133.8664627575502
71,2,1098.5648715955085
66,2,1142.5652350904934
70,2,1099.8458149444214
74,2,1038.1978711203135
68,2,1058.6497882851716
84,2,1340.0818952910506
81,2,1331.8697416002644
83,2,1340.100138635465
83,2,1333.3515136662413
81,2,1330.8670087313976
82,2,1344.5270860333692
84,2,1330.2069797975237
80,2,1202.3631417031363
82,2,1203.0297057794005
82,2,1128.0169476566564
86,2,1103.883153573412
82,2,1205.9123249275215
82,2,1156.5840202992308
80,2,1195.318208660408
82,2,1202.4325726343222
87,2,1057.8522712837494
86,2,1079.6780719128612
82,2,1211.6542219166154
86,2,1133.6214635903582
83,2,1159.7191262397937
69,2,1295.0596571434337
69,2,1302.9406000192932
64,2,1345.6800828384914
34,1,1116.3854978435081
35,1,1108.6659376014934
33,1,1134.2169478248973
37,1,1135.8868983069488
39,1,1142.7842282739186
47,1,1256.9010544162838
47,1,1192.3421931983662
40,1,1157.7156645898292
46,1,1263.948498417269
47,1,1195.251241972351
45,1,1194.3979259402163
47,1,1156.308771853602
35,1,1273.7048323751885
39,1,1237.4796783965928
36,1,1158.5877221070573
33,1,1174.2730785604615
34,1,1193.0689710981546
32,1,1217.1223154249883
32,1,1218.6431070398924
62,1,1194.2390497290253
60,1,1193.3443686791475
60,1,1261.0416551105973
59,1,1158.9306191615856
62,1,1273.3159231054333
53,1,1258.0974785607357
52,1,1205.5166055915422
52,1,1194.3171626473704
50,1,1262.9445000515227
51,1,1157.6456254633028
53,1,1052.989986894094
49,1,1054.140633054185
62,1,1075.7044110470135
54,1,1128.0978851811308
55,1,1156.975466193024
63,1,1256.4115983320619
63,1,1158.4434760589502
50,1,1159.1237853121038
50,1,1156.588569770156
59,1,1227.8980309057151
53,1,1214.604460452225
60,1,1135.6343105469837
48,1,1342.5347049739996
52,1,1330.5854468874684
49,1,1342.5011237727851
52,1,1331.4816411399433
50,1,1346.7259016703804
50,1,1341.9704216454056
44,1,1314.3851154924616
47,1,1330.5079353872422
47,1,1341.2140974394338
47,1,1314.9782197369302
41,1,1292.5826873459766
35,1,1341.0397451977503
47,1,1315.0442914416637
44,1,1329.8612675959341
32,1,1315.4708596500147
32,1,1314.5641055373537
26,1,1263.433819304765
26,1,1193.0052262327213
26,1,1192.8096064663591
25,1,1195.6709643357663
29,1,1224.4099525916986
29,1,1229.9152972829206
29,1,1246.3935642870106
29,1,1246.1077105513702
18,1,1130.0436131642687
19,1,1133.7961946923722
19,1,1131.3541198214953
19,1,1128.175775032335
18,1,1134.5373199540456
18,1,1098.2734799205166
18,1,1099.5998675090616
18,1,1055.387939362479
18,1,1052.7228156880794
17,1,1340.4551757473002
22,1,1334.9585592069232
20,1,1284.4472102416914
18,1,1315.1000230761242
19,1,1314.090573685741
19,1,1314.683802395293
