EF41,TAETIGKEITSSCHLUESSEL4,B52,TAETIGKEITSSCHLUESSEL5
32,2,459.9617442887624,4
32,2,459.09568638551616,4
37,2,495.6148137466244,4
32,2,497.1835120281139,4
37,2,487.3259756372577,4
37,2,486.59159519628986,4
35,2,469.26428846195245,4
37,2,486.69386082664056,4
27,2,362.69035655823075,4
20,2,487.806444501304,4
24,2,277.69346544509455,4
19,2,487.14870469940047,4
20,2,420.8074951735489,4
18,2,493.69754415140926,4
21,2,411.17286046898124,4
18,2,82.75623350381589,4
19,2,486.89218309344454,4
19,2,162.87915225110794,4
19,2,171.03356416968936,4
24,2,382.9598208865988,4
21,2,329.2658006957106,4
21,2,408.0775608067863,4
27,2,259.1211884675074,4
57,2,680.09625482632,4
59,2,627.2060976774255,4
59,2,718.259424710977,4
59,2,687.312700649952,4
59,2,687.7981625599771,4
59,2,625.6810718886662,4
63,2,877.4134611934811,4
62,2,871.4842535670033,4
62,2,870.7153906895886,4
62,2,869.8621114590263,4
61,2,878.857463148046,4
61,2,879.6152904948318,4
61,2,876.0129406273628,4
59,2,876.8209493310545,4
44,2,591.5834019529339,4
47,2,605.5604056311951,4
47,2,607.1792160014658,4
41,2,648.0735182088403,4
37,2,710.5920173972434,4
43,2,624.4481877814419,4
19,2,892.5642344840952,4
29,2,982.5678266418964,4
29,2,980.0376348477764,4
29,2,998.9785399607581,4
25,2,991.0566842146198,4
25,2,987.2489177607125,4
25,2,984.719959669964,4
19,2,893.692645326803,4
19,2,892.9124602456229,4
24,2,876.7630811295209,4
19,2,871.8046371541844,4
19,2,869.8800182466665,4
18,2,993.1252753299752,4
51,2,382.6841691700612,1
53,2,351.6343063633447,1
54,2,462.1122537543894,1
54,2,456.0311261788567,1
53,2,499.33140636374424,1
57,2,391.7188770568197,1
57,2,386.17060724842355,1
58,2,385.46494701238976,1
59,2,421.6350167502693,2
58,2,445.3191722558789,2
59,2,481.2962873157296,2
62,2,445.56305309739815,2
59,2,423.2532730325673,2
62,2,481.5556900048025,2
60,2,417.72869300964743,2
60,2,428.21934279632876,2
60,2,69.6011567475317,2
53,2,126.23742375929375,2
60,2,85.438543291411,2
59,2,127.21852791381407,2
53,2,104.31267516466133,2
51,2,114.45118450120314,2
60,2,82.58427981064494,2
62,2,119.36177226308418,2
53,2,109.92287672615055,2
62,2,127.5261725175587,2
32,2,500.05576692484186,3
53,2,115.2031552978348,2
59,2,83.71514531829443,2
59,2,486.0566875800479,2
50,2,360.25491250080574,3
47,2,74.85080774754786,3
37,2,479.8059660808861,2
59,2,207.0849198394617,3
34,2,445.8207378518092,2
51,2,421.7831844742979,2
53,2,80.83462785734636,2
43,2,184.1563593956924,3
60,2,71.0436935572929,2
38,2,378.2654627589373,2
41,2,84.43862171630916,2
43,2,265.14725157411556,2
53,2,174.46947088038343,3
47,2,107.351679337527,2
59,2,81.6720862366448,2
40,2,157.98860596833276,3
45,2,20.468266112236623,3
27,2,246.76652630018904,3
21,2,107.0076296737695,3
18,2,202.2256703562624,3
27,2,247.55565047735018,3
23,2,154.15343157429882,3
20,2,110.17615371973027,3
21,2,217.17121229292297,3
20,2,108.74258278916437,3
20,2,493.26670803534,3
21,2,486.8962651126047,3
27,2,374.9079285924733,3
27,2,374.7820715710949,3
18,2,413.5316142515007,3
18,2,83.49574750986993,3
20,2,343.0123888607037,3
17,2,362.3082112571828,2
20,2,362.702378837934,2
20,2,360.2100581620508,2
27,2,235.2765692494159,3
18,2,149.38881705379157,2
20,2,487.1344338195723,3
20,2,112.2677548299328,2
22,2,166.46529989886892,2
20,2,275.0739201740119,2
21,2,236.0030604959884,3
19,2,338.3763470221025,3
24,2,241.23126754560343,2
18,2,484.4539643362519,2
44,2,536.939735734816,2
39,2,663.9238524420759,2
41,2,548.3028319915177,2
47,2,542.0441628541404,2
41,2,718.0156714663943,2
45,2,623.8032725484462,2
36,2,605.1337759503955,2
45,2,526.6101006091611,2
59,2,823.0874769669782,2
59,2,818.6196772051092,2
58,2,821.4515554218154,2
60,2,837.0802046238567,2
63,2,814.0183567488476,2
63,2,810.9625446723192,2
61,2,818.035169898215,2
58,2,892.0704049776485,2
58,2,892.6423769310842,2
59,2,817.352201616972,2
58,2,640.4130254795443,2
58,2,643.0569017562127,2
50,2,562.789978027344,2
62,2,670.6300964233014,2
61,2,678.8578813556478,2
61,2,687.0394972468848,2
34,2,805.9855803385369,3
39,2,844.1927611259471,3
35,2,857.6446794816239,3
39,2,819.8971892840216,3
39,2,908.690432295269,3
39,2,909.3893716062717,3
37,2,906.3196576964848,3
33,2,862.4454394878655,3
35,2,811.1823065422203,3
35,2,811.8397776900392,3
43,2,988.3559474747175,2
44,2,984.4009163803254,2
44,2,985.7374530043944,2
43,2,965.5734757187863,2
44,2,989.2876169683399,2
44,2,985.5538998584151,2
43,2,983.4712453995569,2
44,2,982.3524635090149,2
44,2,982.9396041189842,2
31,2,835.3686171514398,1
31,2,833.5064290123925,1
30,2,860.352666952215,1
30,2,863.800337231089,1
24,2,877.9396336852095,1
24,2,879.5687623086394,1
30,2,907.4279245051912,1
30,2,911.2121090157902,1
29,2,860.2604977850509,1
29,2,856.7303323413119,1
18,2,876.5053096102035,1
18,2,879.5457206689624,1
27,2,235.62495110675977,1
18,2,157.47841491748179,1
21,2,135.48039208038907,1
21,2,105.05502172273917,1
16,2,426.7871474592918,1
16,2,429.703182565329,1
16,2,293.0657641435728,1
24,2,379.1427265412271,1
16,2,219.11779751555224,1
27,2,244.0171928891308,1
16,2,216.32738019064055,1
30,2,349.62913162673607,1
51,2,727.3371808432813,1
50,2,528.6806585074872,1
49,2,718.5516643645168,1
58,2,671.3164136381996,1
57,2,601.412219414303,1
53,2,719.9042383857899,1
55,2,716.9136572231193,1
39,2,910.2875430887395,1
49,2,876.4112147470453,1
36,2,586.8955750346693,1
44,2,759.9449471657178,1
44,2,588.5065278817649,1
35,2,571.8502389579637,1
49,2,719.771640074129,1
41,2,671.6391415201599,1
19,2,755.2597003021472,3
20,2,711.9658999057692,3
20,2,708.0140365258271,3
20,2,733.3563384747115,3
20,2,735.1017715961198,3
21,2,735.0391050815814,3
21,2,735.1698668795686,3
21,2,706.072083287658,3
21,2,707.4837266928461,3
21,2,766.4132796552169,3
20,2,879.5752458055567,3
20,2,878.1554200068425,3
18,2,840.3242634944493,3
18,2,841.564607978883,3
18,2,834.4127036233302,3
18,2,834.6971619447436,3
19,2,876.6544104577487,3
19,2,879.672529572451,3
19,2,843.6438393123958,3
19,2,843.623648007018,3
79,1,1159.2460002422804,2
78,1,1258.084497155257,2
73,1,1262.517063886385,2
79,1,1159.8335850636904,2
78,1,1263.3234134143886,2
79,1,1257.0378507304372,2
78,1,1264.1156115997924,3
81,1,1342.4126239493055,2
83,1,1194.06912054102,3
79,1,1108.5594687423124,3
72,1,1157.6897504696437,3
66,1,1129.842144683409,3
76,1,1159.6411258290307,3
83,1,1274.0944855475918,3
80,1,1195.4131061060405,2
66,1,1194.8684782412965,3
64,1,1051.825372125491,1
74,1,1027.0918352405756,1
69,1,1224.8302672177945,1
74,1,1124.7721375270035,1
75,1,1064.5333306896118,1
66,1,915.6742329105839,4
68,1,981.396025325333,4
68,1,928.082038223083,4
66,1,916.9614740916293,4
67,1,913.0029330317417,4
66,1,929.6718826797638,4
67,1,966.0174728580113,4
64,1,833.2872689549481,4
66,1,967.0007062374697,4
66,1,964.9057368638098,4
68,1,934.4958149181866,4
87,1,570.4873463669613,4
87,1,575.9301711435402,4
87,1,627.4131475997301,4
87,1,625.8176880234553,4
87,1,515.1620308633011,4
87,1,516.4346348365189,4
76,1,652.6977126790204,4
72,1,717.695279913198,4
64,1,528.0103959381325,4
65,1,624.5724213043852,4
64,1,528.8538486474883,4
66,1,529.5310817697557,4
66,1,529.414220336429,4
65,1,559.0444415614538,4
73,1,654.6228441018266,4
67,1,650.9168750943276,4
83,1,878.7834740917291,4
87,1,803.4289631210826,4
84,1,800.5968384664592,4
82,1,866.6063821994868,4
83,1,878.4447588043716,4
82,1,877.1577803170819,4
84,1,802.0287700579605,4
66,1,110.45152932133351,4
66,1,217.74898615813817,4
66,1,44.92417596409542,4
66,1,217.68332326354954,4
76,1,385.27695834074115,4
66,1,240.56284192011358,4
64,1,410.20832313849337,4
67,1,238.18279337082515,4
81,1,387.37296995233316,4
80,1,127.9365801504383,4
64,1,216.92169553660167,4
64,1,259.7650053766894,4
32,1,459.2408592344746,2
34,1,292.86098088680353,2
32,1,486.0720493527815,2
46,1,445.9121809391536,3
40,1,494.8272608421386,3
46,1,492.7882733077216,3
44,1,70.56984410899324,2
44,1,71.00694098424664,2
47,1,31.938861928061705,2
44,1,87.85251421823052,2
43,1,22.675575322941757,2
40,1,20.64945657470887,2
41,1,85.0584402051486,2
57,1,126.7733612029647,2
34,1,70.19570791948298,2
33,1,408.14147746638656,3
50,1,217.38742785274164,2
43,1,292.5872252090114,3
43,1,293.718046910447,3
41,1,395.4719751115,3
59,1,483.6574245330665,2
45,1,256.2037037971595,3
59,1,68.55346816389608,3
40,1,462.85115281612593,2
59,1,480.1123078281323,2
57,1,217.56596348989297,2
56,1,125.24884581762643,3
41,1,83.23221913878452,3
50,1,113.55079605310506,2
62,1,70.61328984049344,3
35,1,424.940225804565,3
39,1,258.7256698614695,3
34,1,481.5481106622007,2
17,1,877.6500320838095,1
17,1,876.2367999633269,1
17,1,749.244275596829,1
18,1,967.7346861110276,1
18,1,964.0780746760892,1
21,1,744.7521268215745,1
22,1,879.8109686913102,1
34,1,540.566487713959,3
39,1,725.9167563554622,3
39,1,721.6279079450526,3
44,1,655.9508571715564,3
44,1,655.1113610993626,3
36,1,559.8304131323612,3
36,1,555.4689423251868,3
41,1,878.6317428834474,3
41,1,877.8918747580176,3
46,1,915.742373822208,3
46,1,915.3836493696373,3
46,1,859.944787833986,3
41,1,841.8567120382236,3
41,1,840.580480737351,3
41,1,821.1154828333462,3
41,1,822.8976164829995,3
41,1,822.4506796338911,3
40,1,820.1410581191901,3
40,1,823.0185571223973,3
46,1,862.0212037766914,3
46,1,861.0194260695005,3
48,1,863.4554175527119,2
48,1,861.1244135047573,2
62,1,933.3916663632983,2
59,1,818.4955250611108,2
59,1,820.153137683601,2
49,1,987.5407134408523,2
49,1,985.6064836204542,2
48,1,844.9004811510381,2
48,1,846.9724573252772,2
62,1,967.3508044178067,2
62,1,965.0871716421859,2
62,1,954.898288331971,2
62,1,948.9336581116706,2
62,1,946.8989781704202,2
48,1,931.5992025460409,2
20,1,167.54889611073338,3
21,1,129.06418745055018,3
21,1,216.84999417671443,3
21,1,134.7394322163999,3
21,1,128.0510859682256,3
20,1,130.77305182979543,3
21,1,350.7536571878771,3
18,1,328.1507974946743,3
18,1,333.7151434878369,3
28,1,257.5635274397894,3
20,1,257.65281538198394,3
21,1,164.82446887845632,2
21,1,31.71087471757984,2
21,1,25.954717070759905,2
19,1,165.4833742527909,2
19,1,163.34657777309607,2
21,1,87.38706680317691,2
18,1,160.36965979989427,2
18,1,164.35375081686112,2
24,1,105.9984596225832,2
25,1,162.68427670922435,2
26,1,25.86931234849243,2
26,1,24.399974599602544,2
44,1,640.3650764905765,1
41,1,651.584567850433,1
46,1,588.5785660744154,1
41,1,612.158065321271,1
40,1,964.1954547246513,1
46,1,892.1478067610863,1
44,1,818.760504174328,1
44,1,817.0679567763394,1
48,1,861.7717573622332,1
49,1,729.8067784290863,1
49,1,819.3349779034154,1
49,1,816.9165126786155,1
47,1,820.9871738976448,1
55,1,601.8408376108123,1
55,1,858.1040880218324,1
36,1,804.7524328485114,1
58,1,821.4610557763438,1
40,1,724.9593354549797,1
58,1,606.6618559293763,1
46,1,589.7726034257751,1
34,1,981.1215257801965,1
18,1,864.2718675109921,3
18,1,871.0686049888445,3
18,1,871.8712921496059,3
18,1,869.6228710781324,3
18,1,867.2224431572052,3
18,1,864.9616577887977,3
21,1,837.0254412419308,3
21,1,834.3236410754482,3
21,1,832.4398321342394,3
21,1,838.6228148110886,3
21,1,833.9516314716332,3
21,1,832.9279231133091,3
21,1,835.4008036204813,3
18,1,865.8764215131163,3
18,1,868.7235475192931,3
18,1,865.2175707054445,3
18,1,871.7299503785364,3
41,1,292.9731403986912,1
46,1,364.76633949601177,1
36,1,411.8462285034366,1
36,1,474.86875642524996,1
32,1,460.67314705327044,1
44,1,409.46457197121964,1
46,1,256.0433903053105,1
44,1,461.38049079056105,1
41,1,277.92786438298185,1
41,1,272.22722643550924,1
41,1,277.57954016297373,1
35,1,364.6607043777582,1
32,1,363.8343994908757,1
35,1,24.283611185276584,1
32,1,41.989389842710125,1
34,1,119.49678985775236,1
38,1,65.6102702923738,1
34,1,74.77271777308826,1
36,1,142.90452762447495,1
35,1,81.1699991172924,1
45,1,143.4394106729892,1
61,1,158.10588081384566,1
61,1,65.48468066693002,1
54,1,41.78404412601003,1
54,1,5.580803896867792,1
53,1,78.54737436127326,1
61,1,234.83217706421394,1
52,1,7.442467306731288,1
48,1,24.32984465974883,1
54,1,182.37708479585234,1
18,1,492.9235257496139,1
17,1,415.0933208423283,1
17,1,410.18903068922225,1
30,1,346.47914110545787,1
30,1,351.5464455515454,1
17,1,412.21904979037686,1
17,1,408.65451449254846,1
17,1,460.51965791810784,1
30,1,307.1510595081568,1
30,1,310.9970504823044,1
30,1,311.6352216429952,1
18,1,414.71758578954393,1
18,1,413.6941970062225,1
21,1,410.8158561613989,1
21,1,410.19450080392903,1
30,1,428.7903165711887,1
30,1,428.2072951072559,1
67,2,670.398218313637,3
71,2,677.8892008607503,3
78,2,733.693442008487,3
78,2,723.2760187915412,3
77,2,727.4916973967644,3
69,2,655.7312649238775,3
78,2,730.256491167968,3
65,2,559.6366402611748,3
69,2,929.535256599571,2
86,2,845.9543522700941,3
80,2,811.5176524987779,3
70,2,826.0412073302906,3
69,2,684.567614138044,2
76,2,627.4697151929009,3
70,2,531.574571672313,2
71,2,539.3444404441242,2
68,2,806.4267895731303,3
69,2,864.7101765905207,3
78,2,612.595834825071,1
78,2,530.0462330609047,1
78,2,589.1830445571736,1
76,2,691.2574167148601,1
76,2,691.7199190194483,1
78,2,547.3154635322045,1
74,2,670.4719578698938,1
74,2,671.5752167746758,1
78,2,538.1835642493589,1
77,2,544.8353951932946,1
78,2,541.1184789004151,1
86,2,819.8942155235311,1
83,2,909.8268018041691,1
80,2,839.8511834867012,1
80,2,835.3415310630343,1
83,2,862.3300290093474,1
83,2,876.5128291005897,1
81,2,843.9873272965024,1
70,2,824.0475752946593,1
64,2,845.4698908541689,1
69,2,863.8081720810316,1
69,2,858.3798502455926,1
69,2,841.9656843114362,1
64,2,802.4343594967794,1
64,2,800.5223909720836,1
70,2,837.8967619730435,1
74,2,810.8526248107644,1
74,2,812.0630581003177,1
74,2,811.0148002780835,1
67,2,364.264945344042,2
70,2,370.0017929079031,2
69,2,425.8436959021956,2
69,2,419.61785094073747,2
83,2,115.51295745409303,3
83,2,159.57111161615023,3
83,2,157.6211691306893,3
88,2,165.45522126366885,3
84,2,80.59201352230549,3
88,2,153.71672928615212,3
83,2,167.75990117512825,3
88,2,109.19110749919403,3
88,2,111.10804898703628,3
65,2,34.09918982416535,2
69,2,112.1087638997167,2
64,2,28.626483605045834,2
66,2,241.68213845052952,3
75,2,150.44558229394295,3
75,2,182.9229240706298,3
75,2,137.850083646326,3
76,2,242.39693684668202,3
70,2,146.17386511728805,3
70,2,161.77457032547954,3
67,2,217.96646183761666,3
68,2,459.4968749939044,3
64,2,350.575497902266,3
64,2,346.6730556351145,3
66,2,497.2208370082871,3
71,2,485.8623047546609,3
71,2,486.1824222297775,3
64,2,348.73347485841686,3
74,2,292.72022667671513,1
69,2,382.55299299858075,1
77,2,428.9471615047809,1
65,2,445.40315116777344,1
64,2,415.2988979593198,1
64,2,363.8741163966785,1
71,2,382.26247365196883,1
78,2,166.0530930817344,1
83,2,417.9796427500617,1
64,2,293.15740251219916,1
73,2,331.594947321939,1
69,2,341.965392099607,1
70,2,346.9842528811477,1
69,2,1077.2824357977543,1
67,2,1147.0344697924543,1
67,2,1147.5926673830331,1
67,2,1130.6497882851716,1
67,2,1134.2304766695509,1
66,2,1128.9312194372878,1
66,2,1133.3515136662413,1
69,2,1073.648341035527,1
69,2,1075.097738566687,1
66,2,1129.1815708515683,1
66,2,1131.9698998865972,1
67,2,1132.074763671284,1
84,2,1093.9123249275215,3
84,2,1097.0912857461185,3
86,2,1193.4826854487194,3
88,2,1156.9261356418747,3
86,2,1159.6952370131623,3
84,2,1143.8219369133515,3
88,2,1111.4382524795874,3
88,2,1104.247409045426,3
83,2,1194.389994526173,3
83,2,1056.770995687016,3
83,2,1097.416231966587,2
83,2,1157.7525323407008,3
70,2,1158.7842282739186,2
86,2,1257.2333510582062,2
86,2,1257.0141463760954,2
67,2,1039.9742492086345,3
66,2,1093.8350768603405,2
86,2,1159.9055757534998,3
84,2,1036.8524161875944,2
67,2,1038.5815047092349,3
67,2,1039.711999979223,3
42,1,1092.4141502819011,4
44,1,1137.131362775197,4
37,1,1231.7834149368414,4
32,1,1110.0395954654339,4
33,1,1219.784112168148,4
43,1,1036.726396866289,4
40,1,1091.1193139435422,4
33,1,1198.1316607841525,4
41,1,1133.9761766172883,4
59,1,1275.2912509266057,4
63,1,1195.0341029097235,4
59,1,1276.5429572163819,4
59,1,1272.0978851811308,4
59,1,1276.1630424321963,4
59,1,1229.2654109834195,4
59,1,1244.4951412484152,4
61,1,1192.4340319863013,4
59,1,1175.909096032091,4
17,1,1143.8171552734918,4
17,1,1142.4046093551879,4
26,1,1222.6509912933043,4
26,1,1219.4816411399433,4
18,1,1205.519181021509,4
18,1,1204.8558582171524,4
26,1,1218.5079353872422,4
43,1,21.42134710420433,4
43,1,56.9297229430381,4
46,1,90.07949039550054,4
43,1,161.32858196671972,4
45,1,23.566979269682285,4
48,1,292.5641055373538,4
55,1,387.1732888501054,4
42,1,397.44178924360045,4
62,1,71.6709643357663,4
42,1,207.83882241904814,4
42,1,162.0598741981137,4
59,1,167.05385527568515,4
18,1,865.43460892673,4
18,1,871.4329407103844,4
21,1,864.175775032335,4
24,1,998.9709077121523,4
24,1,992.6241593344598,4
18,1,919.387939362479,4
18,1,867.7032161358926,4
48,1,844.9805053269138,4
61,1,820.4472102416913,4
48,1,799.2398369735229,4
49,1,868.4351431663183,4
62,1,838.4161875116441,4
49,1,797.5348896012895,4
52,1,575.943281844813,4
52,1,568.8631112606802,4
49,1,562.789978027344,4
53,1,607.5133408378946,4
49,1,572.110921435152,4
60,1,562.789978027344,4
49,1,562.789978027344,4
61,1,568.6487646604209,4
53,1,613.2744721541704,4
40,1,648.5824075072951,4
36,1,652.7354855494075,4
41,1,649.2026233636064,4
32,1,654.002677212811,4
34,1,541.8020594486272,4
34,1,536.360851880851,4
37,1,718.0378439216101,4
41,1,892.613805256742,4
43,1,876.5064700321229,4
21,1,166.86169662260124,4
20,1,384.8272669003899,4
24,1,273.7696733713981,4
21,1,392.836184910671,4
21,1,161.7496591053951,4
26,1,347.06497214375696,4
21,1,108.06566974810387,4
19,1,164.7598680842731,4
18,1,396.7325997779368,4
18,1,399.3745140711146,4
78,2,606.009118036016,4
74,2,655.489429400243,4
66,2,562.789978027344,4
69,2,569.7657548035202,4
69,2,571.2921756934845,4
68,2,675.263005882669,4
68,2,678.3574256675388,4
69,2,671.7847012814782,4
67,2,651.6810362235416,4
67,2,648.2313184735216,4
67,2,648.787454003954,4
78,2,806.837217997637,4
78,2,807.8166646688748,4
72,2,877.5673894495533,4
72,2,879.9770954516197,4
67,2,865.7124364978818,4
67,2,893.0913356648905,4
67,2,892.5401655827843,4
74,2,801.6532988602057,4
74,2,803.6312516595463,4
70,2,152.65953767207748,4
69,2,19.476384280524094,4
68,2,351.83206165306746,4
73,2,165.43873376966175,4
74,2,28.880116289743707,4
74,2,25.182184502436694,4
77,2,368.15728196731544,4
66,2,94.3454237684144,4
66,2,172.77891800057978,4
75,2,282.4345714259656,4
78,2,21.98392218224604,4
66,2,90.04617709354977,4
67,2,200.30461300107217,4
67,2,204.57553167381553,4
59,2,1239.9689129162696,4
62,2,1195.8729584741784,4
62,2,1240.9612698083536,4
62,2,1134.819453272082,4
34,2,1129.8540303887962,4
47,2,1159.2398453490782,4
57,2,1257.0892876659905,4
35,2,1229.4176754516238,4
59,2,1247.9597147206841,4
62,2,1129.5120761610601,4
32,2,1148.0991704698781,4
46,2,1241.2276506105668,4
59,2,1175.6668819459348,4
52,2,1149.6457779638624,4
18,2,1097.9795229888396,4
24,2,1215.2439175007733,4
18,2,1129.065216448855,4
29,2,1129.535376787607,4
82,2,1134.9777214699616,4
82,2,1292.4479815956392,4
83,2,1173.5157024085918,4
74,2,1159.194264946578,4
83,2,1193.1896394195574,4
74,2,1221.8153412618199,4
83,2,1159.538817728175,4
68,1,878.8352976253425,1
70,1,804.2204391163541,1
78,1,615.0994177345372,1
80,1,877.4270018233887,1
69,1,809.4431445203803,1
75,1,925.8549593448228,1
78,1,590.0037893321203,1
69,1,650.5436545511157,1
86,1,967.2337276184921,1
75,1,923.699986571825,1
75,1,587.2747454037733,1
78,1,293.9449912372997,1
72,1,306.2746448322834,1
78,1,364.4376913364229,1
76,1,293.89020565848676,1
76,1,292.2906189654712,1
79,1,292.716945199519,1
68,1,431.2664543676173,1
68,1,430.1098971106257,1
65,1,341.65751049308045,1
75,1,364.77789511773597,1
75,1,365.4518068735886,1
78,1,292.53010605535155,1
83,1,409.96603469552497,1
82,1,384.7794214706279,1
80,1,364.2649213238324,1
80,1,366.97734596838615,1
86,1,292.35561240093864,1
83,1,412.0450344355818,1
66,1,162.99106434506405,1
66,1,162.7088446190098,1
68,1,174.7886417669185,1
64,1,229.88029998246608,1
64,1,237.09403447453155,1
66,1,167.04934251568844,1
66,1,162.9223932099833,1
68,1,238.19819776189215,1
64,1,235.9511438354736,1
67,1,129.6647312843529,1
82,1,126.52409105296212,2
87,1,31.200113234313243,2
88,1,26.09304738349232,2
88,1,106.90193001234897,2
86,1,115.15787125643718,2
87,1,29.52618380880734,2
70,1,70.59084340711475,3
65,1,477.50453302686475,3
69,1,408.0826195227285,3
67,1,45.113182689841985,3
64,1,90.18646654063471,3
88,1,161.46163543229218,3
82,1,280.91366228613515,2
83,1,110.42594865026497,2
86,1,22.69717109035281,3
83,1,242.04030651526725,3
83,1,485.0930069308839,2
82,1,56.0566310893134,2
82,1,171.17644526242242,3
71,1,378.82729406634377,2
84,1,23.657706361887154,2
87,1,165.21140739105346,2
82,1,276.29189935264867,3
82,1,126.88498735386761,2
64,1,276.0060964572694,3
83,1,878.0072440956662,3
86,1,811.3734537461141,3
83,1,892.7528159362515,3
86,1,801.2665309751562,3
82,1,717.0034849494826,2
82,1,846.6219196464616,3
76,1,624.2380942107993,3
82,1,904.4179543111877,3
70,1,758.7589420674345,2
86,1,904.585851717173,3
66,1,671.7003388234078,3
71,1,986.8929694846037,2
80,1,877.9715780683816,3
64,1,734.2955258350787,3
67,1,964.3658547212483,2
66,1,728.1815564917245,3
64,1,833.6975292091923,2
67,1,823.3066221883271,3
70,1,554.0036737963935,2
87,1,832.61782268491,3
78,1,737.9912911377537,2
82,1,670.7596777601049,3
86,1,844.6159702451001,3
64,1,932.2638799115442,3
69,1,650.340422835254,2
70,1,726.430762680025,2
70,1,724.2230884921679,2
78,1,815.8935897262924,3
64,1,562.789978027344,3
55,1,1195.1578671808122,1
55,1,1195.5470167095157,1
50,1,1240.9238095004014,1
50,1,1234.0174350924096,1
54,1,1257.4729313537086,1
52,1,1140.3338334789012,1
52,1,1140.059507471815,1
55,1,1257.7332845998803,1
55,1,1261.5536737564953,1
50,1,1133.204336486007,1
62,1,1193.9163418546027,1
62,1,1193.1801012177527,1
53,1,1253.621941635816,1
53,1,1251.8411799092887,1
58,1,1192.056514733182,1
40,1,1285.434657008273,2
54,1,1314.5475140198546,3
50,1,1135.420378926058,3
45,1,1117.9720433862674,2
50,1,1256.2791728183552,3
46,1,1193.465978368553,3
32,1,1132.6229867349064,3
41,1,1256.8836329849614,2
62,1,1240.6096545025684,2
40,1,1194.3301216079865,2
49,1,1132.9247770881393,2
49,1,1118.6974483200431,3
49,1,1142.8829257158557,3
34,1,1261.355084143994,2
45,1,1343.4491251045677,3
54,1,1193.2504835164432,3
53,1,1128.2801539269424,3
50,1,1156.1933523131875,2
33,1,1111.12702122565,3
32,1,1334.5395403642624,3
46,1,1110.6819585447754,3
47,1,1259.6661208434743,2
39,1,1131.0179569946993,3
35,1,1235.783946613277,3
53,1,1334.9398874745664,3
19,1,1131.3016126983364,3
18,1,1340.647124119286,3
30,1,1130.3467240093694,3
25,1,1192.9285199865612,2
25,1,1256.602072518004,3
21,1,1227.7134655508494,3
26,1,1156.3829898084289,2
25,1,1342.3282237544179,3
25,1,1257.0628925735978,3
25,1,1128.4339320650975,2
24,1,1292.4133302979956,3
20,1,1275.3863046485308,3
17,1,1340.001818543577,1
30,1,1263.9843908849705,1
