EF48,TAETIGKEITSSCHLUESSEL4,EF16U2,EF41,TAETIGKEITSSCHLUESSEL5,PERSONENGRUPPE
622.7736277247802,1,4,44,4,101
1363.5282479900275,1,7,43,4,101
603.3895444277186,1,3,44,4,101
1364.2995873023058,1,7,43,4,101
1363.9678169910296,2,7,44,4,101
1680.4151541828255,1,7,43,2,101
1349.006416829936,1,7,44,2,101
1363.5282479900275,1,4,43,4,101
622.7736277247802,1,1,44,4,101
603.3895444277186,1,7,43,4,101
1842.4165500323566,2,7,44,1,101
1361.0127459198854,2,5,44,2,101
1054.168444881159,2,1,44,2,101
734.9861351782256,1,7,44,1,101
1282.9757405877676,2,1,44,2,101
1841.5132100941398,1,4,44,1,101
1816.9562024518925,1,7,44,1,101
730.7523017597462,2,1,44,1,101
1292.1571931688402,1,4,45,2,101
1361.0127459198854,1,3,44,2,101
734.9861351782256,1,1,45,1,101
734.9861351782256,1,1,44,1,101
1282.9757405877676,2,1,45,2,101
414.25683180441985,2,7,45,3,101
927.4591977489939,2,5,45,1,101
920.9134487737208,1,7,45,1,101
226.97588173128645,1,5,45,3,101
651.4858112661914,1,4,45,3,101
2068.1639004252843,1,5,45,4,101
1651.1229477721893,1,7,46,2,101
518.2450629898298,2,5,45,3,101
975.0682247489561,2,3,46,2,101
975.0682247489561,1,1,45,2,101
605.0046972366914,1,3,46,1,101
971.2314372179114,1,3,45,2,101
414.25683180441985,1,1,46,3,101
1649.9536132546868,1,7,45,2,101
643.9811173481208,1,1,46,3,101
414.25683180441985,1,3,45,3,101
643.9811173481208,1,5,46,3,101
975.0682247489561,1,5,46,2,101
605.0046972366914,1,3,46,1,101
605.0046972366914,1,5,47,1,101
527.869994366192,2,5,47,3,101
718.4339766580161,1,4,47,3,101
802.2506178164629,2,4,47,1,101
592.2267063302942,2,5,47,3,101
727.580017089844,2,5,47,3,101
933.9509971627283,1,2,33,2,136
2091.9673699352566,1,2,35,4,143
728.966453813615,1,2,36,2,142
587.5556410114573,1,2,37,4,159
1300.922730636826,2,2,40,2,149
925.2267837826887,1,2,35,2,187
2178.347189049069,2,2,42,4,191
644.2574746917624,1,1,49,4,101
620.0717165223797,1,1,49,4,101
644.1693490002274,1,1,49,4,101
846.6108304813822,1,1,49,2,101
515.8824548373085,1,7,49,4,101
621.7257948043399,1,6,49,4,101
513.5862403185215,1,6,49,4,101
617.7645598217282,1,6,49,4,101
1209.757711866405,1,7,49,2,101
513.9853827395203,1,1,49,4,101
839.4233613139622,1,7,50,1,101
111.5817205733611,2,7,49,1,101
194.78372170252612,1,7,50,1,101
1179.4065373050387,1,7,49,2,101
838.9124685846671,1,5,50,3,101
1845.4950162849536,1,1,49,1,101
1211.3364718684613,1,7,50,2,101
1844.8303555036412,1,7,49,1,101
1246.5392014527545,1,7,50,2,101
264.1151819155733,1,7,49,4,101
527.5591726556736,2,7,51,4,101
383.4181832637637,2,7,49,1,101
1281.3525156000303,2,1,51,2,101
1564.2941448346917,2,5,49,4,101
645.4846015317859,2,6,51,4,101
2089.726349848009,2,7,49,1,101
257.5665619902734,2,7,51,4,101
516.3455486576726,2,6,49,4,101
1232.9736915179344,2,5,51,2,101
1563.3507267395207,2,3,50,4,101
519.7141831552475,2,1,51,4,101
1866.3983876308841,2,5,51,4,101
2092.5618044583925,2,1,51,1,101
1865.9890411610465,2,1,51,4,101
1231.7088499368763,2,5,49,3,249
2064.5955914156907,2,1,51,3,101
651.5324791798203,1,2,52,4,101
648.9527636085045,2,5,52,4,101
605.705246051348,2,5,52,3,101
766.3311051899764,1,5,52,2,101
2166.6882957160824,1,2,52,4,101
604.8385795159849,2,5,52,3,101
2093.3444293924204,1,2,52,1,101
2175.496067956811,2,5,52,4,101
2091.801214544942,2,2,53,4,101
1178.3949340175532,2,2,53,3,101
1296.0754387076606,2,6,53,2,101
2094.762002610522,2,2,53,1,101
2174.139659340101,2,6,53,4,101
2094.7220172087273,2,5,53,4,101
1177.7656195263712,2,2,53,3,101
2092.3550579191015,2,2,53,1,101
2174.947557304784,2,2,53,4,101
2176.5498168363924,2,5,53,2,101
2088.468356781058,2,2,53,1,101
1847.8711233820784,2,2,53,4,101
2173.8499392128588,2,5,53,3,101
1843.8379704983608,2,2,53,1,101
2091.5337583941423,2,5,53,4,101
2169.7679057874566,2,5,53,3,101
1810.7618780639132,1,6,53,1,212
2090.6793106096643,1,3,54,1,101
2090.967822244565,1,6,54,1,101
2092.3453426736182,1,3,54,1,101
1653.4796771279784,1,3,54,4,101
2093.351951502641,1,6,54,1,101
1811.6831036778722,2,3,54,1,101
698.9040705907344,1,3,54,2,101
1530.8688854262891,1,6,54,2,101
601.8164839868765,1,3,54,1,101
604.555552682925,1,3,54,1,101
1652.6478294612632,1,6,54,4,101
523.4490192558994,1,3,54,3,101
1011.5818332618908,1,3,54,2,101
1222.2314683209481,2,3,54,3,101
2069.3351067159942,2,6,55,1,101
689.1241918106908,1,6,55,2,101
940.6501754890811,2,7,62,2,97
1171.5332318169865,2,7,57,3,101
799.738394217689,2,7,57,1,101
404.73951793340217,2,7,57,1,101
233.03220840840012,1,3,57,4,101
1097.4379625852944,2,3,58,4,101
530.9768683837052,2,7,57,3,101
1100.9656342991843,2,3,58,4,101
1722.9244744226387,2,7,57,4,101
113.51888706606202,2,7,58,1,101
1189.1106580691194,1,7,58,2,101
1101.1864920026644,1,3,59,4,101
1196.0458568948454,2,3,58,2,101
413.05279938617724,1,3,59,1,101
1499.2878475024074,2,1,58,4,101
1301.2898458712218,2,1,60,2,101
1492.1393143112723,1,1,59,4,101
405.7279168174004,2,1,60,1,101
54.53635595226194,1,1,59,2,101
409.1186225976108,1,1,60,1,101
1301.8182690031952,2,1,59,3,101
1299.817453843105,2,1,62,2,101
1298.0754746713862,1,1,59,2,101
63.200416721754564,1,5,62,2,101
1302.0035233433373,2,2,59,3,101
1504.335272222903,2,2,62,2,101
1097.5845596704976,2,2,59,4,101
1298.3175666845204,1,6,62,3,101
1301.1361100412946,1,2,59,2,101
41.87200974193528,2,6,62,2,101
1564.6778305921116,2,5,59,4,101
1564.3640267098947,2,2,62,4,101
1144.8134399555338,1,4,59,4,101
1454.6818606000124,2,5,62,3,101
1561.1351191854787,2,5,60,1,101
1449.030096443282,2,6,62,3,101
1564.7215240058222,2,4,60,1,101
936.2170820438487,2,6,62,3,101
924.2251466235787,2,6,60,1,101
107.20258034031045,1,4,62,2,101
306.9606301096128,2,4,60,4,101
200.10846508491343,2,5,62,4,101
920.8369672590518,2,4,60,1,101
59.14609998690227,2,6,62,2,101
69.99538764468888,2,4,60,2,101
309.45584597807294,1,5,62,4,101
41.035573263094854,1,4,61,2,101
1366.2726480224237,1,2,62,3,101
1367.4680642083972,1,2,62,4,101
1360.9337925010836,1,2,62,4,101
956.5788855994068,1,2,62,3,101
1500.6814031621604,1,4,62,4,101
1454.6445109459505,2,2,62,2,101
188.00986046741593,2,2,62,2,101
304.4718920797252,1,5,62,4,101
1430.532210191036,1,4,63,3,101
256.3077319501745,1,1,62,4,101
195.8372540925715,2,1,63,1,101
1431.6519811223252,2,5,62,3,101
205.4117321576731,1,5,63,1,101
265.63630392742374,1,5,62,2,101
1366.3479189769428,2,4,63,4,101
926.0821467824659,2,4,63,2,101
1316.824736780634,2,2,63,3,101
1326.3619317950938,1,5,63,3,101
1498.2499866857925,2,4,63,4,101
65.25043018811658,2,5,63,2,101
181.03976763776922,1,2,63,2,101
973.5283826570999,2,2,61,2,113
220.55924680645705,1,1,63,4,101
55.85298923038579,2,5,58,2,234
963.205519903763,2,1,63,3,101
997.4031425351261,2,5,62,2,249
241.04511360754466,2,5,21,3,268
1866.2729408892749,1,5,18,3,258
1866.2729408892749,1,7,20,3,269
769.1847656510437,1,6,31,3,263
2045.3417046655509,2,3,20,2,284
2041.2742162156785,1,7,19,4,271
2035.6855371843553,2,3,20,4,286
1871.744356558594,1,7,29,3,287
1823.8560701199176,1,7,22,3,287
244.2347124296634,2,5,30,3,319
244.2347124296634,2,6,21,3,296
694.8407652223016,2,4,22,3,320
832.6983032957706,2,6,29,2,312
2089.3504630960424,2,4,21,2,321
776.4744504202821,2,5,22,3,321
2094.1362841036184,2,7,20,2,337
685.9751300178702,1,1,22,2,328
685.9751300178702,1,1,18,2,365
2043.1638042626985,2,1,23,4,332
1683.7190849122555,1,3,24,4,366
2035.6855371843553,1,4,19,4,339
1831.3672386557212,2,1,27,2,368
782.3282095863099,2,6,30,2,355
1682.5501299394493,2,6,29,4,388
1650.8763310202742,1,2,25,2,358
832.6983032957706,1,1,26,2,393
2182.9071307389577,2,3,28,3,372
2092.9592382041214,1,4,30,2,414
2095.453193412311,2,2,29,2,375
1682.1997818863902,2,5,30,3,433
625.5035839589308,2,1,29,2,412
1726.309345814329,2,5,18,2,489
1654.0212462944273,2,6,24,2,415
2093.722929986424,1,3,28,2,498
2092.9592382041214,2,5,20,2,426
2092.9592382041214,2,4,31,2,500
2181.5263226222,2,2,20,3,444
2172.342693954913,2,3,24,4,501
1683.0578111736515,1,3,21,4,451
1686.0788289871864,1,3,21,4,505
1686.0788289871864,1,3,21,4,455
1827.1504317014396,1,1,18,4,510
574.4157719584576,1,5,40,4,284
1342.9158092869393,2,3,37,1,321
258.6725944255989,2,5,40,2,315
1286.291813462837,1,3,39,3,332
782.8056309994375,1,5,35,1,321
204.76082106292566,2,5,36,2,349
1382.5532991274024,2,5,37,2,321
1847.6890716930436,1,5,46,2,359
1812.2788668503777,1,5,44,1,321
242.45374576678648,1,5,40,3,412
1831.410973870199,2,5,44,1,339
1177.9004630962947,2,6,46,3,412
1817.18448638547,1,6,33,1,343
600.6023243353598,2,2,40,1,415
600.6023243353598,2,5,36,1,348
204.76082106292566,2,5,41,2,448
142.50783020748872,2,5,35,4,359
603.9483415426165,1,6,43,3,460
108.42936690441009,2,6,34,2,369
455.77485062984005,2,2,46,4,463
107.34004520374842,1,5,34,2,371
1831.410973870199,2,6,44,1,464
106.10116878064555,2,1,34,1,375
264.7524276046237,2,6,42,3,465
653.2169356802592,2,5,46,4,375
1756.3945225317113,1,6,44,2,465
440.44393475586287,1,1,41,1,381
141.531570990712,2,6,42,4,466
1252.15572072542,1,1,47,1,414
1252.15572072542,1,6,45,1,482
109.56499074504374,1,6,46,4,418
972.3061043057012,2,6,45,4,485
1492.4408452257264,1,6,46,3,455
106.10116878064555,1,6,46,1,495
1399.9284462082258,2,6,47,1,461
1347.3943623908833,1,2,41,4,499
826.5208197836068,2,5,47,4,471
439.289466051859,1,6,44,1,501
439.289466051859,1,6,41,1,502
871.3219854478342,1,6,46,4,504
871.3219854478342,1,2,42,4,508
953.0573818008141,2,2,46,4,511
42.64245272246027,1,5,48,3,263
42.01944398807088,2,5,48,3,263
1916.9539750979202,2,3,54,3,268
1563.1632837306142,1,3,54,4,284
1914.8046100128765,1,3,54,3,269
1814.7830816255544,1,3,49,3,285
328.7404165435927,2,5,50,1,284
1420.1668820637262,2,3,55,1,290
346.8048274808279,2,3,48,2,285
1918.2253408622453,1,3,54,1,304
839.3210771275986,2,5,50,1,286
1845.808104073484,1,3,52,1,308
68.87635325667493,2,5,50,3,288
1184.4340352712206,1,5,52,4,319
1714.8097248213205,2,2,49,3,292
1260.246796168303,1,3,50,1,321
92.85810727616968,1,3,55,3,314
1492.4671643268798,1,2,50,3,332
646.6002429165071,1,2,50,4,320
1706.8371972046218,2,5,52,4,349
1650.7802761755315,1,2,51,1,321
1298.3915211058134,1,2,54,1,354
1819.6712028288096,2,2,54,1,341
1408.0360963564308,1,2,53,1,371
1575.990749166777,1,6,50,3,343
1651.8570107000012,2,6,62,1,468
329.50945638412753,2,6,51,1,349
1648.0718933138103,2,6,49,4,480
1378.498208372742,2,6,52,2,367
1254.111025937052,2,6,49,1,480
617.0249893262254,1,1,52,4,373
924.4151601053,1,1,54,2,486
2089.298249905066,1,6,53,4,381
1651.1155274619932,2,6,55,4,491
2089.298249905066,1,6,53,4,471
773.3185310906589,1,6,50,2,505
2588.042477910448,1,6,81,1,87
710.1552399147114,2,6,64,4,101
644.1295650053993,1,6,64,4,101
719.8736827692104,2,6,64,4,101
1011.0659289150044,1,6,64,2,101
922.528538846753,1,3,64,1,101
685.4140913421804,1,6,64,4,101
684.0724335503537,1,6,64,4,101
1505.021057111106,1,5,64,2,101
1022.1591191706544,1,5,66,2,101
1451.764023158652,1,3,64,3,101
685.5576470747567,1,1,66,4,101
926.8724069926262,2,3,64,1,101
1488.5701562462204,2,3,67,1,101
1338.5063580449764,2,3,64,1,101
687.4681224739653,1,1,67,4,101
647.9471409462045,2,2,64,4,101
1488.2063233028762,1,5,67,1,101
1011.1507975758768,2,3,66,2,101
642.9677068445361,2,3,67,4,101
1627.1151005005183,1,2,66,4,101
943.5607630308963,2,5,67,2,101
1232.4820708194488,1,1,66,3,101
1519.8709833447522,2,1,67,1,101
686.7637357872146,2,5,67,4,101
2093.4520876627935,1,7,69,3,101
709.5537803268002,1,4,67,4,101
714.0010542474215,1,2,69,4,101
940.670680273043,1,5,67,2,101
595.5977329801239,2,4,69,1,101
1021.931666564948,2,2,67,2,101
1735.4138845350385,1,5,69,4,101
943.0324957803176,2,2,69,2,101
941.6454752895911,1,1,69,1,101
1784.6738715383267,2,4,69,3,101
1652.4650574909306,2,4,69,1,101
1569.9584726308906,2,4,69,1,101
1945.9028019491643,1,7,69,2,101
594.2229970665356,1,2,69,1,101
1824.499313133876,1,1,69,3,101
1948.5218839098316,1,6,69,4,101
900.8287026502196,2,4,69,2,101
1825.8985105476122,2,2,69,1,101
790.9696890485754,1,4,69,1,101
1699.9427517843533,2,4,69,4,101
645.1706183098439,1,2,69,1,101
1299.6217959932756,1,4,69,4,101
1023.7486405786519,2,7,69,2,101
871.4611157127647,1,2,70,2,101
686.3794636642267,2,5,70,1,101
1178.4994549540309,2,5,70,2,101
1653.1107914752213,1,1,70,1,101
1579.3952614036232,1,2,70,1,101
939.3073337184513,2,4,70,1,101
1011.2312789784876,1,2,70,2,101
1011.8978691150323,1,5,70,2,101
936.2321353646224,2,3,70,2,101
898.6293148069498,2,2,70,2,101
684.6829864021194,1,1,72,1,101
1546.6502203184277,2,5,70,4,101
1620.4385329778204,1,5,73,3,101
2045.6107432604147,2,5,70,4,101
864.9246692143035,1,4,73,2,101
1508.2306115290075,2,4,73,1,101
867.9448798335106,2,6,74,2,101
1059.5734643854653,2,5,74,4,101
1581.0246063546447,2,5,74,4,101
1654.1138188905368,2,6,74,3,101
1623.6356883669096,1,3,75,1,101
1263.344371920529,2,5,75,4,101
1568.5374072828463,2,7,77,1,101
1451.2459382859633,2,7,75,4,101
1845.0523415233556,2,3,78,1,101
1874.0193518368467,1,6,75,1,101
1574.6155866355966,2,7,78,1,101
1492.9709787754105,2,3,75,4,101
1533.5587549872425,2,7,78,2,101
1297.9271979552313,1,7,76,4,101
1650.800796273249,1,6,79,2,101
1823.516706255857,1,6,76,4,101
1491.2941524057244,2,7,79,4,101
1696.3763707071694,1,6,78,1,101
1222.5438685994297,1,1,79,4,101
1567.2542568340223,1,7,78,1,101
1649.4791188016832,1,3,79,3,101
1492.4622419126638,1,1,79,4,101
1495.4258307043528,2,1,79,4,101
1560.9250736336915,1,6,79,1,101
2169.7267182941396,1,4,80,4,101
1063.1077657606531,1,1,79,1,101
2091.41203619462,2,3,80,4,101
2090.6260142213514,2,1,79,4,101
1840.11032840881,2,6,80,2,101
2092.4896975139486,2,1,79,4,101
1059.060143020505,2,3,80,1,101
1843.9064435498672,2,3,79,3,101
2167.634164557718,1,6,80,4,101
2164.5565465956643,2,6,79,4,101
2095.3975211053275,1,3,81,4,101
975.549394837993,1,3,80,1,101
970.0153720331864,2,3,81,1,101
716.8397363586799,1,3,80,1,101
715.8396049662736,2,1,81,1,101
2139.4616718489115,1,1,80,4,101
2133.3293123338062,1,3,82,4,101
306.336751014586,1,3,80,3,101
1231.4687023362103,1,2,82,2,101
782.8219961768662,1,6,82,1,101
2128.0279422098856,1,5,82,4,101
921.8529907929918,1,5,82,1,101
310.6145474930038,2,7,83,3,101
311.26393986711076,2,6,82,4,101
711.5349495608486,1,1,83,3,101
306.1969343261856,2,6,82,4,101
1840.6933551607253,1,6,83,4,101
1963.2207222080547,2,6,82,4,101
1058.694467919444,2,6,83,3,101
1957.2717223510274,2,7,82,4,101
227.5880865602481,1,5,83,4,101
1176.2195964318842,2,6,82,3,101
211.90458405845604,1,7,83,4,101
1510.3352067533795,1,6,82,3,101
310.005126091358,1,6,83,4,101
533.1749975740642,1,1,82,3,101
1847.9296984786615,1,6,83,4,101
228.83774834495577,1,5,82,4,101
1179.8217511733158,2,6,83,3,101
215.70155581280125,2,7,82,4,101
2182.018820209899,1,5,83,3,101
304.7609144007145,2,3,83,3,101
636.538407105762,2,1,83,1,101
1057.1634748293543,2,6,83,3,101
715.724341999202,2,3,84,3,101
727.580017089844,1,7,83,3,101
727.580017089844,1,3,85,3,101
766.3860149908845,1,4,83,3,101
2095.6848957890393,1,3,86,2,101
2037.6421625871822,2,3,83,4,101
380.4324370521356,2,3,86,3,101
1177.2272439670585,1,5,83,3,101
370.6966426697042,1,2,86,3,101
1929.8500764150335,2,5,83,4,101
348.816342802273,2,2,86,3,101
529.4525503647563,1,7,83,3,101
2179.4367324760533,1,4,86,3,101
1830.2215768064295,2,5,83,3,101
413.3585656625023,2,2,86,1,101
310.07176997949733,1,7,83,4,101
158.03767913719943,2,6,87,1,101
1512.8281659368863,2,3,83,2,101
727.580017089844,1,7,87,1,101
309.9153396534458,1,7,84,3,101
330.0672306810403,2,2,87,4,101
1965.3237159476992,1,7,84,4,101
535.7718935067097,2,7,87,3,101
1179.6034472914866,2,1,84,3,101
535.5844604493213,1,1,87,3,101
1177.1426940084355,2,2,85,3,101
1841.9527205811764,2,4,87,4,101
147.19701352011964,2,4,86,1,101
1866.3144605709647,1,2,87,4,101
328.2808895095919,1,1,86,4,101
727.580017089844,2,1,87,3,101
410.1951854207718,1,1,86,1,101
727.580017089844,1,4,87,1,101
759.8563736172116,2,4,86,3,101
181.23389998314138,2,7,88,3,101
183.16001760120923,2,2,87,3,101
1827.8126760853943,2,1,88,3,101
716.7839518405491,2,6,87,3,101
222.6101034593284,2,6,88,3,101
380.5253990319591,1,1,87,3,101
1705.4297111713013,1,4,88,1,101
190.56999248285626,1,2,87,3,101
550.9504516234568,2,4,88,3,101
329.9980730583657,2,6,87,4,101
405.60529984080966,2,2,89,1,101
705.0716916684544,2,6,87,3,101
1063.489164527821,1,4,89,3,101
2894.185610494185,1,6,87,1,101
330.6227266097997,1,2,76,4,136
414.26144780033553,1,1,87,1,101
1843.9575263855068,2,7,86,2,148
333.32005110581343,2,7,88,4,101
1251.4757753578929,1,7,77,1,158
152.1449489112995,2,7,88,1,101
714.7915868100786,2,7,78,3,159
333.0317655076473,2,7,88,4,101
137.9686763415323,2,7,85,1,185
544.6452397843831,1,7,89,3,101
184.72839930606085,2,7,69,3,192
1063.9215674019408,2,5,67,1,184
715.4171324698993,2,5,71,3,192
222.63798079100476,2,5,74,3,185
1302.2069481964595,2,5,73,3,194
444.9168361448428,2,5,66,1,227
2971.937395809091,2,5,76,1,212
1333.7292906107357,2,5,67,1,237
1513.0494916670832,2,5,64,1,228
1101.3061900154034,2,5,70,1,249
45.00590406780294,2,6,67,3,262
1826.7098012931863,1,4,72,1,259
1495.3125135994737,1,5,78,4,271
645.6847063114266,1,3,67,3,261
1865.059804501429,2,7,69,3,284
1843.9093629341849,1,6,69,4,263
183.46907070209878,1,5,72,4,285
183.46907070209878,1,3,86,4,269
60.5374332928463,1,6,83,2,285
1825.8478054202283,2,3,82,3,270
176.25214950528053,1,6,67,1,287
57.17101794795573,1,2,84,2,285
