EF48,TAETIGKEITSSCHLUESSEL4,TAETIGKEITSSCHLUESSEL5
501.59332493558844,2,3
506.83077372878006,2,3
177.2088663611009,2,3
181.25892205165232,2,3
187.30584690346748,2,3
177.52270002997489,2,3
243.21230604750696,2,3
240.51658501369806,2,3
91.43806849975174,2,3
91.24879765028813,2,3
94.04906282513679,2,3
94.4579980295489,2,3
91.03369750604983,2,3
95.90227494605749,2,3
93.81441673700336,2,3
88.18898891575651,2,3
113.10298060382821,2,3
113.9858337245696,2,3
103.77926300679391,2,3
118.36744066086229,2,3
98.40833879198519,2,3
126.10871301161987,2,3
117.68826713940527,2,3
1820.7180369617797,2,2
1829.2423631634772,2,2
1913.8549368708489,2,2
1917.9348351655403,2,2
1828.0104262424923,2,2
1868.4291186387352,2,2
1862.849135818594,2,2
1971.3102913371424,2,2
1968.3834782071046,2,2
1952.3764005070288,2,2
1975.9234885775247,2,2
1959.3015291530585,2,2
1536.108409110543,2,2
1589.8040568188408,2,2
1545.468096224911,2,2
1596.8638553339038,2,2
1592.5143312496186,2,2
1563.231711581255,2,2
1557.0571538478098,2,2
1553.121978625217,2,2
1732.672556061278,2,2
1767.55125629622,2,2
1785.8062240417275,2,2
1767.32073304828,2,2
1782.5002290215857,2,2
1728.4883310046012,2,2
1828.807495173549,2,3
1827.314926723938,2,3
1817.611929184543,2,3
1831.9817623773586,2,3
1826.7562335038158,2,3
1816.7682105690442,2,3
1825.5878266888778,2,3
2045.8368103107616,2,3
2038.0671283393788,2,3
1987.8665525186486,2,3
1989.2919092051536,2,3
2032.7413844186644,2,3
1920.1551216135726,2,3
2035.4780240326422,2,3
1986.4996454654167,2,3
1970.218747000873,2,3
1980.8243907097021,2,3
1736.353173457953,2,3
1714.3957619508571,2,3
1687.8425917991794,2,3
1687.8990812799884,2,3
1686.9312285147125,2,3
1712.692556163414,2,3
1734.4654151793038,2,3
1742.9685071340066,2,3
1549.1867291994463,2,3
1653.6708079891005,2,3
1580.0328909619404,2,3
1579.429852592184,2,3
1580.8494913483657,2,3
1191.7409366809009,2,3
1185.240632673478,2,3
1187.283797324218,2,3
1154.9591270374967,2,3
1154.205554084668,2,3
1154.3587264279015,2,3
1166.3584320029315,2,3
1170.612365527843,2,3
1175.1269360685885,2,3
1175.5643591565763,2,3
1168.8963755628838,2,3
1172.9773606231827,2,3
1168.1321472378982,2,3
1173.90666678469,2,3
1152.150539391106,2,3
1157.152615748627,2,3
1167.8878138519497,2,3
1346.400914861854,2,3
1347.2489177607126,2,3
1444.4741877150268,2,3
1376.2732926273175,2,3
1348.9931927392788,2,3
1447.2996819649834,2,3
1344.2993583484738,2,3
1321.728835560395,2,3
1518.2957695202217,2,2
1515.760036493333,2,2
1511.7002124026612,2,2
1514.4074952126186,2,2
1512.209293645686,2,2
1519.2686127266895,2,2
1510.8762382795037,2,2
1505.1296222804635,2,2
1380.7250380116827,2,2
1347.3314063637442,2,2
1385.0151573301132,2,2
1380.9269473422519,2,2
1382.3659531871622,2,2
1384.732473506195,2,2
1345.410879381113,2,2
1347.6139374426327,2,2
1058.7686559779045,2,2
1029.1851492629185,2,2
1056.2030764351796,2,2
1062.7320139319224,2,2
1199.7627603687238,2,2
1059.111380009605,2,2
1251.337425453377,2,2
1277.5690708701957,2,2
1258.76477472443,2,2
1177.6011567475316,2,2
1302.7827095546397,2,1
1300.825141273577,2,1
1323.9729938139462,2,1
1302.4370558276282,2,1
1383.9572377316128,2,1
1328.7549323334265,2,1
1298.4247677655849,2,1
1298.584279810645,2,1
1297.8760291248466,2,1
1058.0876099429413,2,1
1056.5284486071093,2,1
1103.0523450351175,2,1
1061.3004092156111,2,1
1151.7411295123165,2,1
1146.1501043356495,2,1
1059.7151453182944,2,1
1058.3658559809228,2,1
1057.1861959439893,2,1
1062.7968853763678,2,1
1058.8508077475478,2,1
1194.0968429091345,2,1
1209.5972583054358,2,1
1275.5019391357728,2,1
1177.8207378518093,2,1
1256.6754079927853,2,1
1177.7661590891917,2,1
1278.751671148242,2,1
1179.5097724622308,2,1
1213.3263000385016,2,1
1184.1272354819816,2,1
1248.2367987406683,2,1
1713.7544868652367,2,1
1683.9549186227932,2,1
1685.999097944829,2,1
1698.6912451253659,2,1
1709.406717350108,2,1
1708.050660323089,2,1
1653.7532495194562,2,1
1648.8347875102208,2,1
1569.8730644489465,2,1
1566.4800275766358,2,1
1567.1662696211806,2,1
1540.3123682903795,2,1
1572.4513407125248,2,1
1997.465939178727,2,1
1990.5525445435846,2,1
1991.0323329359353,2,1
2044.3523074394604,2,1
2032.087668110173,2,1
1984.6861125807438,2,1
2041.5021635873522,2,1
2037.06683214136,2,1
2046.627249548368,2,1
2039.0593665038282,2,1
1809.7936726725964,2,1
1814.782071571095,2,1
1821.0320639705149,2,1
1817.6462963798622,2,1
1819.1383745066119,2,1
1822.0247777214074,2,1
1813.4216444932445,2,1
1809.085540784992,2,1
1818.7582765250736,2,1
448.8402326482033,2,1
449.1034890917507,2,1
451.4343452785642,2,1
402.85525012420334,2,1
441.07547055657824,2,1
434.4615802182878,2,1
462.3395060989488,2,1
448.0531483466246,2,1
435.0739201740119,2,1
334.3225063428365,2,1
333.8072279926542,2,1
329.120785353778,2,1
329.23126754560343,2,1
328.8010085177611,2,1
334.18214966966895,2,1
335.71633551477504,2,1
332.7476203888149,2,1
111.27113129555701,2,1
111.5304286546532,2,1
95.58661475326538,2,1
94.43798973332483,2,1
106.7737564386196,2,1
106.13342350084315,2,1
91.12793248535752,2,1
88.45656564403629,2,1
91.26520121746759,2,1
520.0643205173426,2,1
604.5159369999765,2,1
522.9031108436309,2,1
727.580017089844,2,1
727.580017089844,2,1
710.3946040632139,2,1
727.580017089844,2,1
727.580017089844,2,1
718.1314422805831,2,1
681.7437416847902,2,1
681.2847538621684,2,1
967.5274488739354,2,1
994.0847233626243,2,1
904.7922137405432,2,1
910.1138035124255,2,1
961.5317865530868,2,1
971.7027279762799,2,1
911.0911787785725,2,1
966.8578813556478,2,1
973.2754368482241,2,1
1346.5543159720478,2,4
1348.7476701902235,2,4
1300.7620475703718,2,4
1362.206280533383,2,4
1303.8441732034676,2,4
1319.8240961583224,2,4
1364.6904322952691,2,4
1299.6108596507206,2,4
1493.4230883371943,2,4
1492.7045590553391,2,4
1494.4454394878655,2,4
1491.8071929659413,2,4
1489.5675943166289,2,4
1514.0641853115003,2,4
1512.711894949435,2,4
1498.7833736419213,2,4
1497.248048976012,2,4
1488.0111214203735,2,4
1491.1469514375726,2,4
1490.1150409190348,2,4
1062.7362149587427,2,4
1060.924214137923,2,4
1150.9424907991138,2,4
1148.0879098548673,2,4
1062.2913629826467,2,4
1063.3853141151008,2,4
1059.3686171514398,2,4
1062.479245779244,2,4
1060.0831920297164,2,4
1151.075689418129,2,4
1151.8003372310889,2,4
1563.2071865852527,2,4
1623.8775380174159,2,4
1583.5249540056493,2,4
1563.4279245051912,2,4
1563.8670043575946,2,4
1653.8276734155259,2,4
1566.5810962612543,2,4
1560.7303323413119,2,4
1733.5517737655368,2,4
1704.2314754212637,2,4
1717.9184366971476,2,4
1735.2499022135196,2,4
1927.631494150626,2,4
1998.201467221237,2,4
1981.1532748145655,2,4
1922.1100434454784,2,4
1821.429161207647,2,4
1822.4094380687172,2,4
1810.7781629023548,2,4
1816.5261131485825,2,4
1823.7930989946842,2,4
1810.595042735245,2,4
1844.7470628342871,2,4
1844.017192889131,2,4
232.53692263209373,2,4
241.51682196842017,2,4
246.9305512172201,2,4
238.67436168656272,2,4
241.97690066504083,2,4
246.6531411598488,2,4
244.39185037491907,2,4
109.26565455279838,2,4
109.36922100088287,2,4
104.88554257324772,2,4
106.91908637276322,2,4
105.82731444623876,2,4
379.37167969635146,2,4
335.48645758249296,2,4
335.43542390793743,2,4
306.8955750346693,2,4
308.452807630954,2,4
347.72439195154317,2,4
344.2053776850177,2,4
331.85023895796377,2,4
377.1086064864595,2,4
381.8818465491341,2,4
311.46079523880513,2,4
307.2597003021471,2,4
307.80359293929956,2,4
307.49481072316615,2,4
990.2802668521665,2,4
1018.7126769494229,2,4
1023.4684345594164,2,4
961.4985304393192,2,4
972.9936959010753,2,4
974.3397337591373,2,4
972.3394804879135,2,4
927.5796162107072,2,4
927.8984407306674,2,4
985.6531186208678,2,4
980.4529539356055,2,4
960.1722936657955,2,4
971.5536559485827,2,4
616.6485269888987,2,4
525.4294900641363,2,4
522.4111756034694,2,4
618.0726570418564,2,4
517.3943238894872,2,4
616.6655399452925,2,4
686.3247683655051,2,4
686.6129465097721,2,4
687.6438393123958,2,4
727.580017089844,2,4
686.1406382958281,2,4
727.580017089844,2,4
681.0422485776285,2,4
685.0985128780837,2,4
727.580017089844,2,4
683.0643305003657,2,4
687.6617067071943,2,4
2091.727295998945,2,1
2129.299688225563,2,1
2126.334587745315,2,1
2092.825247898611,2,1
2090.804822761454,2,1
2123.5892516647405,2,1
2100.3449596323208,2,1
2203.3795009392875,2,1
2201.374493748319,2,1
2204.313141648095,2,1
2276.9076453128046,2,1
2202.094485547592,2,1
2200.503810079341,2,1
2203.5048344390116,2,2
2203.085499154383,2,2
2200.8695428789215,2,2
2201.7797854578953,2,2
2202.7735757282007,2,2
2203.1774543056117,2,2
2203.149129297719,2,2
2202.209240428013,2,2
2201.973440694943,2,2
2203.1069777822877,2,2
2202.792050650666,2,2
2201.9910900232258,2,2
2204.336018362223,2,2
2201.594096053127,2,2
2162.0058660634836,2,3
2134.889130597296,2,3
2142.450383492442,2,3
2090.875105805425,2,3
2089.287268954948,2,3
2088.942810064051,2,3
2161.6565867123963,2,3
2162.4278319468726,2,3
2172.9916298363732,2,3
2088.130425594067,2,3
1857.8670152087852,1,2
1843.9678784075763,1,2
1846.8262951994602,1,2
1831.534993862864,1,2
1862.711567670926,1,2
1842.3010880814961,1,2
1860.4346348365189,1,2
1564.024242868293,1,2
1709.7207075876302,1,2
1687.2211602920092,1,2
1560.020791876265,1,2
1620.515971332741,1,2
1680.9959546069622,1,2
1563.8696240104564,1,2
1651.0621635395114,1,2
1178.7353092126352,1,2
1240.58837727943,1,2
1236.0701788938723,1,2
1268.982752814612,1,2
1177.0368316498957,1,2
1178.2455723945409,1,2
1243.451594328884,1,2
1238.8579262421651,1,2
1247.6091737022189,1,2
1535.5728162258686,1,2
1514.2544876869144,1,2
1513.7790352174866,1,2
1444.9838665275295,1,2
1447.9847124888995,1,2
1448.039788566521,1,2
1292.903058642667,1,2
1288.239189475251,1,2
1293.753909271467,1,2
1379.5315867929578,1,2
1382.7332930541982,1,2
1379.3129020788908,1,2
1351.7178945962473,1,2
1287.8689366282053,1,2
1284.4166462769867,1,2
1379.0827202759983,1,2
1279.6704004447295,1,3
1240.6400091789185,1,3
1247.7463206017533,1,3
1255.5821904702048,1,3
1249.236843552379,1,3
1235.006836454651,1,3
1238.4817184689493,1,3
1256.938291077775,1,3
1235.6199593494348,1,3
1031.1728069592373,1,3
1059.8243618783072,1,3
1060.4620782704235,1,3
1030.3300308840883,1,3
1286.086350230443,1,3
1290.279376435973,1,3
1282.2144306795828,1,3
1293.6536797962317,1,3
1281.1121715694578,1,3
1295.7050284364611,1,3
1447.1757637841608,1,3
1448.45706843534,1,3
1451.6545843863896,1,3
1450.1168804102972,1,3
1443.9708986321205,1,3
1844.956714821998,1,3
1828.0978063815146,1,3
1824.1414774663865,1,3
1817.945443876457,1,3
1813.9719191875008,1,3
1846.1555862511493,1,3
1846.872187641788,1,3
1649.131579462411,1,3
1652.9006647100955,1,3
1654.8797268155536,1,3
1648.407407594319,1,3
1654.3692203333794,1,3
1654.0680576745553,1,3
1652.1363519240297,1,3
1648.2246156562646,1,3
1756.8805488469163,1,3
1779.6058681035465,1,3
1683.0384918686764,1,3
1683.2322191387846,1,3
1778.2627443979752,1,3
1683.1530378824189,1,3
1730.8021436771523,1,3
1729.88045160913,1,3
1738.7815655672673,1,3
157.49944831264298,1,1
159.65518468973323,1,1
141.20025667047594,1,1
149.37103126907843,1,1
152.47991572506817,1,1
147.52098340357256,1,1
157.87748888822068,1,1
136.02285328153903,1,1
108.48035261696691,1,1
115.31697467759398,1,1
111.62193738262043,1,1
112.82402291234727,1,1
113.27331722649552,1,1
276.79098994966273,1,1
275.25581589010505,1,1
283.7969787219822,1,1
282.7812625002634,1,1
272.52985519951164,1,1
287.6608262647224,1,1
440.522592790385,1,1
440.02097832637423,1,1
411.503572734452,1,1
407.5674990320705,1,1
407.42801034069925,1,1
447.74335571777885,1,1
432.23393655086943,1,1
407.88957566797194,1,1
402.22862775780226,1,1
444.19953217380174,1,1
441.41161335121046,1,1
901.1154828333462,1,1
927.0162113905702,1,1
924.3088518342826,1,1
924.4475629881505,1,1
924.1410581191901,1,1
925.4457503996209,1,1
925.7952600523076,1,1
922.6616978726629,1,1
925.0194260695005,1,1
899.7065456361755,1,1
902.1880979473761,1,1
869.7017813450362,1,1
869.3916663632983,1,1
790.2036845596011,1,1
768.785318602747,1,1
871.6972095121101,1,1
867.5407134408523,1,1
804.6352462301521,1,1
823.2586496199003,1,1
781.8083911929007,1,1
779.889829301109,1,1
734.6882442121594,1,1
711.4477361272851,1,1
704.7205640483502,1,1
727.580017089844,1,1
715.2530568825924,1,1
761.4461159522192,1,1
623.0924378681519,1,1
531.5992025460409,1,1
521.4951036174006,1,1
534.9763947936892,1,1
520.4690831503739,1,1
619.3999767068577,1,1
530.0734497096998,1,1
630.831662904866,1,1
549.3777315180582,1,1
517.5461036595908,1,1
555.4052277616537,1,1
521.4728758316224,1,3
518.8878926379261,1,3
523.4302869756738,1,3
532.5889099643232,1,3
530.9750397064796,1,3
525.1895534303965,1,3
521.6489377569126,1,3
711.2406526302756,1,3
732.4852473043959,1,3
755.3354632487176,1,3
714.9667485055818,1,3
729.8051283860584,1,3
727.580017089844,1,3
752.4902951774781,1,3
992.7393195997885,1,3
979.8268923331678,1,3
938.7378221698724,1,3
924.8724485710201,1,3
949.3685534184486,1,3
958.2129450460828,1,3
842.4528140083871,1,3
846.8119094321041,1,3
833.4603059623059,1,3
850.3424075789284,1,3
836.491729796933,1,3
867.3761712872827,1,3
868.158065321271,1,3
846.7588860798977,1,3
793.2162404020088,1,3
145.51098106122336,1,3
139.0420166973123,1,3
136.22336478835078,1,3
184.1983535601872,1,3
135.41104010524924,1,3
179.61355685817256,1,3
203.81728178234803,1,3
67.99645908273939,1,3
185.8146892386867,1,3
116.98717389764472,1,3
142.8958147784759,1,3
135.79286049393235,1,3
95.55572281430898,1,3
57.504865697022666,1,3
115.40569816956159,1,3
471.4406439523217,1,3
467.8137366317681,1,3
470.6618559293764,1,3
471.4990754440809,1,3
505.71308894607404,1,3
377.94630083151986,1,3
376.27186751099214,1,3
467.90890763828713,1,3
383.825932951484,1,3
469.48577514923346,1,3
411.2457421562649,1,3
414.9070862916364,1,3
462.89341245345645,1,2
276.7553597136663,1,2
381.0254412419308,1,2
507.20632052286004,1,2
506.77923838229333,1,2
446.413360836094,1,2
118.62281481108855,1,2
116.87159318352717,1,2
88.92018452675612,1,2
89.7622675790035,1,2
115.4008036204813,1,2
682.8259089610792,1,2
727.580017089844,1,2
705.836146394568,1,2
690.435141410889,1,2
715.4985885034044,1,2
701.559931691449,1,2
546.7787301933029,1,2
547.065357984047,1,2
548.3362651015017,1,2
553.9993012374864,1,2
555.442477983501,1,2
553.3462941065409,1,2
1015.325578914372,1,2
1022.5497932940517,1,2
1004.6731641873449,1,2
1018.7609815811221,1,2
998.3979857188352,1,2
997.3509626078364,1,2
999.529822383066,1,2
997.5795401629737,1,2
938.5183673598656,1,2
936.1503009945193,1,2
938.5129797714815,1,2
929.5177256990797,1,2
943.7098916367885,1,2
930.0924336410291,1,2
929.2719673833428,1,2
932.1006418932734,1,2
932.0757261767981,1,2
932.5201129276556,1,2
938.7414000983603,1,2
933.0731249448307,1,2
2010.0844474613186,1,1
1933.006937617673,1,1
1961.6292206354317,1,1
1940.0927925416831,1,1
2042.715052777791,1,1
2038.3405278408125,1,1
1858.4760275902443,1,1
1858.4546054487898,1,1
1861.8667570910761,1,1
1858.0037813868767,1,1
1863.1934395772325,1,1
1856.760307645617,1,1
1863.8678282094397,1,1
1856.7668093254485,1,1
1860.9667527892464,1,1
1863.0933208423282,1,1
1831.315049084342,1,1
1824.7952368722779,1,1
1841.224209756689,1,1
1847.5464455515453,1,1
1826.5434995864568,1,1
1847.5152249306989,1,1
1841.6262483143503,1,1
1844.519657918108,1,1
1648.1365977007633,1,1
1651.9519206391478,1,1
1655.7575947274568,1,1
1655.6352216429952,1,1
1790.52772362612,1,1
1623.3931310068551,1,1
1563.9561022311243,1,1
1562.8158561613989,1,1
1567.892411888968,1,1
1059.0026284953092,1,1
1058.4825123228102,1,1
1060.207295107256,1,1
1058.7894376696074,1,1
1059.7743024594877,1,1
1062.5026602882647,1,1
1061.693442008487,1,1
1060.7713541503008,1,1
1062.4859654047068,1,1
1063.0318274663566,1,1
1063.462529847755,1,1
1057.107977803979,1,1
1061.9251667354035,1,1
1061.9304803124228,1,1
1057.535256599571,1,1
1519.351152191768,1,1
1502.181478622595,1,1
1498.6493112786839,1,1
1490.0412073302907,1,1
1492.3501332609699,1,1
1501.285374382477,1,1
1499.7103675919786,1,1
1503.149143344626,1,1
1497.503043672027,1,1
1529.5262654217686,1,1
818.5551602335076,1,4
802.8407063620828,1,4
781.8158143262083,1,4
782.7399473229239,1,4
826.351919718372,1,4
820.7321782286946,1,4
802.2234472934872,1,4
804.6754250971023,1,4
932.4209098952474,1,4
966.630927064409,1,4
926.0622506249131,1,4
925.7018969983249,1,4
927.5951403708882,1,4
932.3671284987179,1,4
727.580017089844,1,4
734.6422879404228,1,4
727.580017089844,1,4
647.7884310470621,1,4
651.2883057296166,1,4
654.9516168097475,1,4
655.101250134084,1,4
646.6830621260685,1,4
653.2523026936058,1,4
685.7490586828904,1,4
648.0492447536561,1,4
687.9873272965024,1,4
686.6868019682173,1,4
684.4196233313033,1,4
557.4126570847924,1,4
623.8081720810316,1,4
618.1631413279226,1,4
559.9074231577813,1,4
559.967887215263,1,4
516.8687189935588,1,4
623.3694597584864,1,4
618.668322663246,1,4
623.3792790919637,1,4
618.8526248107644,1,4
622.9360811524123,1,4
618.6708424414751,1,4
617.6392194258776,1,4
273.05978137616813,1,4
304.57975124405283,1,4
310.7352354103493,1,4
258.082090361012,1,4
263.23570188147494,1,4
258.78431733026656,1,4
281.40145773391407,1,4
285.1902667621791,1,4
283.2423382613786,1,4
268.2808510100211,1,4
271.73909848385784,1,4
329.7003961378939,1,4
329.71672928615214,1,4
107.8041003721604,1,4
106.68087000917986,1,4
105.73796155151237,1,4
111.10804898703628,1,4
107.1707621262355,1,4
117.91170804138275,1,4
117.01435316302359,1,4
113.78915522531537,1,4
114.89918797569138,1,4
119.89055157104974,1,4
115.03383243682512,1,4
118.86536550882873,1,4
2035.8181088447016,1,4
1986.3295934742387,1,4
1986.6531100619313,1,4
2004.543466279322,1,4
2011.106549059725,1,4
1997.0758133676993,1,4
1984.3358190016424,1,4
1901.9874999756175,1,4
1918.656803728337,1,4
1910.1595338084317,1,4
1897.0020851309325,1,4
1892.8833480331484,1,4
1899.158175436373,1,4
1915.1326695698751,1,4
1917.980945536597,1,4
1906.9338994336674,1,4
1896.2306661018324,1,4
1918.610372382914,1,4
1680.6392027542245,1,4
1715.7886460191237,1,4
1683.947944604233,1,4
1733.610445045376,1,4
1655.3786216744284,1,4
1655.7482327933571,1,4
1654.9572113309537,1,4
1560.206244604627,1,4
1563.403543609322,1,4
1561.9796427500617,1,4
1179.5168962216655,1,4
1178.8383035034458,1,4
1177.7665785952981,1,4
1178.9826960498035,1,4
1178.983847886436,1,4
1178.544895373061,1,4
1176.095038367982,1,4
1099.0344697924543,1,4
1056.779252735319,1,4
1100.9104599473342,1,4
1103.5027558734405,1,4
1062.2304766695509,1,4
1057.9557394646286,1,4
1103.4094385351846,1,4
1149.9707674639985,1,4
1489.648341035527,1,4
1492.5855202604912,1,4
1488.257213877443,1,4
1495.2391655726756,1,4
1491.9698998865972,1,4
1494.698996863373,1,4
1488.6212425016056,1,4
1494.1064197211845,1,4
1492.5456428730593,1,4
1492.844515636325,1,4
1290.4883240358397,1,4
1284.894948423714,1,4
1294.7809480526496,1,4
1282.41871374005,1,4
1282.7391616461473,1,4
1280.6443169238867,1,4
2208.9896361817036,1,4
2232.7960110998424,1,4
2238.521223461399,1,4
2234.126508087282,1,4
2226.832463933174,1,4
2208.1506658320277,1,4
2210.4489036121226,1,4
2170.331986051169,1,4
2098.4667021164123,1,4
2090.8292422075774,1,4
2175.001113684395,1,4
2103.5368381575254,1,4
2101.8350768603405,1,4
2287.9905416540873,1,3
2275.142985978837,1,3
2208.78349546478,1,3
2170.32601883694,1,3
2142.0382876733283,1,3
2074.3145611783557,1,3
2079.853661950116,1,3
2091.535355086725,1,3
2094.0857575708155,1,3
2052.093663135888,1,3
2088.4644105154143,1,3
2076.2365070105093,1,3
2137.2116663515244,1,3
2136.6528133878232,1,3
2129.770728798836,1,3
2138.8832287990094,1,3
2095.246854266232,1,2
2098.3995699717,1,2
2097.0080163377947,1,2
2108.1364116388945,1,2
2103.3961033619867,1,2
2090.7243818561224,1,2
2091.8552772039284,1,2
2092.163042432196,1,2
2090.0754095525313,1,2
2092.207483134635,1,2
2091.342156053456,1,2
2088.8680639726026,1,2
2089.198527658484,1,2
2069.0599070658636,1,1
2074.6579715711455,1,1
2073.6184374207514,1,1
2073.7008913902887,1,1
2079.9672529829186,1,1
2078.557724926519,1,1
2090.7595905107546,1,1
2088.1357354520455,1,1
2070.071487987328,1,1
2072.462449765157,1,1
2069.685388416817,1,1
2092.0614074463583,1,1
2077.5964627557382,2,4
2074.8549582271826,2,4
2089.32858196672,2,4
2093.349022493516,2,4
2089.5585494972693,2,4
2093.5947529116675,2,4
2091.1732888501056,2,4
2090.194125156532,2,4
2088.2636312430955,2,4
2274.000467814093,2,4
2275.959705604762,2,4
2272.500564367397,2,4
2273.87104923447,2,4
2287.201918182233,2,4
2274.86921785346,2,4
2283.602577586839,2,4
2272.707435680151,2,4
2276.558555256084,2,4
2285.941815424305,2,4
2286.1122065412146,2,4
2283.940065881217,2,4
2284.979210199366,2,4
2279.406432271785,2,4
2286.880625380749,2,4
2286.7602036716303,2,4
2282.9561823483964,2,4
2284.9593478940915,2,4
