EF19,TAETIGKEITSSCHLUESSEL4,B52,TAETIGKEITSSCHLUESSEL5
81,2,818.9625446723192,2
66,2,554.035169898215,3
63,2,920.2816199105939,3
16,2,810.5695077243367,3
110,2,753.352201616972,2
61,2,876.4130254795443,1
28,2,910.1138035124255,1
34,2,847.54806445466,1
54,2,906.5203856932059,1
43,2,892.857235169456,1
48,2,911.5197486234424,1
48,2,818.3740987711585,1
31,2,588.7620475703717,1
29,2,589.6027924676015,1
49,2,819.2435743302514,1
7,2,868.690432295269,1
103,2,626.6946858031358,1
61,2,625.1598288482425,1
57,2,862.4454394878655,1
7,2,625.5911532711102,1
61,2,877.9198888450196,1
103,2,893.0889868686794,1
6,2,856.4009163803254,1
61,2,528.8687265021972,1
87,2,845.5734757187863,1
34,2,85.2876169683399,2
45,2,81.55389985841506,2
37,2,86.94249079911388,2
36,2,28.704927018029906,2
36,2,29.879208237968506,2
36,2,27.36861715143977,2
34,2,81.5064290123924,2
34,2,84.35266695221499,2
43,2,119.80033723108895,2
32,2,115.879267370419,2
36,2,31.1375246172789,2
32,2,365.6935841661176,3
1,2,486.7874885052878,3
46,2,392.33592912162806,3
59,2,279.37063492197973,3
39,2,288.3398150530271,3
16,2,482.92612281359436,3
26,2,371.9984354163122,3
58,2,431.30927735941737,3
56,2,495.3725465724503,3
42,2,289.76069512765343,3
61,2,345.18871869733755,3
92,2,379.40636513065795,3
67,2,376.5261131485824,3
67,2,379.1427265412271,3
76,2,411.38972468944405,3
79,2,412.0171928891308,3
67,2,393.3095207625622,3
66,2,413.62913162673607,3
66,2,415.3371808432814,3
92,2,409.3613170149745,3
92,2,413.10332872903365,3
100,2,461.26565455279837,3
211,2,457.412219414303,1
211,2,463.8084767715798,1
209,2,425.82731444623874,1
209,2,430.28754308873954,1
201,2,408.82242949409056,1
201,2,410.8955750346693,1
204,2,431.94494716571785,1
204,2,428.5065278817649,1
211,2,411.85023895796377,1
211,2,415.5432801482579,1
226,2,487.6391415201599,1
226,2,486.8149250755368,1
145,2,766.908796984614,1
155,2,640.449168826469,1
188,2,683.4028311907663,1
190,2,739.2566910758313,1
218,2,871.0391050815814,1
206,2,823.1698668795686,1
204,2,706.072083287658,1
205,2,892.8709316732115,1
204,2,708.8265593104339,1
205,2,686.3009832222268,1
218,2,868.3108400136852,1
218,2,808.6485269888987,1
207,2,755.1292159577661,1
229,2,740.8254072466605,1
231,2,906.6971619447436,1
213,2,892.3272052288744,1
213,2,893.8362647862256,1
162,1,1335.2876786247916,2
137,1,1135.247296014036,3
174,1,1262.4920004845608,2
204,1,1130.084497155257,2
139,1,1262.517063886385,3
201,1,1343.8335850636904,3
136,1,1195.6617067071943,2
195,1,1156.5189253652186,2
195,1,1314.0289028999482,3
160,1,1284.825247898611,3
195,1,1342.06912054102,3
134,1,1108.5594687423124,2
197,1,1141.6897504696437,1
201,1,1129.842144683409,1
201,1,1135.282251658061,1
215,1,1266.0944855475918,1
215,1,1270.8262122120811,1
216,1,1133.736956482593,1
216,1,1256.8695428789215,1
217,1,1256.096619851268,1
216,1,1134.2759458505561,1
217,1,1131.149129297719,1
217,1,1129.2666665840504,1
216,1,1193.8371164552918,1
205,1,1130.792050650666,1
204,1,1128.0820382230831,1
121,1,1118.4807370458147,2
121,1,1116.5014665158708,2
113,1,1105.6718826797637,2
115,1,1108.0349457160225,2
116,1,1192.643634477474,2
116,1,1195.0007062374698,2
94,1,1121.8114737276196,2
95,1,1126.4958149181866,2
116,1,1141.2436731834807,2
116,1,1143.96508557177,2
90,1,1195.41314759973,2
90,1,1193.8176880234553,2
54,1,1283.162030863301,1
36,1,1228.4346348365189,1
95,1,1140.6977126790205,1
16,1,1331.390559826396,1
69,1,1224.020791876265,1
38,1,1192.5724213043852,1
34,1,1203.4153945899536,1
43,1,1193.5310817697557,1
28,1,1141.414220336429,1
286,1,927.0444415614538,4
272,1,813.245688203653,4
257,1,821.8337501886551,4
257,1,821.5669481834582,4
284,1,867.4289631210826,4
273,1,892.1492096166148,4
273,1,892.6515955498717,4
280,1,868.8895176087433,4
256,1,906.3155606341637,4
256,1,906.0287700579605,4
256,1,910.4515293213335,4
331,1,614.9959446325527,4
375,1,624.9241759640954,4
330,1,627.3666465270991,4
330,1,624.6384791703706,4
357,1,716.2814209600568,4
356,1,670.5520807846233,4
356,1,671.5456983427063,4
357,1,670.8432424880833,4
343,1,627.9365801504383,4
278,1,562.789978027344,4
278,1,562.789978027344,4
278,1,653.6204296172373,4
300,1,649.7219617736071,4
375,1,292.0720493527815,4
273,1,45.91218093915358,4
335,1,117.65452168427723,4
375,1,57.57654661544326,4
375,1,61.13968821798648,4
375,1,62.01388196849329,4
343,1,111.9388619280617,4
308,1,179.92625710911526,4
312,1,85.35115064588351,4
312,1,44.64945657470887,4
385,1,846.5292201025743,4
391,1,718.7733612029647,4
385,1,820.3914158389659,4
384,1,716.0707387331933,4
384,1,718.7748557054832,4
37,1,445.1744504180229,2
4,1,487.718046910447,2
15,1,292.86799377787503,2
38,1,495.6574245330665,2
99,1,13.03704301820801,3
114,1,35.421962489349795,3
112,1,219.2368901160292,3
83,1,7.187701000467598,3
8,1,62.26385395957182,3
16,1,130.49769163525286,3
34,1,131.2322191387845,3
87,1,409.55079605310505,2
38,1,413.22657968098684,2
17,1,88.94022580456499,2
115,1,126.72566986146948,2
11,1,59.096221324401405,2
48,1,411.300064167619,3
37,1,124.23679996332689,3
17,1,134.62213779841446,3
16,1,119.46937222205517,3
57,1,124.07807467608922,3
54,1,472.75212682157445,3
22,1,31.621937382620423,3
27,1,217.14162192848974,3
87,1,413.9167563554622,2
34,1,129.62790794505253,3
201,1,727.9017143431128,1
226,1,726.2227221987253,1
230,1,823.8304131323612,1
201,1,723.4689423251868,1
201,1,613.2634857668947,1
206,1,755.7837495160353,1
217,1,743.4847476444161,1
201,1,803.3836493696373,1
89,1,670.9861969584965,3
37,1,931.7134240764472,2
116,1,892.2902403686755,3
100,1,936.9238626667695,2
23,1,614.8976164829995,2
121,1,967.2253398169455,2
37,1,516.1410581191901,3
50,1,627.5092785611986,3
17,1,614.0212037766914,2
50,1,813.0194260695005,2
37,1,967.7277087763559,2
125,1,557.1244135047573,2
17,1,613.3916663632983,3
50,1,892.6238812652778,3
50,1,724.153137683601,3
90,1,723.5407134408523,3
51,1,585.6064836204542,3
121,1,716.9004811510381,2
37,1,589.9449146505546,2
92,1,671.6754022089033,2
50,1,841.0871716421859,3
90,1,718.7245720829927,2
54,1,529.2334145279176,2
95,1,913.4494890852101,3
233,1,91.59920254604097,2
195,1,127.77444805536669,2
229,1,68.53209372527509,2
252,1,27.399976706857718,2
234,1,94.7394322163999,2
201,1,104.0510859682256,2
252,1,216.69326295744887,2
219,1,30.75365718787708,2
201,1,112.15079749467428,2
173,1,283.4302869756738,2
212,1,419.12705487957885,2
164,1,115.30563076396788,3
197,1,428.8244688784563,2
160,1,175.71087471757986,2
174,1,201.9547170707599,3
217,1,413.4833742527909,3
156,1,59.346577773096065,3
252,1,259.69353340158847,2
205,1,256.18482989994715,2
155,1,280.70750163372225,3
211,1,305.9984596225832,2
242,1,386.6842767092243,2
169,1,25.86931234849243,3
165,1,256.19998729980125,3
165,1,124.36507649057648,3
175,1,111.16913570086601,2
228,1,172.5785660744155,2
34,1,562.789978027344,1
31,1,568.3909094493026,1
23,1,584.5912270443451,1
22,1,586.760504174328,1
16,1,562.789978027344,1
38,1,613.7717573622332,1
23,1,562.789978027344,1
22,1,562.789978027344,1
20,1,584.9165126786155,1
38,1,842.4935869488223,1
23,1,980.9204188054061,1
37,1,981.0520440109161,1
37,1,982.3762164242556,1
2,1,989.4610557763438,1
3,1,932.9593354549797,1
38,1,822.6618559293763,1
38,1,821.7726034257751,1
219,1,930.243051560393,3
217,1,856.2718675109921,3
197,1,911.0686049888445,3
242,1,935.8712921496059,3
219,1,933.6228710781324,3
218,1,811.2224431572052,3
195,1,928.9616577887977,3
228,1,846.5127206209654,3
218,1,930.3236410754482,3
217,1,808.4398321342394,3
218,1,854.6228148110886,3
249,1,892.4879078679082,3
184,1,800.9279231133091,3
219,1,965.7004018102407,2
193,1,809.8764215131163,2
201,1,745.4470950385862,3
242,1,844.6087853527222,3
176,1,983.8649751892682,2
217,1,717.9462807973824,3
231,1,964.7663394960117,2
176,1,851.8462285034366,2
242,1,846.7171891063125,3
192,1,718.3365735266352,3
218,1,929.4645719712196,3
242,1,904.086780610621,2
211,1,309.38049079056105,1
217,1,365.48196609574546,1
211,1,464.22722643550924,1
211,1,469.57954016297373,1
217,1,292.3303521888791,1
211,1,311.66879898175137,1
164,1,124.37943142476995,1
164,1,124.65608421629234,1
164,1,125.86713734152738,1
164,1,106.05032094663667,1
164,1,106.336647430409,1
164,1,126.23288324413242,1
160,1,418.53656247241537,1
149,1,420.4824815835309,1
149,1,420.9408087754327,1
183,1,410.04639627084157,1
169,1,466.61150275787566,1
181,1,492.08720006088856,1
164,1,365.2273027243949,1
169,1,363.66925276662835,1
169,1,360.11628855166765,1
150,1,465.5206152912343,1
161,1,494.8496419499352,1
100,1,492.9235257496139,1
94,1,495.5466604211642,1
111,1,458.18903068922225,1
90,1,410.47914110545787,1
116,1,463.5464455515454,1
95,1,420.21904979037686,1
49,1,456.65451449254846,1
38,1,412.51965791810784,1
20,1,292.7877648770392,1
38,1,462.9970504823044,1
15,1,293.9088054107488,1
94,1,477.43517157908786,1
125,1,475.388394012445,1
90,1,292.7039640403497,1
82,1,410.19450080392903,1
120,1,473.58063314237745,1
115,1,116.20729510725589,1
22,1,264.3982183136371,1
87,1,418.94460043037515,1
121,1,265.42336050212174,1
38,1,227.27601879154125,1
90,1,367.7458486983822,1
38,1,447.7312649238775,1
26,2,1130.256491167968,1
70,2,1135.6366402611748,1
29,2,1036.7676282997854,1
116,2,1193.9543522700942,1
27,2,1259.517652498778,1
82,2,1258.0412073302907,1
82,2,1039.141903534511,1
54,2,1159.469715192901,1
30,2,1263.149143344626,1
116,2,1141.6722202220622,1
54,2,1212.8535791462607,1
54,2,1256.7101765905206,1
54,2,1342.2979174125355,3
61,2,1342.0462330609046,3
63,2,1342.5915222785868,3
48,2,1341.62870835743,3
48,2,1341.8599595097241,3
63,2,1341.6577317661022,2
78,2,1129.8878314795752,2
102,2,1159.1504335493516,3
50,2,1258.1835642493588,2
27,2,1036.4176975966473,2
79,2,1221.118478900415,2
99,2,1059.894215523531,2
99,2,1118.9134009020845,3
54,2,1343.9255917433507,3
87,2,1157.6707655315172,3
99,2,1062.3300290093475,2
109,2,1129.0256582011793,2
10,2,1039.9873272965024,3
36,2,1156.0237876473298,2
34,2,1341.4698908541689,3
99,2,1215.6163441620631,2
50,2,1157.1899251227962,3
90,2,1259.9313686228725,2
48,2,1130.4343594967795,2
116,2,1140.2611954860417,2
246,2,1077.8967619730433,2
226,2,1157.426312405382,2
209,2,1096.1261162006354,2
242,2,1259.0148002780834,2
247,2,1072.5298906880842,2
154,2,1057.0008964539516,3
165,2,1156.9218479510978,3
159,2,1123.6178509407375,3
155,2,1043.512957454093,3
155,2,1079.5711116161503,3
136,2,1038.8105845653447,3
173,2,1174.7276106318345,3
175,2,1128.5920135223055,3
176,2,1036.8583646430761,3
176,2,1079.7599011751283,1
178,2,1210.382214998388,1
201,2,1135.1080489870362,1
218,2,1146.1311993640104,1
176,2,1039.5033988718662,1
176,2,1073.7891552253154,1
211,2,1129.6821384505295,1
273,2,445.4028488933714,2
278,2,430.86536550882875,2
297,2,444.6156302278954,2
278,2,361.198468423341,2
273,2,468.543466279322,2
295,2,135.09828130191812,2
308,2,251.70711521493314,2
302,2,111.89999980493945,2
282,2,210.41593287251214,2
300,2,85.53778032366381,2
286,2,39.06678426518752,2
293,2,238.3750085965924,2
310,2,23.350045411521762,2
275,2,151.47119546933862,2
260,2,373.76181341372114,3
319,2,47.63824824964519,3
261,2,377.89432300956184,3
257,2,202.80630233554686,3
353,2,119.2988979593198,2
266,2,483.8741163966785,2
293,2,343.13123682598444,3
348,2,363.02654654086723,2
300,2,241.97964275006174,2
300,2,244.62961004879654,2
290,2,411.594947321939,2
257,2,461.965392099607,3
278,2,151.87402304918157,3
261,2,378.5648715955086,2
358,2,107.03446979245429,3
266,2,27.592667383033078,2
266,2,410.6497882851715,3
367,2,422.23047666955097,3
334,2,88.93121943728791,2
309,2,126.67575683312064,2
330,2,624.8241705177635,2
328,2,625.5488692833435,2
362,2,624.5907854257841,2
354,2,743.9397997731945,2
334,2,680.1495273425678,2
364,2,602.9561624637607,2
351,2,681.0912857461185,2
335,2,850.9653708974389,2
371,2,809.8522712837495,2
335,2,607.3904740263248,3
373,2,551.6438738267029,3
270,2,893.8595631198968,2
278,2,904.2474090454259,2
278,2,908.7799890523463,2
375,2,856.770995687016,3
288,2,812.7081159832935,2
263,2,775.0101293628035,2
292,2,813.5684565478373,3
336,2,840.6166755291031,3
319,2,721.0141463760953,3
371,2,911.948498417269,3
289,2,690.9175384301702,2
321,2,935.8111515069997,3
375,2,545.7048323751886,3
272,2,573.1630094184699,1
273,2,575.423999958446,1
266,2,653.0689710981547,1
300,2,743.0707101734498,1
308,2,748.9864634335526,1
266,2,741.3774747165896,1
308,2,655.0591267526273,1
309,2,624.1988499510358,1
305,2,670.524369640184,1
270,2,893.3604035998762,1
347,2,892.8591888798226,1
321,2,641.6456254633028,1
286,2,627.0341029097236,1
287,2,626.2714786081909,1
329,2,624.0489425905654,1
346,2,878.0815212160982,1
328,2,733.2654109834195,1
309,2,879.1237853121038,1
326,2,600.8680639726025,1
308,2,815.8181920641816,1
321,2,643.8171552734918,1
263,2,172.80921871037566,1
362,2,477.30198258660863,1
300,2,445.7408205699717,1
305,2,445.37979525537725,1
304,2,445.2139645542881,1
337,2,106.50793538724216,1
263,2,202.84269420840866,1
368,2,256.46486147151904,1
312,2,458.07949039550056,1
300,2,241.32858196671972,1
346,2,159.13395853936456,1
319,2,493.12821107470756,1
263,2,203.17328885010542,1
272,2,446.72089462180026,1
348,2,382.6838573430652,1
349,2,371.959705604762,1
30,1,1141.029937099057,4
20,1,1102.1077105513702,4
37,1,1090.86921785346,4
37,1,1102.8658814207688,4
20,1,1192.0878875161675,4
29,1,1143.4854538560762,4
30,1,1140.31207966723,4
20,1,1143.6939696812394,4
15,1,1193.8516080679462,4
14,1,1192.9805053269138,4
34,1,1194.2236051208456,4
28,1,1143.2398369735229,4
28,1,1142.2175715831593,4
196,1,1143.2080937558221,4
135,1,1267.069779202579,4
164,1,1063.9432818448129,4
185,1,1192.43155563034,4
196,1,1231.0667326800053,4
195,1,1195.7566704189474,4
204,1,1268.110921435152,4
164,1,1225.3625831197985,4
204,1,1265.9369200430162,4
201,1,1048.6487646604207,4
34,1,562.789978027344,4
43,1,562.789978027344,4
24,1,609.470971098815,4
36,1,514.4052467272129,4
54,1,516.005354425622,4
43,1,573.8020594486272,4
43,1,568.360851880851,4
25,1,612.0756878432202,4
23,1,570.4552210269679,4
5,1,513.0129400642459,4
36,1,655.4308483113006,4
17,1,512.8272669003899,4
16,1,512.884836685699,4
90,1,945.672369821342,4
20,1,716.8748295526975,4
87,1,707.064972143757,4
95,1,798.0328348740519,4
54,1,516.7598680842731,4
63,1,868.7325997779368,4
63,1,871.3745140711146,4
230,1,967.004559018008,4
201,1,990.978858800486,4
201,1,988.6510828027182,4
226,1,964.8828774017601,4
195,1,867.2921756934845,4
195,1,865.6315029413345,4
195,1,867.1787128337694,4
229,1,919.1388051259125,4
201,1,919.3620724470833,4
201,1,912.4626369470432,4
242,1,865.5749080079081,4
206,1,799.4186089988185,4
207,1,799.9083323344374,4
206,1,797.5673894495533,4
195,1,991.9541909032392,4
199,1,796.8562182489409,4
199,1,798.182671329781,4
196,1,754.1606623311372,4
196,1,753.6532988602057,4
253,1,723.6312516595463,4
253,1,720.6595376720775,4
252,1,726.9527685610482,4
215,1,562.789978027344,4
215,1,562.789978027344,4
211,1,412.8801162897437,4
217,1,409.1821845024367,4
217,1,408.07864098365775,4
226,1,284.6908475368288,4
211,1,332.7789180005798,4
252,1,333.2172857129828,4
134,1,21.98392218224604,4
139,1,45.023088546774886,4
138,1,44.152306500536085,4
164,1,60.57553167381555,4
138,1,59.98445645813482,4
173,1,119.74591694835672,4
14,1,293.1201587260442,4
20,1,414.81945327208206,4
16,1,345.85403038879633,4
17,1,350.4796906981566,4
87,1,409.0892876659906,4
95,1,397.41767545162384,4
2,1,415.979857360342,4
4,1,409.5120761610601,4
14,1,293.02479261746953,4
14,1,293.15345632632085,4
305,2,1159.6668819459348,4
319,2,1061.6457779638624,4
291,2,1052.9897614944198,4
288,2,1055.6219587503865,4
304,2,1140.5326082244273,4
266,2,1140.7676883938036,4
266,2,1143.4888607349808,4
319,2,1172.4479815956392,4
319,2,1173.5157024085918,4
315,2,1195.194264946578,4
300,2,1074.3792788391147,4
362,1,842.9076706309099,3
375,1,823.0776354563501,3
335,1,853.6705952506851,3
375,1,846.110219558177,3
375,1,919.0994177345372,3
378,1,845.4270018233887,3
375,1,892.3607861300951,3
375,1,842.9274796724113,3
375,1,843.0018946660601,3
368,1,842.5436545511157,3
362,1,767.2337276184921,3
260,1,845.8499932859124,3
362,1,717.6373727018866,3
266,1,671.9449912372996,2
293,1,586.2746448322833,3
312,1,800.8753826728458,3
312,1,807.560822633947,3
379,1,876.5812379309424,3
360,1,562.789978027344,2
326,1,607.2664543676174,3
293,1,822.1098971106256,2
331,1,813.6575104930804,3
335,1,553.5557902354719,2
375,1,922.9036137471772,2
312,1,930.1204242214063,3
312,1,929.966034695525,3
352,1,737.5588429412558,2
375,1,920.5298426476649,3
278,1,562.789978027344,2
354,1,670.3556124009386,1
266,1,562.789978027344,1
319,1,586.991064345064,1
354,1,818.7088446190098,1
355,1,822.7886417669184,1
334,1,605.8802999824661,1
319,1,821.0940344745316,1
298,1,823.0493425156884,1
346,1,741.8447864199666,1
321,1,643.099098880946,1
315,1,827.9511438354737,1
368,1,609.6647312843529,1
319,1,821.0481821059243,1
319,1,823.2001132343132,1
329,1,610.0930473834924,1
266,1,306.901930012349,3
278,1,395.1578712564372,3
305,1,349.52618380880733,3
293,1,397.18168681422947,3
266,1,310.75226651343235,3
278,1,304.0826195227285,3
278,1,306.22636537968395,3
261,1,330.1864665406347,3
305,1,409.4616354322922,3
330,1,70.22841557153379,2
360,1,86.42594865026497,2
349,1,117.39434218070562,2
362,1,125.02015325763362,2
330,1,70.1860138617678,2
331,1,68.0283155446567,2
360,1,115.17644526242242,2
368,1,70.70682351658594,2
266,1,127.65770636188715,2
321,1,85.21140739105346,2
334,1,82.14594967632434,3
375,1,70.88498735386761,3
312,1,394.00304822863467,3
311,1,280.028976382665,3
310,1,278.74690749222816,3
342,1,395.01126374500603,3
368,1,105.26653097515629,3
321,1,90.00696989896518,2
312,1,446.6219196464616,2
266,1,392.4761884215987,3
260,1,368.83590862237537,3
335,1,78.75894206743455,2
335,1,72.585851717173,2
335,1,62.801355293631374,3
327,1,257.44648474230183,3
312,1,427.9431561367632,1
312,1,430.2955258350787,1
315,1,444.36585472124835,1
314,1,444.0907782458622,1
305,1,409.69752920919234,1
304,1,415.30662218832714,1
304,1,410.0036737963935,1
296,1,465.2356453698201,1
297,1,465.99129113775365,1
308,1,493.51935552020973,1
308,1,492.6159702451002,1
319,1,412.2638799115442,1
319,1,412.680845670508,1
308,1,447.2153813400125,1
309,1,446.11154424608395,1
309,1,447.9467948631462,1
312,1,126.99648056349693,1
312,1,127.1578671808123,1
314,1,111.09403341903152,1
315,1,108.46190475020074,1
292,1,105.00871754620485,1
293,1,105.47293135370859,1
292,1,104.66766695780234,1
116,2,1192.059507471815,4
92,2,1091.4665691997607,4
29,2,1142.7768368782477,4
30,2,1061.204336486007,4
30,2,1059.8326837092054,4
98,2,1204.7204048710114,4
108,2,1142.810970817908,4
218,2,1157.9205899546444,4
218,2,1156.056514733182,4
182,2,1261.434657008273,4
253,2,1141.095028039709,4
215,2,1159.710189463029,4
215,2,1157.9720433862674,4
136,2,1072.2791728183552,4
211,2,1141.465978368553,4
366,1,1194.3114933674533,4
363,1,1192.4418164924807,4
360,1,1158.152413625642,4
360,1,1194.3301216079865,4
362,1,1158.4623885440697,4
342,1,1174.6974483200431,4
342,1,1174.8829257158557,4
375,1,1158.677542071997,4
281,1,1195.4491251045677,4
315,1,1193.2504835164432,4
347,1,1192.1400769634713,4
278,1,1072.386704626375,4
278,1,1079.12702122565,4
362,1,1062.5395403642624,4
315,1,1195.3409792723876,4
364,1,1193.8330604217372,4
360,1,1193.5089784973497,4
312,1,1049.8919733066384,3
269,1,1101.8797749491328,3
296,1,1385.651606346768,3
280,1,1321.4159436343073,3
270,1,1355.095168299818,3
284,1,1339.42527913992,3
269,1,1104.602072518004,3
360,1,1193.8567327754247,2
278,1,1128.765979616858,3
278,1,1194.3282237544179,2
268,1,1340.5314462867989,3
278,1,1256.4339320650975,3
334,1,1256.8266605959911,3
300,1,1193.6931523242654,3
329,1,1140.001818543577,3
362,1,1231.9843908849705,3
319,1,1257.8058691713502,3
